Time	PCO2	SigCSurf	SigCDeep	AlkSurf	AlkDeep	PO4Surf	PO4Deep	d13CAtm	d13CSurf	d13CDeep	BioC	d13CBio	Inject	Stemp	Dtemp	Export	Lysocline	CalBurial	Dissolution	c13Diss	OrgBurial	PO4Burial	sCO3--Change	dCO3--Change	SAFrac
49532.1	4.84053	3.64545	3.78583	3.74744	3.74026	0.341286	1.65412	-8.00359	0.472396	-0.3989	0.20427	-32.8455	0	292.591	283.591	0.00017037	5.10376	3.26501e-05	9.61916e-06	1.07998	4.59478e-06	1.47482e-05	-0.0468007	0.0689525	8.52046	
49783.8	4.84241	3.64663	3.78707	3.74865	3.74146	0.341394	1.65464	-8.00181	0.473877	-0.397472	0.204247	-32.8454	0	292.594	283.594	0.000170424	5.10534	3.26828e-05	9.59986e-06	1.08076	4.59475e-06	1.47512e-05	-0.0467508	0.0689699	8.52015	
50035.5	4.84429	3.6478	3.7883	3.74986	3.74266	0.341502	1.65517	-8.00002	0.475379	-0.396033	0.204223	-32.8452	0	292.596	283.596	0.000170478	5.10688	3.27152e-05	9.58084e-06	1.08156	4.59471e-06	1.47542e-05	-0.0466997	0.0689869	8.51984	
50287.7	4.84623	3.64895	3.78952	3.75106	3.74385	0.34161	1.6557	-7.99821	0.476943	-0.394579	0.2042	-32.845	0	292.599	283.599	0.000170532	5.1084	3.27474e-05	9.56203e-06	1.08227	4.59466e-06	1.47571e-05	-0.0466352	0.0690037	8.51952	
50539.1	4.84808	3.65013	3.79074	3.75225	3.74503	0.341718	1.65622	-7.99639	0.478428	-0.393118	0.204177	-32.8449	0	292.602	283.602	0.000170586	5.10988	3.27791e-05	9.54361e-06	1.08319	4.59463e-06	1.47602e-05	-0.0465969	0.0690201	8.51922	
50790.8	4.84997	3.65128	3.79194	3.75344	3.74621	0.341826	1.65675	-7.99455	0.479971	-0.391644	0.204154	-32.8447	0	292.605	283.605	0.000170639	5.11135	3.28107e-05	9.52538e-06	1.08404	4.59459e-06	1.47631e-05	-0.0465463	0.0690362	8.5189	
51042.6	4.85187	3.65243	3.79315	3.75462	3.74738	0.341933	1.65727	-7.99271	0.481531	-0.390158	0.20413	-32.8445	0	292.608	283.608	0.000170693	5.11278	3.2842e-05	9.5074e-06	1.0849	4.59455e-06	1.47661e-05	-0.046495	0.0690521	8.51859	
51294.2	4.85375	3.65357	3.79434	3.7558	3.74854	0.342041	1.6578	-7.99085	0.483086	-0.388661	0.204107	-32.8443	0	292.61	283.61	0.000170747	5.11419	3.28731e-05	9.48968e-06	1.08582	4.59451e-06	1.47691e-05	-0.0464489	0.0690676	8.51828	
51545.9	4.85564	3.65471	3.79554	3.75696	3.7497	0.342149	1.65832	-7.98898	0.484667	-0.387152	0.204084	-32.8441	0	292.613	283.613	0.000170801	5.11558	3.29039e-05	9.47216e-06	1.08672	4.59447e-06	1.4772e-05	-0.0463996	0.069083	8.51797	
51797.6	4.85753	3.65584	3.79672	3.75812	3.75085	0.342256	1.65885	-7.9871	0.486262	-0.385631	0.204061	-32.8438	0	292.616	283.616	0.000170854	5.11694	3.29346e-05	9.45487e-06	1.08764	4.59443e-06	1.4775e-05	-0.0463504	0.069098	8.51766	
52049.3	4.85942	3.65696	3.7979	3.75928	3.75199	0.342364	1.65937	-7.9852	0.487864	-0.3841	0.204038	-32.8436	0	292.619	283.619	0.000170908	5.11828	3.2965e-05	9.4378e-06	1.08859	4.59439e-06	1.4778e-05	-0.0463031	0.0691129	8.51735	
52301.2	4.86134	3.65807	3.79907	3.76043	3.75313	0.342472	1.6599	-7.9833	0.489516	-0.382555	0.204015	-32.8433	0	292.622	283.622	0.000170962	5.11961	3.29952e-05	9.42088e-06	1.08948	4.59434e-06	1.47809e-05	-0.0462458	0.0691275	8.51704	
52552.6	4.86318	3.65919	3.80024	3.76157	3.75426	0.342579	1.66042	-7.98138	0.491109	-0.381002	0.203992	-32.843	0	292.624	283.624	0.000171015	5.1209	3.30251e-05	9.40426e-06	1.09054	4.59432e-06	1.47839e-05	-0.0462085	0.0691419	8.51673	
52804.2	4.86506	3.66029	3.8014	3.76271	3.75539	0.342687	1.66094	-7.97945	0.492756	-0.379436	0.203969	-32.8427	0	292.627	283.627	0.000171069	5.12219	3.30549e-05	9.38778e-06	1.09153	4.59428e-06	1.47869e-05	-0.0461601	0.069156	8.51642	
53055.7	4.86692	3.6614	3.80256	3.76384	3.75651	0.342794	1.66147	-7.97751	0.494397	-0.37786	0.203946	-32.8424	0	292.63	283.63	0.000171123	5.12345	3.30845e-05	9.37151e-06	1.09257	4.59425e-06	1.47898e-05	-0.0461169	0.06917	8.51612	
53307.3	4.86879	3.66249	3.80371	3.76496	3.75762	0.342901	1.66199	-7.97556	0.496067	-0.376272	0.203923	-32.8421	0	292.633	283.633	0.000171176	5.12469	3.31139e-05	9.35539e-06	1.09359	4.59421e-06	1.47928e-05	-0.0460694	0.0691838	8.51581	
53558.8	4.87065	3.66358	3.80485	3.76608	3.75873	0.343009	1.66251	-7.9736	0.497741	-0.374673	0.2039	-32.8417	0	292.635	283.635	0.00017123	5.12592	3.31431e-05	9.33947e-06	1.09465	4.59418e-06	1.47958e-05	-0.0460247	0.0691973	8.51551	
53810.7	4.87255	3.66465	3.80599	3.76719	3.75983	0.343116	1.66304	-7.97162	0.499475	-0.37306	0.203878	-32.8414	0	292.638	283.638	0.000171283	5.12713	3.31722e-05	9.32365e-06	1.09562	4.59414e-06	1.47987e-05	-0.0459669	0.0692108	8.51519	
54061.9	4.87435	3.66574	3.80712	3.7683	3.76093	0.343223	1.66356	-7.96964	0.501134	-0.371441	0.203855	-32.841	0	292.641	283.641	0.000171337	5.12832	3.3201e-05	9.30811e-06	1.09679	4.59412e-06	1.48017e-05	-0.0459337	0.0692239	8.5149	
54313.4	4.8762	3.66681	3.80825	3.7694	3.76202	0.34333	1.66408	-7.96764	0.50285	-0.369808	0.203833	-32.8406	0	292.644	283.644	0.00017139	5.12949	3.32297e-05	9.29267e-06	1.09789	4.59409e-06	1.48047e-05	-0.045888	0.0692369	8.5146	
54564.9	4.87804	3.66788	3.80937	3.77049	3.7631	0.343437	1.6646	-7.96564	0.504577	-0.368164	0.20381	-32.8402	0	292.646	283.646	0.000171444	5.13065	3.32583e-05	9.27739e-06	1.099	4.59407e-06	1.48077e-05	-0.0458432	0.0692498	8.5143	
54816.4	4.87987	3.66894	3.81048	3.77158	3.76418	0.343544	1.66513	-7.96362	0.506318	-0.366509	0.203788	-32.8397	0	292.649	283.649	0.000171497	5.1318	3.32867e-05	9.26227e-06	1.10012	4.59404e-06	1.48107e-05	-0.045798	0.0692625	8.514	
55067.8	4.88168	3.67	3.81159	3.77266	3.76526	0.343651	1.66565	-7.96159	0.508056	-0.364844	0.203766	-32.8393	0	292.652	283.652	0.000171551	5.13293	3.33149e-05	9.24731e-06	1.10129	4.59403e-06	1.48137e-05	-0.0457568	0.069275	8.5137	
55319.1	4.88349	3.67105	3.8127	3.77374	3.76633	0.343758	1.66617	-7.95955	0.509814	-0.363168	0.203744	-32.8388	0	292.654	283.654	0.000171604	5.13404	3.33429e-05	9.23248e-06	1.10246	4.59401e-06	1.48167e-05	-0.0457139	0.0692874	8.5134	
55571	4.88534	3.67208	3.8138	3.77482	3.76739	0.343865	1.66669	-7.95751	0.511638	-0.361478	0.203722	-32.8383	0	292.657	283.657	0.000171658	5.13515	3.3371e-05	9.21773e-06	1.10353	4.59398e-06	1.48197e-05	-0.0456564	0.0692996	8.5131	
55822	4.88709	3.67313	3.81489	3.77588	3.76845	0.343972	1.66721	-7.95545	0.513374	-0.359782	0.2037	-32.8378	0	292.66	283.66	0.000171711	5.13623	3.33986e-05	9.20325e-06	1.10483	4.59397e-06	1.48227e-05	-0.0456266	0.0693117	8.51281	
56073.3	4.88888	3.67416	3.81598	3.77694	3.7695	0.344079	1.66773	-7.95338	0.515172	-0.358073	0.203678	-32.8373	0	292.662	283.662	0.000171764	5.13731	3.34263e-05	9.18884e-06	1.10603	4.59396e-06	1.48257e-05	-0.0455833	0.0693236	8.51252	
56324.8	4.89067	3.67519	3.81706	3.778	3.77054	0.344185	1.66825	-7.9513	0.516985	-0.356352	0.203657	-32.8368	0	292.665	283.665	0.000171817	5.13837	3.34538e-05	9.17455e-06	1.10724	4.59395e-06	1.48288e-05	-0.045539	0.0693354	8.51223	
56576	4.89243	3.67622	3.81814	3.77905	3.77158	0.344292	1.66877	-7.94921	0.518792	-0.354623	0.203635	-32.8362	0	292.668	283.668	0.000171871	5.13942	3.34811e-05	9.16043e-06	1.10851	4.59394e-06	1.48318e-05	-0.0454999	0.069347	8.51194	
56827.3	4.89419	3.67723	3.81921	3.78009	3.77262	0.344399	1.66929	-7.94711	0.520625	-0.352881	0.203614	-32.8356	0	292.67	283.67	0.000171924	5.14046	3.35083e-05	9.14641e-06	1.10976	4.59393e-06	1.48348e-05	-0.0454572	0.0693585	8.51166	
57078.6	4.89595	3.67825	3.82028	3.78113	3.77365	0.344505	1.66981	-7.945	0.522471	-0.351129	0.203593	-32.835	0	292.673	283.673	0.000171977	5.14148	3.35354e-05	9.13251e-06	1.11102	4.59393e-06	1.48379e-05	-0.0454142	0.0693699	8.51137	
57329.9	4.89769	3.67925	3.82134	3.78216	3.77467	0.344612	1.67033	-7.94288	0.524323	-0.349366	0.203571	-32.8344	0	292.675	283.675	0.00017203	5.1425	3.35624e-05	9.11875e-06	1.1123	4.59393e-06	1.48409e-05	-0.0453731	0.0693811	8.51108	
57581.5	4.89946	3.68024	3.8224	3.78319	3.7757	0.344718	1.67085	-7.94075	0.526227	-0.34759	0.20355	-32.8338	0	292.678	283.678	0.000172083	5.1435	3.35893e-05	9.10506e-06	1.11352	4.59392e-06	1.48439e-05	-0.045321	0.0693923	8.5108	
57832.4	4.90115	3.68125	3.82345	3.78421	3.77671	0.344825	1.67137	-7.93861	0.528065	-0.345808	0.203529	-32.8332	0	292.68	283.68	0.000172136	5.14449	3.36159e-05	9.09158e-06	1.11491	4.59393e-06	1.4847e-05	-0.0452903	0.0694032	8.51052	
58083.7	4.90287	3.68224	3.8245	3.78523	3.77772	0.344931	1.67189	-7.93646	0.52996	-0.344013	0.203509	-32.8325	0	292.683	283.683	0.000172189	5.14547	3.36425e-05	9.07817e-06	1.11623	4.59394e-06	1.485e-05	-0.0452474	0.0694141	8.51024	
58334.7	4.90456	3.68323	3.82554	3.78624	3.77872	0.345037	1.67241	-7.9343	0.531847	-0.342208	0.203488	-32.8318	0	292.685	283.685	0.000172243	5.14643	3.36689e-05	9.0649e-06	1.11759	4.59395e-06	1.48531e-05	-0.0452099	0.0694249	8.50997	
58586	4.90626	3.68421	3.82657	3.78724	3.77972	0.345143	1.67292	-7.93213	0.533764	-0.340392	0.203468	-32.8311	0	292.688	283.688	0.000172296	5.14739	3.36953e-05	9.05172e-06	1.11893	4.59396e-06	1.48562e-05	-0.0451676	0.0694355	8.50969	
58837.1	4.90794	3.68518	3.8276	3.78825	3.78071	0.345249	1.67344	-7.92995	0.535682	-0.338566	0.203447	-32.8304	0	292.69	283.69	0.000172348	5.14834	3.37215e-05	9.03867e-06	1.12031	4.59398e-06	1.48593e-05	-0.045128	0.069446	8.50941	
59088.7	4.90966	3.68614	3.82863	3.78924	3.7817	0.345356	1.67396	-7.92776	0.537665	-0.336726	0.203427	-32.8296	0	292.693	283.693	0.000172402	5.14928	3.37476e-05	9.02566e-06	1.12159	4.59398e-06	1.48623e-05	-0.0450742	0.0694565	8.50914	
59339.4	4.91128	3.68712	3.82965	3.79023	3.78268	0.345461	1.67448	-7.92556	0.539563	-0.334881	0.203407	-32.8289	0	292.695	283.695	0.000172454	5.1502	3.37735e-05	9.01288e-06	1.12308	4.59401e-06	1.48654e-05	-0.0450469	0.0694667	8.50887	
59590.6	4.91294	3.68808	3.83066	3.79122	3.78366	0.345567	1.67499	-7.92336	0.541523	-0.333024	0.203387	-32.8281	0	292.698	283.698	0.000172507	5.15112	3.37994e-05	9.00015e-06	1.12448	4.59403e-06	1.48685e-05	-0.0450058	0.0694769	8.5086	
59841.7	4.91458	3.68903	3.83167	3.79219	3.78463	0.345673	1.67551	-7.92114	0.543492	-0.331155	0.203367	-32.8273	0	292.7	283.7	0.00017256	5.15202	3.38251e-05	8.98753e-06	1.1259	4.59406e-06	1.48716e-05	-0.0449657	0.069487	8.50834	
60092.8	4.91622	3.68998	3.83267	3.79317	3.7856	0.345779	1.67603	-7.91891	0.545474	-0.329276	0.203347	-32.8265	0	292.703	283.703	0.000172613	5.15292	3.38507e-05	8.97501e-06	1.12733	4.59408e-06	1.48747e-05	-0.0449249	0.0694969	8.50807	
60343.8	4.91783	3.69092	3.83367	3.79414	3.78656	0.345885	1.67654	-7.91668	0.547453	-0.327388	0.203328	-32.8256	0	292.705	283.705	0.000172666	5.1538	3.38762e-05	8.96262e-06	1.1288	4.59411e-06	1.48779e-05	-0.0448884	0.0695068	8.50781	
60594.8	4.91943	3.69186	3.83467	3.7951	3.78752	0.345991	1.67706	-7.91443	0.549451	-0.32549	0.203308	-32.8248	0	292.707	283.707	0.000172718	5.15468	3.39016e-05	8.95033e-06	1.13027	4.59415e-06	1.4881e-05	-0.0448499	0.0695165	8.50755	
60846.3	4.92109	3.69278	3.83566	3.79606	3.78847	0.346096	1.67757	-7.91218	0.551518	-0.323577	0.203289	-32.8239	0	292.71	283.71	0.000172771	5.15555	3.39269e-05	8.93807e-06	1.13163	4.59417e-06	1.48841e-05	-0.0447953	0.0695262	8.50728	
61096.9	4.92263	3.69372	3.83664	3.79701	3.78942	0.346202	1.67809	-7.90991	0.553489	-0.32166	0.20327	-32.823	0	292.712	283.712	0.000172824	5.15641	3.3952e-05	8.92604e-06	1.13323	4.59422e-06	1.48872e-05	-0.0447708	0.0695358	8.50703	
61347.9	4.9242	3.69465	3.83762	3.79796	3.79036	0.346307	1.6786	-7.90764	0.555524	-0.31973	0.203251	-32.8221	0	292.714	283.714	0.000172877	5.15726	3.39771e-05	8.91406e-06	1.13473	4.59426e-06	1.48904e-05	-0.0447315	0.0695452	8.50677	
61599	4.92578	3.69556	3.83859	3.7989	3.7913	0.346413	1.67912	-7.90536	0.557576	-0.31779	0.203232	-32.8211	0	292.717	283.717	0.000172929	5.1581	3.4002e-05	8.90217e-06	1.13623	4.5943e-06	1.48935e-05	-0.0446911	0.0695546	8.50652	
61849.8	4.92732	3.69648	3.83956	3.79984	3.79223	0.346518	1.67963	-7.90307	0.559618	-0.31584	0.203213	-32.8202	0	292.719	283.719	0.000172982	5.15893	3.40268e-05	8.8904e-06	1.13778	4.59435e-06	1.48967e-05	-0.0446562	0.0695638	8.50627	
62100.8	4.92887	3.69739	3.84052	3.80077	3.79316	0.346623	1.68014	-7.90077	0.561687	-0.31388	0.203195	-32.8192	0	292.721	283.721	0.000173034	5.15976	3.40515e-05	8.87872e-06	1.13932	4.5944e-06	1.48998e-05	-0.0446172	0.069573	8.50602	
62351.8	4.9304	3.69829	3.84148	3.8017	3.79408	0.346728	1.68066	-7.89846	0.563768	-0.311909	0.203176	-32.8182	0	292.723	283.723	0.000173087	5.16057	3.40762e-05	8.86713e-06	1.14087	4.59445e-06	1.4903e-05	-0.044578	0.0695821	8.50577	
62602.7	4.93192	3.69919	3.84243	3.80262	3.795	0.346834	1.68117	-7.89614	0.565854	-0.309929	0.203158	-32.8172	0	292.726	283.726	0.000173139	5.16138	3.41007e-05	8.85566e-06	1.14244	4.59451e-06	1.49062e-05	-0.0445406	0.0695911	8.50552	
62854	4.93347	3.70007	3.84338	3.80354	3.79591	0.346939	1.68168	-7.89381	0.567995	-0.307935	0.20314	-32.8162	0	292.728	283.728	0.000173192	5.16218	3.41251e-05	8.84422e-06	1.14394	4.59456e-06	1.49093e-05	-0.0444913	0.0696	8.50527	
63104.6	4.93493	3.70097	3.84432	3.80445	3.79682	0.347044	1.68219	-7.89147	0.570064	-0.305937	0.203122	-32.8151	0	292.73	283.73	0.000173244	5.16297	3.41493e-05	8.83299e-06	1.14561	4.59463e-06	1.49125e-05	-0.044465	0.0696087	8.50504	
63355.5	4.93642	3.70185	3.84526	3.80536	3.79772	0.347148	1.68271	-7.88913	0.572191	-0.303926	0.203104	-32.8141	0	292.732	283.732	0.000173297	5.16375	3.41735e-05	8.8218e-06	1.1472	4.59469e-06	1.49157e-05	-0.0444255	0.0696175	8.50479	
63606.3	4.93789	3.70273	3.84619	3.80626	3.79862	0.347253	1.68322	-7.88677	0.574309	-0.301906	0.203086	-32.813	0	292.734	283.734	0.000173349	5.16452	3.41976e-05	8.81073e-06	1.14885	4.59476e-06	1.49189e-05	-0.0443917	0.0696261	8.50456	
63857.2	4.93936	3.7036	3.84712	3.80716	3.79951	0.347358	1.68373	-7.88441	0.576458	-0.299875	0.203069	-32.8119	0	292.737	283.737	0.000173401	5.16529	3.42215e-05	8.79974e-06	1.15047	4.59483e-06	1.49221e-05	-0.0443527	0.0696346	8.50432	
64108	4.94081	3.70447	3.84804	3.80805	3.80039	0.347463	1.68424	-7.88203	0.578606	-0.297835	0.203051	-32.8107	0	292.739	283.739	0.000173453	5.16604	3.42454e-05	8.78885e-06	1.15212	4.5949e-06	1.49254e-05	-0.0443166	0.069643	8.50409	
64359.3	4.9423	3.70531	3.84896	3.80894	3.80128	0.347567	1.68475	-7.87965	0.580823	-0.295781	0.203034	-32.8096	0	292.741	283.741	0.000173506	5.1668	3.42692e-05	8.77799e-06	1.15367	4.59497e-06	1.49285e-05	-0.044265	0.0696514	8.50385	
64609.7	4.94368	3.70619	3.84988	3.80982	3.80215	0.347672	1.68526	-7.87726	0.582947	-0.293724	0.203017	-32.8084	0	292.743	283.743	0.000173558	5.16753	3.42928e-05	8.76735e-06	1.15544	4.59506e-06	1.49318e-05	-0.044242	0.0696596	8.50362	
64860.6	4.9451	3.70704	3.85078	3.81069	3.80303	0.347776	1.68577	-7.87486	0.585136	-0.291653	0.203	-32.8072	0	292.745	283.745	0.00017361	5.16827	3.43163e-05	8.75674e-06	1.15711	4.59514e-06	1.4935e-05	-0.0442041	0.0696678	8.50339	
65111.4	4.94651	3.70788	3.85169	3.81156	3.8039	0.347881	1.68628	-7.87246	0.587332	-0.289573	0.202983	-32.806	0	292.747	283.747	0.000173662	5.169	3.43398e-05	8.74624e-06	1.1588	4.59522e-06	1.49383e-05	-0.0441671	0.0696759	8.50317	
65362.3	4.94791	3.70872	3.85258	3.81243	3.80476	0.347985	1.68679	-7.87004	0.589543	-0.287483	0.202966	-32.8048	0	292.749	283.749	0.000173714	5.16971	3.43631e-05	8.73582e-06	1.1605	4.59531e-06	1.49415e-05	-0.0441294	0.069684	8.50294	
65612.9	4.94928	3.70957	3.85348	3.81329	3.80562	0.348089	1.6873	-7.86761	0.591748	-0.285384	0.20295	-32.8036	0	292.751	283.751	0.000173766	5.17043	3.43863e-05	8.72552e-06	1.16224	4.5954e-06	1.49448e-05	-0.0440963	0.0696919	8.50272	
65863.7	4.95065	3.7104	3.85437	3.81415	3.80647	0.348193	1.68781	-7.86518	0.593971	-0.283275	0.202933	-32.8023	0	292.753	283.753	0.000173818	5.17113	3.44094e-05	8.7153e-06	1.16397	4.59549e-06	1.4948e-05	-0.0440609	0.0696997	8.5025	
66114.9	4.95206	3.7112	3.85525	3.815	3.80732	0.348298	1.68831	-7.86274	0.596269	-0.281152	0.202917	-32.801	0	292.755	283.755	0.00017387	5.17183	3.44325e-05	8.7051e-06	1.16559	4.59557e-06	1.49513e-05	-0.0440081	0.0697075	8.50227	
66365.3	4.95336	3.71205	3.85613	3.81584	3.80816	0.348401	1.68882	-7.86029	0.59846	-0.279026	0.202901	-32.7998	0	292.757	283.757	0.000173922	5.17252	3.44554e-05	8.69513e-06	1.16746	4.59569e-06	1.49546e-05	-0.0439878	0.0697152	8.50206	
66616	4.95469	3.71286	3.857	3.81669	3.809	0.348505	1.68933	-7.85783	0.600721	-0.276888	0.202885	-32.7984	0	292.759	283.759	0.000173974	5.1732	3.44782e-05	8.68519e-06	1.16922	4.59579e-06	1.49579e-05	-0.0439514	0.0697228	8.50185	
66866.8	4.95602	3.71367	3.85787	3.81752	3.80983	0.348609	1.68983	-7.85536	0.602996	-0.274739	0.202869	-32.7971	0	292.761	283.761	0.000174026	5.17387	3.45009e-05	8.67533e-06	1.17099	4.59589e-06	1.49611e-05	-0.0439138	0.0697303	8.50163	
67117.4	4.95732	3.71449	3.85873	3.81835	3.81066	0.348713	1.69034	-7.85288	0.605261	-0.272582	0.202854	-32.7957	0	292.763	283.763	0.000174077	5.17454	3.45235e-05	8.6656e-06	1.17281	4.596e-06	1.49644e-05	-0.0438821	0.0697378	8.50142	
67368.1	4.95862	3.71529	3.85959	3.81918	3.81149	0.348816	1.69085	-7.8504	0.607552	-0.270414	0.202838	-32.7944	0	292.765	283.765	0.000174129	5.1752	3.4546e-05	8.65594e-06	1.17461	4.59611e-06	1.49677e-05	-0.043846	0.0697452	8.50121	
67618.9	4.95991	3.71608	3.86044	3.82	3.8123	0.34892	1.69135	-7.84791	0.609856	-0.268237	0.202823	-32.793	0	292.766	283.766	0.000174181	5.17586	3.45684e-05	8.64637e-06	1.17641	4.59622e-06	1.4971e-05	-0.0438096	0.0697525	8.50101	
67869.6	4.96119	3.71688	3.86129	3.82082	3.81312	0.349023	1.69186	-7.8454	0.612164	-0.26605	0.202808	-32.7916	0	292.768	283.768	0.000174232	5.1765	3.45906e-05	8.63689e-06	1.17824	4.59634e-06	1.49744e-05	-0.0437751	0.0697597	8.5008	
68120.6	4.96249	3.71765	3.86214	3.82163	3.81393	0.349127	1.69236	-7.84289	0.614529	-0.263851	0.202792	-32.7901	0	292.77	283.77	0.000174284	5.17715	3.46129e-05	8.62746e-06	1.17999	4.59645e-06	1.49776e-05	-0.0437275	0.0697669	8.50059	
68371	4.9637	3.71845	3.86297	3.82243	3.81473	0.34923	1.69287	-7.84037	0.616815	-0.261648	0.202778	-32.7887	0	292.772	283.772	0.000174336	5.17778	3.46349e-05	8.61822e-06	1.18193	4.59658e-06	1.4981e-05	-0.043705	0.0697739	8.5004	
68621.7	4.96495	3.71922	3.86381	3.82324	3.81553	0.349333	1.69337	-7.83785	0.619163	-0.259432	0.202763	-32.7872	0	292.774	283.774	0.000174387	5.1784	3.46569e-05	8.60902e-06	1.18378	4.5967e-06	1.49843e-05	-0.0436681	0.0697809	8.5002	
68872.3	4.96616	3.72	3.86464	3.82403	3.81633	0.349436	1.69387	-7.83531	0.621499	-0.257208	0.202748	-32.7857	0	292.776	283.776	0.000174439	5.17902	3.46787e-05	8.59993e-06	1.18568	4.59683e-06	1.49877e-05	-0.0436374	0.0697878	8.5	
69123	4.96738	3.72076	3.86546	3.82482	3.81712	0.349539	1.69438	-7.83277	0.623867	-0.254974	0.202734	-32.7842	0	292.777	283.777	0.00017449	5.17964	3.47005e-05	8.59091e-06	1.18755	4.59696e-06	1.4991e-05	-0.043601	0.0697947	8.49981	
69373.6	4.96858	3.72153	3.86628	3.82561	3.8179	0.349642	1.69488	-7.83022	0.626234	-0.25273	0.202719	-32.7827	0	292.779	283.779	0.000174541	5.18024	3.47222e-05	8.58199e-06	1.18946	4.5971e-06	1.49944e-05	-0.0435677	0.0698014	8.49961	
69624.6	4.96982	3.72226	3.86709	3.82639	3.81869	0.349745	1.69538	-7.82766	0.628672	-0.250473	0.202705	-32.7812	0	292.781	283.781	0.000174593	5.18085	3.47438e-05	8.5731e-06	1.19125	4.59722e-06	1.49977e-05	-0.0435174	0.0698082	8.49941	
69874.9	4.97095	3.72304	3.8679	3.82717	3.81946	0.349848	1.69588	-7.82509	0.631009	-0.248214	0.202691	-32.7796	0	292.782	283.782	0.000174644	5.18144	3.47652e-05	8.56442e-06	1.19328	4.59737e-06	1.50011e-05	-0.0434983	0.0698148	8.49923	
70125.6	4.97212	3.72378	3.86871	3.82794	3.82023	0.349951	1.69638	-7.82251	0.633415	-0.245942	0.202677	-32.778	0	292.784	283.784	0.000174695	5.18203	3.47866e-05	8.55577e-06	1.1952	4.59751e-06	1.50045e-05	-0.0434629	0.0698214	8.49904	
70376.3	4.97328	3.72453	3.86951	3.82871	3.821	0.350053	1.69688	-7.81993	0.635829	-0.24366	0.202664	-32.7764	0	292.786	283.786	0.000174746	5.18261	3.48079e-05	8.54721e-06	1.19714	4.59766e-06	1.50078e-05	-0.0434285	0.0698278	8.49886	
70626.9	4.97442	3.72526	3.8703	3.82947	3.82176	0.350156	1.69739	-7.81733	0.638255	-0.241369	0.20265	-32.7748	0	292.788	283.788	0.000174798	5.18318	3.4829e-05	8.53874e-06	1.19909	4.59781e-06	1.50112e-05	-0.0433933	0.0698343	8.49867	
70877.5	4.97554	3.726	3.87109	3.83022	3.82252	0.350258	1.69789	-7.81473	0.640674	-0.23907	0.202637	-32.7732	0	292.789	283.789	0.000174849	5.18375	3.48501e-05	8.53038e-06	1.20108	4.59796e-06	1.50146e-05	-0.043363	0.0698406	8.4985	
71128	4.97666	3.72673	3.87188	3.83098	3.82327	0.35036	1.69838	-7.81212	0.643112	-0.236761	0.202623	-32.7715	0	292.791	283.791	0.0001749	5.18431	3.4871e-05	8.5221e-06	1.20307	4.59811e-06	1.5018e-05	-0.0433302	0.0698469	8.49832	
71379.1	4.97782	3.72743	3.87266	3.83172	3.82402	0.350463	1.69888	-7.80951	0.645629	-0.234438	0.20261	-32.7698	0	292.792	283.792	0.000174951	5.18487	3.4892e-05	8.51383e-06	1.20492	4.59826e-06	1.50214e-05	-0.0432785	0.0698532	8.49813	
71629.3	4.97886	3.72817	3.87343	3.83247	3.82476	0.350564	1.69938	-7.80688	0.64803	-0.232114	0.202597	-32.7681	0	292.794	283.794	0.000175002	5.18542	3.49126e-05	8.50579e-06	1.20705	4.59843e-06	1.50248e-05	-0.0432621	0.0698593	8.49796	
71879.9	4.97994	3.72888	3.8742	3.8332	3.8255	0.350666	1.69988	-7.80425	0.650503	-0.229777	0.202584	-32.7664	0	292.796	283.796	0.000175053	5.18596	3.49333e-05	8.49778e-06	1.20906	4.59859e-06	1.50283e-05	-0.0432281	0.0698653	8.49779	
72130.6	4.98102	3.72959	3.87497	3.83394	3.82623	0.350768	1.70038	-7.80161	0.652992	-0.22743	0.202572	-32.7647	0	292.797	283.797	0.000175104	5.1865	3.49538e-05	8.48984e-06	1.21106	4.59876e-06	1.50317e-05	-0.0431928	0.0698714	8.49762	
72381.1	4.98206	3.7303	3.87573	3.83466	3.82696	0.35087	1.70088	-7.79896	0.655468	-0.225075	0.202559	-32.763	0	292.799	283.799	0.000175154	5.18703	3.49742e-05	8.48203e-06	1.21313	4.59893e-06	1.50351e-05	-0.0431639	0.0698773	8.49745	
72631.7	4.9831	3.731	3.87648	3.83539	3.82769	0.350972	1.70137	-7.7963	0.657971	-0.22271	0.202547	-32.7612	0	292.8	283.8	0.000175205	5.18756	3.49946e-05	8.47428e-06	1.21517	4.5991e-06	1.50386e-05	-0.0431302	0.0698832	8.49728	
72882.3	4.98414	3.73169	3.87724	3.8361	3.82841	0.351073	1.70187	-7.79364	0.660487	-0.220336	0.202534	-32.7594	0	292.802	283.802	0.000175256	5.18808	3.50148e-05	8.46662e-06	1.21722	4.59927e-06	1.5042e-05	-0.0430961	0.069889	8.49712	
73132.9	4.98515	3.73238	3.87798	3.83682	3.82912	0.351175	1.70236	-7.79096	0.663005	-0.217953	0.202522	-32.7576	0	292.803	283.803	0.000175307	5.18859	3.5035e-05	8.45906e-06	1.21929	4.59945e-06	1.50454e-05	-0.0430641	0.0698947	8.49695	
73383.9	4.98621	3.73305	3.87873	3.83753	3.82983	0.351276	1.70286	-7.78828	0.665584	-0.215558	0.20251	-32.7558	0	292.805	283.805	0.000175357	5.1891	3.50551e-05	8.45152e-06	1.22127	4.59962e-06	1.50489e-05	-0.0430178	0.0699004	8.49679	
