Time	PCO2	SigCSurf	SigCDeep	AlkSurf	AlkDeep	PO4Surf	PO4Deep	d13CAtm	d13CSurf	d13CDeep	BioC	d13CBio	Inject	Stemp	Dtemp	Export	Lysocline	CalBurial	Dissolution	c13Diss	OrgBurial	PO4Burial	sCO3--Change	dCO3--Change	SAFrac	Assim	Resp
49539.3	3.9263	3.39311	3.53983	3.50684	3.50884	0.335563	1.62726	-6.73197	1.89625	0.968883	0.124469	-30.7056	0	291.297	282.297	0.000167513	5.07063	3.16013e-05	9.95912e-06	2.45708	4.81515e-06	1.52819e-05	-0.0435705	0.0685879	8.66442	0.00834598	0.00831737	
49790.3	3.92485	3.39261	3.53937	3.50635	3.50838	0.335605	1.62747	-6.72866	1.8999	0.972294	0.124665	-30.7007	0	291.294	282.294	0.000167534	5.0697	3.15923e-05	9.97328e-06	2.46074	4.81598e-06	1.52858e-05	-0.0435736	0.0685778	8.66477	0.00835809	0.00832941	
50041.1	3.92339	3.39211	3.5389	3.50585	3.50792	0.335646	1.62767	-6.72533	1.90353	0.975702	0.124861	-30.6959	0	291.29	282.29	0.000167554	5.06876	3.15831e-05	9.98759e-06	2.46445	4.8168e-06	1.52897e-05	-0.0435823	0.0685674	8.66513	0.00837008	0.00834144	
50292.3	3.92199	3.3916	3.53844	3.50535	3.50746	0.335687	1.62788	-6.72201	1.90716	0.979111	0.125057	-30.6911	0	291.287	282.287	0.000167575	5.06781	3.15738e-05	1.0002e-05	2.46806	4.8176e-06	1.52935e-05	-0.0435816	0.068557	8.66548	0.00838222	0.00835349	
50543.8	3.92067	3.39104	3.53797	3.50486	3.50699	0.335728	1.62808	-6.71864	1.91096	0.982523	0.125255	-30.6863	0	291.284	282.284	0.000167596	5.06685	3.15644e-05	1.00165e-05	2.47145	4.81836e-06	1.52972e-05	-0.0435467	0.0685464	8.6658	0.00839437	0.00836572	
50794.4	3.91912	3.3906	3.5375	3.50436	3.50653	0.335769	1.62828	-6.71533	1.91439	0.985921	0.125451	-30.6815	0	291.281	282.281	0.000167616	5.06586	3.15547e-05	1.00313e-05	2.4755	4.81923e-06	1.53011e-05	-0.0436032	0.0685356	8.66619	0.00840642	0.00837763	
51046.1	3.91783	3.39004	3.53703	3.50386	3.50606	0.33581	1.62848	-6.71199	1.91817	0.989331	0.125649	-30.6767	0	291.278	282.278	0.000167636	5.06487	3.1545e-05	1.0046e-05	2.4789	4.81997e-06	1.53048e-05	-0.0435699	0.0685247	8.66651	0.00841861	0.00838987	
51297	3.91633	3.38958	3.53656	3.50336	3.50559	0.33585	1.62868	-6.70868	1.92165	0.992728	0.125845	-30.6719	0	291.275	282.275	0.000167656	5.06386	3.1535e-05	1.00609e-05	2.48286	4.82081e-06	1.53087e-05	-0.0436138	0.0685137	8.66688	0.00843069	0.00840186	
51548.3	3.91496	3.38907	3.53609	3.50286	3.50512	0.33589	1.62888	-6.70536	1.92527	0.99613	0.126042	-30.6672	0	291.272	282.272	0.000167676	5.06284	3.15251e-05	1.00759e-05	2.48652	4.8216e-06	1.53124e-05	-0.0436187	0.0685025	8.66722	0.00844291	0.00841399	
51799.6	3.91355	3.38858	3.53561	3.50235	3.50465	0.33593	1.62908	-6.70203	1.92889	0.999529	0.126241	-30.6624	0	291.269	282.269	0.000167696	5.06182	3.1515e-05	1.00909e-05	2.49028	4.8224e-06	1.53161e-05	-0.0436324	0.0684913	8.66756	0.00845503	0.00842615	
52051.2	3.9122	3.38805	3.53514	3.50185	3.50418	0.33597	1.62927	-6.69868	1.93254	1.00293	0.126439	-30.6576	0	291.266	282.266	0.000167716	5.06078	3.15048e-05	1.0106e-05	2.49391	4.82317e-06	1.53198e-05	-0.0436304	0.0684799	8.6679	0.00846729	0.00843837	
52302.6	3.91082	3.38756	3.53467	3.50134	3.50371	0.336009	1.62947	-6.69538	1.93612	1.00633	0.126636	-30.6529	0	291.263	282.263	0.000167736	5.05974	3.14945e-05	1.01212e-05	2.49766	4.82395e-06	1.53235e-05	-0.0436456	0.0684685	8.66824	0.00847944	0.00845051	
52554.1	3.90944	3.38705	3.53419	3.50084	3.50323	0.336048	1.62966	-6.69202	1.93972	1.00972	0.126835	-30.6481	0	291.26	282.26	0.000167755	5.05868	3.14841e-05	1.01364e-05	2.5014	4.82473e-06	1.53272e-05	-0.0436595	0.068457	8.66858	0.00849174	0.00846271	
52805.8	3.90811	3.38654	3.53372	3.50033	3.50276	0.336087	1.62986	-6.6887	1.94333	1.01312	0.127033	-30.6434	0	291.257	282.257	0.000167775	5.05763	3.14737e-05	1.01517e-05	2.50506	4.8255e-06	1.53308e-05	-0.043664	0.0684454	8.66891	0.00850405	0.00847493	
53057.4	3.90676	3.38603	3.53324	3.49983	3.50228	0.336126	1.63005	-6.68538	1.94695	1.01651	0.127232	-30.6386	0	291.254	282.254	0.000167794	5.05656	3.14632e-05	1.0167e-05	2.50878	4.82627e-06	1.53344e-05	-0.0436736	0.0684337	8.66924	0.00851625	0.00848718	
53309.1	3.90542	3.38552	3.53276	3.49932	3.50181	0.336165	1.63024	-6.68205	1.95057	1.0199	0.127432	-30.6339	0	291.251	282.251	0.000167814	5.05549	3.14526e-05	1.01824e-05	2.51247	4.82703e-06	1.5338e-05	-0.04368	0.0684219	8.66957	0.0085286	0.00849945	
53560.8	3.90409	3.38501	3.53229	3.49881	3.50133	0.336203	1.63043	-6.67873	1.95417	1.02329	0.127631	-30.6292	0	291.248	282.248	0.000167833	5.05441	3.1442e-05	1.01978e-05	2.51618	4.82779e-06	1.53416e-05	-0.0436901	0.0684101	8.6699	0.00854084	0.0085117	
53812.8	3.90276	3.38449	3.53181	3.4983	3.50085	0.336242	1.63062	-6.67537	1.95781	1.02669	0.127831	-30.6245	0	291.245	282.245	0.000167852	5.05332	3.14312e-05	1.02132e-05	2.51987	4.82855e-06	1.53452e-05	-0.0436944	0.0683982	8.67023	0.00855323	0.00852406	
54064.9	3.90155	3.38393	3.53133	3.49779	3.50038	0.33628	1.63081	-6.67203	1.96155	1.03008	0.128031	-30.6197	0	291.242	282.242	0.000167871	5.05224	3.14206e-05	1.02286e-05	2.52329	4.82926e-06	1.53486e-05	-0.0436669	0.0683864	8.67054	0.00856563	0.00853648	
54316.5	3.90012	3.38347	3.53085	3.49728	3.4999	0.336318	1.63099	-6.66873	1.96502	1.03346	0.128231	-30.615	0	291.239	282.239	0.00016789	5.05114	3.14097e-05	1.02442e-05	2.52727	4.83006e-06	1.53523e-05	-0.0437125	0.0683743	8.67089	0.00857792	0.00854869	
54568.4	3.89878	3.38296	3.53037	3.49677	3.49942	0.336355	1.63118	-6.6654	1.96858	1.03685	0.128431	-30.6104	0	291.236	282.236	0.000167908	5.05003	3.13988e-05	1.02597e-05	2.53103	4.83082e-06	1.53559e-05	-0.0437303	0.0683623	8.67122	0.00859036	0.008561	
54820.3	3.89747	3.38246	3.52989	3.49626	3.49894	0.336393	1.63137	-6.66208	1.97217	1.04023	0.128632	-30.6057	0	291.233	282.233	0.000167927	5.04893	3.13879e-05	1.02752e-05	2.53475	4.83157e-06	1.53594e-05	-0.0437422	0.0683502	8.67155	0.00860269	0.00857335	
55072.5	3.89616	3.38194	3.52941	3.49575	3.49846	0.33643	1.63155	-6.65876	1.97578	1.04362	0.128833	-30.601	0	291.23	282.23	0.000167946	5.04782	3.1377e-05	1.02908e-05	2.53846	4.83231e-06	1.53629e-05	-0.0437501	0.0683381	8.67187	0.00861516	0.00858576	
55324.5	3.89484	3.38143	3.52893	3.49524	3.49798	0.336467	1.63173	-6.65543	1.97937	1.047	0.129034	-30.5963	0	291.227	282.227	0.000167964	5.04671	3.1366e-05	1.03064e-05	2.5422	4.83306e-06	1.53664e-05	-0.0437636	0.0683259	8.6722	0.00862752	0.00859816	
55576.8	3.89357	3.38091	3.52845	3.49473	3.4975	0.336504	1.63191	-6.65212	1.98298	1.05038	0.129235	-30.5916	0	291.224	282.224	0.000167983	5.04559	3.1355e-05	1.03219e-05	2.54584	4.83379e-06	1.53699e-05	-0.043767	0.0683137	8.67252	0.00864003	0.00861057	
55829.4	3.89239	3.38034	3.52797	3.49422	3.49702	0.33654	1.6321	-6.64875	1.98675	1.05377	0.129439	-30.5869	0	291.222	282.222	0.000168001	5.04447	3.13441e-05	1.03374e-05	2.54925	4.83448e-06	1.53732e-05	-0.0437348	0.0683015	8.67281	0.00865256	0.00862319	
56081.1	3.89095	3.37989	3.52749	3.4937	3.49653	0.336577	1.63228	-6.64545	1.99013	1.05714	0.12964	-30.5822	0	291.219	282.219	0.000168019	5.04334	3.13329e-05	1.03531e-05	2.55333	4.83528e-06	1.53768e-05	-0.043797	0.0682891	8.67317	0.00866498	0.00863545	
56333.9	3.88978	3.37933	3.527	3.49319	3.49605	0.336613	1.63246	-6.64212	1.99389	1.06052	0.129843	-30.5775	0	291.216	282.216	0.000168037	5.04222	3.13219e-05	1.03686e-05	2.55674	4.83596e-06	1.53801e-05	-0.043766	0.0682769	8.67346	0.00867754	0.00864808	
56585.8	3.88838	3.37886	3.52652	3.49268	3.49557	0.336649	1.63263	-6.63882	1.99733	1.06389	0.130045	-30.5729	0	291.213	282.213	0.000168055	5.04109	3.13106e-05	1.03843e-05	2.56073	4.83674e-06	1.53837e-05	-0.0438149	0.0682645	8.67381	0.00869	0.00866043	
56838.3	3.88711	3.37834	3.52604	3.49216	3.49509	0.336685	1.63281	-6.6355	2.00091	1.06727	0.130247	-30.5682	0	291.21	282.21	0.000168073	5.03996	3.12995e-05	1.03998e-05	2.56441	4.83747e-06	1.53871e-05	-0.043823	0.0682521	8.67412	0.0087026	0.00867293	
57090.6	3.8858	3.37784	3.52556	3.49165	3.4946	0.33672	1.63299	-6.63218	2.0045	1.07064	0.130451	-30.5635	0	291.207	282.207	0.000168091	5.03882	3.12883e-05	1.04155e-05	2.56818	4.83821e-06	1.53905e-05	-0.0438401	0.0682397	8.67445	0.00871509	0.00868547	
57343.3	3.88455	3.37731	3.52507	3.49114	3.49412	0.336756	1.63316	-6.62884	2.00812	1.07401	0.130655	-30.5589	0	291.204	282.204	0.000168108	5.03768	3.12771e-05	1.0431e-05	2.57182	4.83893e-06	1.53939e-05	-0.0438409	0.0682273	8.67476	0.00872772	0.00869806	
57595.7	3.88326	3.37681	3.52459	3.49062	3.49363	0.336791	1.63334	-6.62556	2.01167	1.07739	0.130858	-30.5542	0	291.201	282.201	0.000168126	5.03654	3.12659e-05	1.04466e-05	2.57557	4.83966e-06	1.53973e-05	-0.0438592	0.0682149	8.67508	0.00874025	0.00871058	
57848.2	3.88197	3.3763	3.52411	3.49011	3.49315	0.336826	1.63351	-6.62221	2.01522	1.08075	0.131062	-30.5496	0	291.199	282.199	0.000168144	5.0354	3.12547e-05	1.04622e-05	2.57932	4.84039e-06	1.54007e-05	-0.0438761	0.0682024	8.67541	0.00875292	0.00872315	
58101	3.88072	3.37578	3.52362	3.48959	3.49266	0.336861	1.63368	-6.61891	2.01881	1.08412	0.131266	-30.545	0	291.196	282.196	0.000168161	5.03426	3.12434e-05	1.04777e-05	2.58298	4.8411e-06	1.5404e-05	-0.043883	0.0681899	8.67572	0.00876561	0.00873575	
58353.6	3.87944	3.37526	3.52314	3.48908	3.49218	0.336895	1.63385	-6.6156	2.02239	1.08749	0.131471	-30.5403	0	291.193	282.193	0.000168178	5.03311	3.12322e-05	1.04933e-05	2.5867	4.84183e-06	1.54074e-05	-0.0438953	0.0681775	8.67604	0.00877819	0.00874837	
58606.4	3.87818	3.37474	3.52265	3.48856	3.49169	0.33693	1.63402	-6.61229	2.02598	1.09086	0.131676	-30.5357	0	291.19	282.19	0.000168195	5.03197	3.12209e-05	1.05088e-05	2.59039	4.84254e-06	1.54107e-05	-0.0439039	0.0681649	8.67635	0.00879092	0.00876102	
58859.1	3.87692	3.37423	3.52217	3.48804	3.49121	0.336964	1.63419	-6.60898	2.02954	1.09422	0.131881	-30.531	0	291.187	282.187	0.000168212	5.03082	3.12096e-05	1.05243e-05	2.59409	4.84326e-06	1.54141e-05	-0.0439164	0.0681524	8.67666	0.00880354	0.00877365	
59112.1	3.87566	3.37371	3.52168	3.48753	3.49072	0.336998	1.63436	-6.60564	2.03315	1.09759	0.132088	-30.5264	0	291.185	282.185	0.000168229	5.02967	3.11983e-05	1.05399e-05	2.59778	4.84397e-06	1.54174e-05	-0.0439228	0.0681399	8.67698	0.0088163	0.00878639	
59365.3	3.87452	3.37314	3.52119	3.48701	3.49024	0.337032	1.63453	-6.60232	2.03686	1.10096	0.132294	-30.5217	0	291.182	282.182	0.000168246	5.02852	3.11871e-05	1.05553e-05	2.60119	4.84463e-06	1.54205e-05	-0.0438961	0.0681274	8.67726	0.00882909	0.0087992	
59617.9	3.87315	3.37268	3.52071	3.4865	3.48975	0.337066	1.6347	-6.59903	2.04029	1.10431	0.1325	-30.5171	0	291.179	282.179	0.000168263	5.02737	3.11757e-05	1.05709e-05	2.60517	4.84539e-06	1.5424e-05	-0.043945	0.0681148	8.67761	0.00884176	0.00881178	
59870.7	3.87188	3.37217	3.52022	3.48598	3.48926	0.337099	1.63486	-6.59573	2.04382	1.10767	0.132706	-30.5125	0	291.176	282.176	0.00016828	5.02621	3.11643e-05	1.05863e-05	2.60892	4.84611e-06	1.54273e-05	-0.0439651	0.0681022	8.67792	0.00885458	0.00882447	
60123.7	3.87063	3.37166	3.51974	3.48546	3.48878	0.337132	1.63503	-6.59242	2.04737	1.11103	0.132912	-30.5079	0	291.173	282.173	0.000168296	5.02506	3.1153e-05	1.06018e-05	2.61263	4.84682e-06	1.54306e-05	-0.0439789	0.0680896	8.67824	0.00886728	0.0088372	
60376.8	3.86938	3.37114	3.51925	3.48495	3.48829	0.337165	1.63519	-6.58912	2.05095	1.11439	0.13312	-30.5032	0	291.17	282.17	0.000168313	5.0239	3.11416e-05	1.06173e-05	2.61633	4.84753e-06	1.54338e-05	-0.0439885	0.068077	8.67855	0.00888014	0.00884998	
60629.8	3.86811	3.37063	3.51876	3.48443	3.4878	0.337198	1.63535	-6.58582	2.05451	1.11775	0.133327	-30.4986	0	291.168	282.168	0.000168329	5.02274	3.11303e-05	1.06327e-05	2.62006	4.84824e-06	1.54371e-05	-0.0440039	0.0680644	8.67887	0.00889288	0.00886276	
60883.1	3.8669	3.3701	3.51828	3.48391	3.48731	0.337231	1.63552	-6.58253	2.05809	1.12111	0.133534	-30.494	0	291.165	282.165	0.000168346	5.02159	3.11189e-05	1.06481e-05	2.62369	4.84893e-06	1.54403e-05	-0.0440088	0.0680518	8.67917	0.00890578	0.00887556	
61136.7	3.86577	3.36953	3.51779	3.48339	3.48682	0.337263	1.63568	-6.57918	2.06183	1.12447	0.133744	-30.4894	0	291.162	282.162	0.000168362	5.02043	3.11077e-05	1.06634e-05	2.62707	4.84958e-06	1.54434e-05	-0.0439769	0.0680393	8.67945	0.00891869	0.00888857	
61389.4	3.86438	3.36908	3.5173	3.48288	3.48634	0.337296	1.63584	-6.57589	2.06517	1.12781	0.133951	-30.4848	0	291.159	282.159	0.000168378	5.01927	3.10962e-05	1.06789e-05	2.63116	4.85035e-06	1.54468e-05	-0.0440424	0.0680266	8.6798	0.00893149	0.00890121	
61643.1	3.86326	3.36851	3.51682	3.48236	3.48585	0.337328	1.636	-6.57258	2.0689	1.13117	0.13416	-30.4802	0	291.157	282.157	0.000168394	5.01811	3.10849e-05	1.06941e-05	2.63453	4.85099e-06	1.54498e-05	-0.0440115	0.068014	8.68008	0.00894444	0.00891422	
61896.1	3.86191	3.36804	3.51633	3.48184	3.48536	0.33736	1.63615	-6.5693	2.0723	1.13452	0.134369	-30.4756	0	291.154	282.154	0.00016841	5.01694	3.10734e-05	1.07095e-05	2.63852	4.85174e-06	1.54532e-05	-0.0440631	0.0680013	8.68042	0.00895728	0.00892695	
62146.2	3.86085	3.36747	3.51585	3.48133	3.48488	0.337391	1.63631	-6.56609	2.07597	1.13782	0.134575	-30.471	0	291.151	282.151	0.000168426	5.01581	3.10623e-05	1.07245e-05	2.6418	4.85236e-06	1.54561e-05	-0.0440282	0.0679889	8.68069	0.00896997	0.00893978	
62398.9	3.85941	3.36704	3.51536	3.48081	3.48439	0.337423	1.63647	-6.56274	2.07932	1.14117	0.134784	-30.4664	0	291.148	282.148	0.000168441	5.01463	3.10508e-05	1.074e-05	2.64596	4.85314e-06	1.54596e-05	-0.0441004	0.0679762	8.68105	0.00898298	0.00895255	
62649.3	3.85837	3.36645	3.51488	3.4803	3.48391	0.337454	1.63662	-6.55947	2.08304	1.14447	0.134992	-30.4619	0	291.146	282.146	0.000168457	5.0135	3.10397e-05	1.07549e-05	2.64915	4.85375e-06	1.54625e-05	-0.0440544	0.0679638	8.68131	0.00899584	0.00896548	
62902.5	3.85702	3.36598	3.51439	3.47978	3.48342	0.337485	1.63677	-6.55621	2.08644	1.14782	0.135201	-30.4573	0	291.143	282.143	0.000168472	5.01233	3.10282e-05	1.07702e-05	2.65313	4.85449e-06	1.54658e-05	-0.0441049	0.0679511	8.68165	0.00900875	0.0089783	
63152.7	3.85598	3.3654	3.51391	3.47927	3.48293	0.337515	1.63692	-6.553	2.09013	1.15112	0.135409	-30.4528	0	291.14	282.14	0.000168488	5.01119	3.10171e-05	1.07851e-05	2.65636	4.8551e-06	1.54686e-05	-0.0440648	0.0679387	8.68191	0.00902152	0.00899122	
63405.6	3.85452	3.36499	3.51342	3.47875	3.48245	0.337546	1.63708	-6.54966	2.09338	1.15445	0.135619	-30.4482	0	291.137	282.137	0.000168503	5.01001	3.10056e-05	1.08005e-05	2.66061	4.85589e-06	1.54721e-05	-0.0441526	0.0679259	8.68227	0.0090346	0.00900396	
63655.7	3.85334	3.36446	3.51294	3.47824	3.48196	0.337576	1.63723	-6.54643	2.09694	1.15775	0.135827	-30.4437	0	291.135	282.135	0.000168518	5.00887	3.09943e-05	1.08154e-05	2.66418	4.85656e-06	1.54752e-05	-0.044154	0.0679135	8.68257	0.0090474	0.00901684	
63906.1	3.85228	3.36389	3.51246	3.47773	3.48148	0.337606	1.63738	-6.54316	2.10062	1.16105	0.136036	-30.4391	0	291.132	282.132	0.000168533	5.00773	3.09832e-05	1.08302e-05	2.66744	4.85717e-06	1.5478e-05	-0.0441174	0.0679011	8.68284	0.00906036	0.00902984	
64159.3	3.85089	3.36344	3.51197	3.47721	3.48099	0.337636	1.63752	-6.5399	2.10395	1.16439	0.136247	-30.4346	0	291.129	282.129	0.000168548	5.00655	3.09717e-05	1.08455e-05	2.67153	4.85793e-06	1.54814e-05	-0.0441844	0.0678883	8.68319	0.00907336	0.00904269	
64409.5	3.84972	3.36292	3.51148	3.4767	3.48051	0.337666	1.63767	-6.53665	2.10746	1.16768	0.136456	-30.4301	0	291.126	282.126	0.000168563	5.0054	3.09605e-05	1.08604e-05	2.6751	4.85859e-06	1.54844e-05	-0.0441893	0.0678759	8.68348	0.00908635	0.00905558	
64663.2	3.84849	3.36241	3.511	3.47618	3.48002	0.337696	1.63782	-6.53336	2.11098	1.17102	0.136668	-30.4255	0	291.124	282.124	0.000168578	5.00424	3.09491e-05	1.08755e-05	2.67879	4.85927e-06	1.54875e-05	-0.0442042	0.0678632	8.68379	0.00909939	0.00906864	
64913.9	3.84745	3.36183	3.51051	3.47567	3.47953	0.337725	1.63796	-6.53016	2.11467	1.17431	0.136878	-30.421	0	291.121	282.121	0.000168592	5.0031	3.0938e-05	1.08902e-05	2.68205	4.85988e-06	1.54903e-05	-0.0441656	0.0678508	8.68405	0.00911228	0.00908172	
65167.1	3.84603	3.3614	3.51002	3.47515	3.47904	0.337755	1.63811	-6.52683	2.11799	1.17764	0.137091	-30.4164	0	291.118	282.118	0.000168607	5.00192	3.09265e-05	1.09054e-05	2.68619	4.86064e-06	1.54937e-05	-0.0442394	0.067838	8.68441	0.0091255	0.00909466	
65417.5	3.84488	3.36087	3.50954	3.47464	3.47856	0.337783	1.63825	-6.52362	2.12151	1.18093	0.137301	-30.4119	0	291.115	282.115	0.000168621	5.00077	3.09153e-05	1.09202e-05	2.68973	4.86129e-06	1.54966e-05	-0.0442406	0.0678255	8.6847	0.00913843	0.00910762	
65671.4	3.84364	3.36036	3.50905	3.47412	3.47807	0.337813	1.6384	-6.5203	2.12502	1.18427	0.137514	-30.4074	0	291.113	282.113	0.000168636	4.9996	3.09039e-05	1.09352e-05	2.69345	4.86198e-06	1.54997e-05	-0.0442595	0.0678128	8.68501	0.00915168	0.00912077	
65922.3	3.84265	3.35977	3.50857	3.47361	3.47758	0.337841	1.63854	-6.51711	2.12873	1.18756	0.137725	-30.4028	0	291.11	282.11	0.00016865	4.99846	3.08928e-05	1.09497e-05	2.69659	4.86256e-06	1.55024e-05	-0.0442083	0.0678005	8.68526	0.00916465	0.00913393	
66175.6	3.8412	3.35935	3.50808	3.47309	3.47709	0.33787	1.63868	-6.51379	2.13198	1.19088	0.137939	-30.3983	0	291.107	282.107	0.000168665	4.99728	3.08813e-05	1.09649e-05	2.70083	4.86334e-06	1.55058e-05	-0.0442966	0.0677877	8.68563	0.00917794	0.0091469	
66426.2	3.84005	3.35882	3.50759	3.47258	3.47661	0.337898	1.63882	-6.51057	2.13552	1.19417	0.138151	-30.3938	0	291.105	282.105	0.000168679	4.99613	3.08701e-05	1.09795e-05	2.70437	4.86399e-06	1.55087e-05	-0.0442962	0.0677752	8.68592	0.00919094	0.00915997	
66677	3.839	3.35825	3.50711	3.47206	3.47612	0.337926	1.63896	-6.50738	2.13915	1.19746	0.138362	-30.3893	0	291.102	282.102	0.000168693	4.99498	3.0859e-05	1.09941e-05	2.70766	4.86459e-06	1.55115e-05	-0.0442665	0.0677628	8.68618	0.00920397	0.00917312	
66927.1	3.83766	3.35781	3.50663	3.47155	3.47564	0.337954	1.6391	-6.50409	2.14246	1.20074	0.138574	-30.3848	0	291.099	282.099	0.000168707	4.99382	3.08477e-05	1.10089e-05	2.71163	4.86532e-06	1.55147e-05	-0.0443252	0.0677502	8.68652	0.00921715	0.00918605	
67178.1	3.83668	3.35721	3.50614	3.47104	3.47515	0.337981	1.63924	-6.5009	2.14616	1.20402	0.138787	-30.3803	0	291.097	282.097	0.00016872	4.99268	3.08366e-05	1.10233e-05	2.71476	4.86588e-06	1.55173e-05	-0.0442737	0.0677378	8.68677	0.00923021	0.0091993	
67428.2	3.83531	3.35678	3.50566	3.47053	3.47467	0.338009	1.63937	-6.49765	2.14942	1.2073	0.138999	-30.3758	0	291.094	282.094	0.000168734	4.99152	3.08253e-05	1.10381e-05	2.71883	4.86663e-06	1.55205e-05	-0.0443457	0.0677252	8.68712	0.00924342	0.00921223	
67678.6	3.83408	3.35628	3.50517	3.47001	3.47419	0.338036	1.63951	-6.4944	2.15286	1.21057	0.139212	-30.3713	0	291.091	282.091	0.000168748	4.99036	3.08141e-05	1.10527e-05	2.72255	4.8673e-06	1.55235e-05	-0.0443712	0.0677127	8.68743	0.00925652	0.00922531	
67929.4	3.83294	3.35576	3.50469	3.4695	3.4737	0.338063	1.63964	-6.49121	2.15637	1.21385	0.139425	-30.3669	0	291.089	282.089	0.000168761	4.98921	3.08029e-05	1.10672e-05	2.72607	4.86794e-06	1.55264e-05	-0.0443726	0.0677002	8.68771	0.00926964	0.00923846	
68179.7	3.83169	3.35528	3.50421	3.46899	3.47322	0.33809	1.63978	-6.48794	2.15975	1.21713	0.139639	-30.3624	0	291.086	282.086	0.000168775	4.98805	3.07917e-05	1.10817e-05	2.72983	4.86863e-06	1.55294e-05	-0.0444063	0.0676877	8.68803	0.00928291	0.00925154	
68430.8	3.83057	3.35474	3.50372	3.46847	3.47273	0.338117	1.63991	-6.48473	2.16328	1.22041	0.139852	-30.3579	0	291.083	282.083	0.000168788	4.9869	3.07806e-05	1.10962e-05	2.73331	4.86925e-06	1.55322e-05	-0.0444019	0.0676752	8.68831	0.00929607	0.00926475	
68682	3.82955	3.35416	3.50324	3.46796	3.47224	0.338144	1.64004	-6.48155	2.16696	1.22369	0.140067	-30.3534	0	291.081	282.081	0.000168801	4.98575	3.07696e-05	1.11105e-05	2.73655	4.86984e-06	1.55349e-05	-0.0443628	0.0676628	8.68857	0.00930924	0.00927812	
68932.5	3.82823	3.35371	3.50275	3.46745	3.47176	0.33817	1.64017	-6.47827	2.17027	1.22696	0.140282	-30.3489	0	291.078	282.078	0.000168814	4.98459	3.07583e-05	1.1125e-05	2.74049	4.87055e-06	1.5538e-05	-0.044419	0.0676502	8.68891	0.00932257	0.00929121	
69183.1	3.82701	3.35322	3.50227	3.46693	3.47127	0.338196	1.6403	-6.47506	2.17366	1.23023	0.140496	-30.3445	0	291.075	282.075	0.000168828	4.98343	3.07471e-05	1.11394e-05	2.74422	4.87122e-06	1.55409e-05	-0.0444486	0.0676376	8.68921	0.00933578	0.00930436	
69434.1	3.82586	3.3527	3.50178	3.46642	3.47079	0.338222	1.64043	-6.47184	2.17715	1.2335	0.140711	-30.34	0	291.073	282.073	0.000168841	4.98227	3.0736e-05	1.11538e-05	2.74777	4.87186e-06	1.55438e-05	-0.0444542	0.0676251	8.6895	0.00934915	0.00931762	
69684.7	3.82465	3.35221	3.5013	3.46591	3.4703	0.338248	1.64056	-6.46861	2.18054	1.23677	0.140926	-30.3356	0	291.07	282.07	0.000168853	4.98111	3.07248e-05	1.11681e-05	2.75148	4.87252e-06	1.55467e-05	-0.0444826	0.0676126	8.68981	0.0093624	0.00933081	
69935.9	3.8235	3.35168	3.50081	3.46539	3.46981	0.338274	1.64069	-6.4654	2.18407	1.24004	0.141143	-30.3311	0	291.067	282.067	0.000168866	4.97996	3.07137e-05	1.11824e-05	2.75503	4.87316e-06	1.55495e-05	-0.0444846	0.0676001	8.6901	0.00937566	0.00934416	
70187.4	3.82248	3.35111	3.50033	3.46488	3.46933	0.338299	1.64081	-6.46216	2.18772	1.24332	0.14136	-30.3266	0	291.065	282.065	0.000168879	4.97881	3.07027e-05	1.11966e-05	2.75826	4.87374e-06	1.55521e-05	-0.0444473	0.0675876	8.69036	0.00938909	0.00935765	
70438.1	3.8212	3.35065	3.49984	3.46437	3.46884	0.338325	1.64094	-6.45895	2.19103	1.24658	0.141575	-30.3222	0	291.062	282.062	0.000168892	4.97764	3.06916e-05	1.12109e-05	2.76217	4.87443e-06	1.55551e-05	-0.0445005	0.067575	8.69069	0.00940239	0.00937082	
70689.6	3.82021	3.35006	3.49935	3.46385	3.46835	0.33835	1.64107	-6.45578	2.19468	1.24986	0.141792	-30.3177	0	291.06	282.06	0.000168904	4.97649	3.06806e-05	1.1225e-05	2.76536	4.875e-06	1.55577e-05	-0.0444593	0.0675626	8.69094	0.00941572	0.00938431	
70940.3	3.81886	3.34963	3.49887	3.46334	3.46787	0.338375	1.64119	-6.45253	2.19789	1.25312	0.142008	-30.3133	0	291.057	282.057	0.000168917	4.97532	3.06694e-05	1.12393e-05	2.76941	4.87572e-06	1.55608e-05	-0.0445335	0.06755	8.69128	0.0094292	0.00939746	
71191.2	3.81763	3.34915	3.49838	3.46282	3.46738	0.3384	1.64131	-6.4493	2.20131	1.25638	0.142226	-30.3088	0	291.054	282.054	0.000168929	4.97416	3.06583e-05	1.12535e-05	2.77316	4.87639e-06	1.55637e-05	-0.0445636	0.0675374	8.69159	0.00944256	0.00941081	
71443	3.81666	3.34855	3.4979	3.46231	3.46689	0.338424	1.64144	-6.44606	2.20499	1.25965	0.142444	-30.3043	0	291.052	282.052	0.000168941	4.97301	3.06474e-05	1.12675e-05	2.77631	4.87695e-06	1.55662e-05	-0.0445161	0.0675249	8.69184	0.00945608	0.00942442	
