Time	PCO2	SigCSurf	SigCDeep	AlkSurf	AlkDeep	PO4Surf	PO4Deep	d13CAtm	d13CSurf	d13CDeep	BioC	d13CBio	Inject	Stemp	Dtemp	Export	Lysocline	CalBurial	Dissolution	c13Diss	OrgBurial	PO4Burial	sCO3--Change	dCO3--Change	SAFrac
49756.7	4.87356	3.65936	3.79993	3.76143	3.7539	0.342013	1.65764	-7.93211	0.538817	-0.330679	0.203865	-32.8027	0	292.64	283.64	0.000170733	5.11903	3.29455e-05	9.41386e-06	1.14156	4.58892e-06	1.47503e-05	-0.0464233	0.0691211	8.51503	
50007.4	4.87546	3.66053	3.80114	3.76262	3.75508	0.342122	1.65817	-7.93043	0.54016	-0.329369	0.203842	-32.8027	0	292.643	283.643	0.000170787	5.12044	3.29771e-05	9.39571e-06	1.14234	4.58888e-06	1.47533e-05	-0.0463845	0.0691367	8.51472	
50258.5	4.87741	3.66168	3.80235	3.76381	3.75625	0.342231	1.6587	-7.92874	0.541562	-0.328046	0.203818	-32.8027	0	292.645	283.645	0.000170842	5.12183	3.30086e-05	9.37774e-06	1.14305	4.58883e-06	1.47563e-05	-0.0463336	0.0691521	8.5144	
50509.4	4.87933	3.66283	3.80355	3.76499	3.75742	0.34234	1.65923	-7.92704	0.542957	-0.326711	0.203795	-32.8027	0	292.648	283.648	0.000170896	5.1232	3.30398e-05	9.36003e-06	1.14381	4.58879e-06	1.47593e-05	-0.0462884	0.0691673	8.51408	
50760.4	4.88128	3.66397	3.80475	3.76616	3.75858	0.342449	1.65976	-7.92532	0.544383	-0.325365	0.203771	-32.8026	0	292.651	283.651	0.000170951	5.12454	3.30708e-05	9.34253e-06	1.14456	4.58875e-06	1.47622e-05	-0.0462386	0.0691822	8.51377	
51011.3	4.88321	3.66511	3.80594	3.76733	3.75973	0.342558	1.66029	-7.92359	0.545812	-0.324007	0.203747	-32.8026	0	292.654	283.654	0.000171005	5.12587	3.31015e-05	9.32526e-06	1.14534	4.5887e-06	1.47652e-05	-0.0461918	0.0691968	8.51345	
51262.6	4.88519	3.66622	3.80713	3.76849	3.76088	0.342667	1.66082	-7.92185	0.547307	-0.322635	0.203724	-32.8025	0	292.657	283.657	0.000171059	5.12717	3.31322e-05	9.30813e-06	1.14604	4.58865e-06	1.47682e-05	-0.0461308	0.0692113	8.51313	
51513.2	4.88707	3.66736	3.8083	3.76964	3.76203	0.342776	1.66135	-7.9201	0.548718	-0.321255	0.2037	-32.8024	0	292.66	283.66	0.000171114	5.12845	3.31624e-05	9.29133e-06	1.14695	4.58862e-06	1.47712e-05	-0.0460969	0.0692254	8.51282	
51764.1	4.889	3.66848	3.80948	3.77079	3.76316	0.342884	1.66188	-7.91833	0.550193	-0.319862	0.203677	-32.8023	0	292.663	283.663	0.000171168	5.12972	3.31925e-05	9.27466e-06	1.14777	4.58858e-06	1.47742e-05	-0.0460492	0.0692394	8.5125	
52015	4.89092	3.66959	3.81065	3.77193	3.76429	0.342993	1.66241	-7.91655	0.551677	-0.318457	0.203654	-32.8022	0	292.665	283.665	0.000171222	5.13096	3.32225e-05	9.25819e-06	1.14861	4.58854e-06	1.47772e-05	-0.0460026	0.0692532	8.51219	
52265.9	4.89284	3.6707	3.81181	3.77307	3.76542	0.343102	1.66294	-7.91477	0.553177	-0.317041	0.20363	-32.8021	0	292.668	283.668	0.000171276	5.13218	3.32522e-05	9.2419e-06	1.14947	4.5885e-06	1.47801e-05	-0.0459556	0.0692668	8.51188	
52516.7	4.89474	3.6718	3.81296	3.7742	3.76654	0.34321	1.66347	-7.91297	0.554674	-0.315613	0.203607	-32.8019	0	292.671	283.671	0.000171331	5.13339	3.32818e-05	9.2258e-06	1.15038	4.58846e-06	1.47831e-05	-0.045913	0.0692801	8.51157	
52767.4	4.89664	3.6729	3.81411	3.77532	3.76765	0.343319	1.664	-7.91116	0.556191	-0.314175	0.203584	-32.8018	0	292.674	283.674	0.000171385	5.13458	3.33111e-05	9.20988e-06	1.15128	4.58843e-06	1.47861e-05	-0.0458685	0.0692933	8.51126	
53018.7	4.89859	3.67397	3.81526	3.77644	3.76876	0.343427	1.66453	-7.90934	0.557779	-0.312722	0.203561	-32.8016	0	292.677	283.677	0.000171439	5.13576	3.33404e-05	9.19404e-06	1.15208	4.58838e-06	1.47891e-05	-0.0458081	0.0693064	8.51094	
53269.1	4.90043	3.67507	3.8164	3.77755	3.76986	0.343536	1.66506	-7.9075	0.559272	-0.311262	0.203538	-32.8014	0	292.679	283.679	0.000171493	5.13692	3.33694e-05	9.17851e-06	1.15312	4.58836e-06	1.47921e-05	-0.045778	0.0693192	8.51064	
53519.8	4.90231	3.67615	3.81753	3.77866	3.77096	0.343644	1.66559	-7.90566	0.560831	-0.309789	0.203515	-32.8012	0	292.682	283.682	0.000171547	5.13806	3.33982e-05	9.16307e-06	1.15407	4.58833e-06	1.47951e-05	-0.0457332	0.0693319	8.51033	
53770.6	4.9042	3.67722	3.81866	3.77976	3.77205	0.343752	1.66612	-7.9038	0.562406	-0.308304	0.203493	-32.8009	0	292.685	283.685	0.000171601	5.13919	3.34269e-05	9.14777e-06	1.15502	4.5883e-06	1.47981e-05	-0.0456874	0.0693444	8.51002	
54021.2	4.90605	3.67829	3.81978	3.78085	3.77313	0.343861	1.66664	-7.90193	0.563975	-0.306809	0.20347	-32.8007	0	292.688	283.688	0.000171655	5.1403	3.34554e-05	9.13266e-06	1.15603	4.58827e-06	1.48012e-05	-0.0456472	0.0693568	8.50972	
54271.9	4.90792	3.67935	3.8209	3.78194	3.77421	0.343969	1.66717	-7.90006	0.56557	-0.305302	0.203448	-32.8004	0	292.69	283.69	0.000171709	5.1414	3.34838e-05	9.11767e-06	1.15702	4.58825e-06	1.48042e-05	-0.0456031	0.069369	8.50942	
54522.6	4.90978	3.68041	3.82201	3.78302	3.77528	0.344077	1.6677	-7.89817	0.56718	-0.303784	0.203425	-32.8001	0	292.693	283.693	0.000171763	5.14248	3.35121e-05	9.10282e-06	1.15803	4.58823e-06	1.48072e-05	-0.0455588	0.069381	8.50912	
54773.3	4.91162	3.68146	3.82312	3.7841	3.77635	0.344185	1.66823	-7.89627	0.568795	-0.302254	0.203403	-32.7998	0	292.696	283.696	0.000171817	5.14356	3.35402e-05	9.08812e-06	1.15906	4.58821e-06	1.48102e-05	-0.0455165	0.0693929	8.50882	
55024.3	4.9135	3.68249	3.82422	3.78517	3.77742	0.344293	1.66875	-7.89436	0.570465	-0.300712	0.203381	-32.7995	0	292.699	283.699	0.000171871	5.14462	3.35682e-05	9.07351e-06	1.16002	4.58818e-06	1.48132e-05	-0.0454622	0.0694047	8.50851	
55274.6	4.91529	3.68355	3.82531	3.78624	3.77847	0.344401	1.66928	-7.89244	0.572066	-0.299162	0.203359	-32.7992	0	292.701	283.701	0.000171925	5.14566	3.35959e-05	9.05913e-06	1.16116	4.58817e-06	1.48163e-05	-0.0454311	0.0694163	8.50822	
55525.2	4.91711	3.68458	3.8264	3.7873	3.77953	0.344509	1.66981	-7.89051	0.573726	-0.297599	0.203337	-32.7988	0	292.704	283.704	0.000171979	5.14669	3.36236e-05	9.04482e-06	1.16222	4.58816e-06	1.48193e-05	-0.045387	0.0694278	8.50792	
55775.7	4.91891	3.68561	3.82749	3.78836	3.78057	0.344617	1.67033	-7.88857	0.575378	-0.296026	0.203315	-32.7984	0	292.707	283.707	0.000172033	5.14771	3.36511e-05	9.03068e-06	1.16334	4.58815e-06	1.48224e-05	-0.0453486	0.0694391	8.50763	
56026.3	4.92072	3.68664	3.82857	3.78941	3.78161	0.344725	1.67086	-7.88662	0.577061	-0.294441	0.203293	-32.798	0	292.709	283.709	0.000172087	5.14872	3.36785e-05	9.01663e-06	1.16443	4.58814e-06	1.48254e-05	-0.045305	0.0694503	8.50734	
56276.8	4.92251	3.68766	3.82964	3.79045	3.78265	0.344833	1.67138	-7.88466	0.578746	-0.292846	0.203271	-32.7976	0	292.712	283.712	0.00017214	5.14972	3.37058e-05	9.00272e-06	1.16555	4.58813e-06	1.48285e-05	-0.0452645	0.0694614	8.50705	
56527.7	4.92434	3.68865	3.83071	3.79149	3.78368	0.34494	1.67191	-7.88269	0.580498	-0.291237	0.20325	-32.7972	0	292.715	283.715	0.000172194	5.15071	3.3733e-05	8.98886e-06	1.16658	4.58811e-06	1.48315e-05	-0.0452085	0.0694724	8.50675	
56777.8	4.92606	3.68968	3.83178	3.79253	3.78471	0.345048	1.67243	-7.88071	0.582161	-0.289622	0.203229	-32.7967	0	292.717	283.717	0.000172248	5.15168	3.37599e-05	8.97525e-06	1.16783	4.58812e-06	1.48346e-05	-0.0451811	0.0694832	8.50647	
57028.4	4.92783	3.69068	3.83283	3.79355	3.78573	0.345156	1.67296	-7.87872	0.583889	-0.287993	0.203207	-32.7962	0	292.72	283.72	0.000172302	5.15265	3.37868e-05	8.96169e-06	1.16898	4.58812e-06	1.48377e-05	-0.045139	0.0694939	8.50619	
57278.8	4.92959	3.69168	3.83389	3.79458	3.78674	0.345263	1.67348	-7.87671	0.585626	-0.286354	0.203186	-32.7957	0	292.722	283.722	0.000172355	5.1536	3.38136e-05	8.94826e-06	1.17016	4.58813e-06	1.48407e-05	-0.0450977	0.0695045	8.5059	
57529.3	4.93133	3.69267	3.83494	3.7956	3.78775	0.345371	1.67401	-7.8747	0.587378	-0.284703	0.203165	-32.7952	0	292.725	283.725	0.000172409	5.15454	3.38402e-05	8.93493e-06	1.17134	4.58813e-06	1.48438e-05	-0.0450559	0.069515	8.50562	
57779.7	4.93306	3.69366	3.83598	3.79661	3.78876	0.345478	1.67453	-7.87268	0.589125	-0.283043	0.203144	-32.7947	0	292.727	283.727	0.000172463	5.15547	3.38667e-05	8.92174e-06	1.17257	4.58814e-06	1.48469e-05	-0.0450186	0.0695254	8.50534	
58030	4.93478	3.69464	3.83702	3.79762	3.78976	0.345585	1.67505	-7.87065	0.590892	-0.281372	0.203124	-32.7941	0	292.73	283.73	0.000172516	5.1564	3.38931e-05	8.90865e-06	1.17379	4.58816e-06	1.485e-05	-0.0449792	0.0695356	8.50506	
58280.8	4.93655	3.6956	3.83805	3.79862	3.79075	0.345693	1.67558	-7.86861	0.592734	-0.279687	0.203103	-32.7936	0	292.732	283.732	0.00017257	5.15731	3.39194e-05	8.8956e-06	1.1749	4.58815e-06	1.48531e-05	-0.0449226	0.0695458	8.50477	
58533.6	4.93819	3.69661	3.83909	3.79963	3.79175	0.345801	1.67611	-7.86653	0.594472	-0.277977	0.203083	-32.793	0	292.735	283.735	0.000172624	5.15822	3.39458e-05	8.88267e-06	1.17632	4.58819e-06	1.48563e-05	-0.0449036	0.0695559	8.50451	
58784.1	4.93989	3.69758	3.84011	3.80062	3.79273	0.345908	1.67663	-7.86447	0.596283	-0.276273	0.203062	-32.7924	0	292.737	283.737	0.000172677	5.15911	3.39718e-05	8.8699e-06	1.17757	4.58821e-06	1.48594e-05	-0.0448622	0.0695659	8.50423	
59034.5	4.94157	3.69854	3.84113	3.8016	3.79371	0.346015	1.67715	-7.8624	0.598102	-0.274558	0.203042	-32.7917	0	292.74	283.74	0.000172731	5.16	3.39978e-05	8.85724e-06	1.17884	4.58823e-06	1.48625e-05	-0.0448219	0.0695757	8.50396	
59285.1	4.94327	3.69948	3.84214	3.80259	3.79469	0.346123	1.67767	-7.86032	0.599955	-0.272831	0.203022	-32.7911	0	292.742	283.742	0.000172784	5.16087	3.40236e-05	8.84466e-06	1.18008	4.58825e-06	1.48656e-05	-0.0447756	0.0695854	8.50369	
59535.7	4.94498	3.70042	3.84315	3.80356	3.79566	0.34623	1.6782	-7.85823	0.601846	-0.271094	0.203002	-32.7904	0	292.745	283.745	0.000172838	5.16174	3.40494e-05	8.83216e-06	1.18127	4.58826e-06	1.48687e-05	-0.0447217	0.0695951	8.50341	
59785.9	4.94661	3.70137	3.84415	3.80453	3.79662	0.346337	1.67872	-7.85613	0.603685	-0.269348	0.202982	-32.7897	0	292.747	283.747	0.000172891	5.16259	3.40749e-05	8.81984e-06	1.18261	4.5883e-06	1.48719e-05	-0.0446859	0.0696046	8.50315	
60036.1	4.94824	3.70231	3.84515	3.8055	3.79758	0.346443	1.67924	-7.85402	0.605536	-0.267592	0.202963	-32.789	0	292.749	283.749	0.000172945	5.16344	3.41004e-05	8.80762e-06	1.18396	4.58833e-06	1.4875e-05	-0.04465	0.069614	8.50289	
60286.4	4.94987	3.70325	3.84614	3.80646	3.79854	0.34655	1.67976	-7.8519	0.60741	-0.265825	0.202943	-32.7883	0	292.752	283.752	0.000172998	5.16428	3.41257e-05	8.79549e-06	1.1853	4.58837e-06	1.48782e-05	-0.044611	0.0696233	8.50262	
60539.4	4.95146	3.70421	3.84713	3.80742	3.79949	0.346658	1.68029	-7.84975	0.609272	-0.264027	0.202924	-32.7876	0	292.754	283.754	0.000173052	5.16511	3.41512e-05	8.78337e-06	1.18677	4.58842e-06	1.48814e-05	-0.0445847	0.0696326	8.50237	
60789.6	4.95306	3.70513	3.84812	3.80837	3.80044	0.346765	1.68081	-7.84761	0.611165	-0.262239	0.202905	-32.7868	0	292.756	283.756	0.000173105	5.16593	3.41763e-05	8.77146e-06	1.18814	4.58846e-06	1.48846e-05	-0.0445471	0.0696418	8.50211	
61040.2	4.95471	3.70603	3.84909	3.80932	3.80138	0.346871	1.68133	-7.84546	0.613133	-0.260437	0.202886	-32.786	0	292.759	283.759	0.000173158	5.16675	3.42015e-05	8.75956e-06	1.1894	4.58849e-06	1.48877e-05	-0.0444917	0.0696509	8.50184	
61292.8	4.95623	3.70699	3.85007	3.81027	3.80232	0.346979	1.68185	-7.84328	0.614994	-0.258611	0.202867	-32.7852	0	292.761	283.761	0.000173212	5.16755	3.42265e-05	8.7478e-06	1.19097	4.58856e-06	1.4891e-05	-0.0444754	0.0696599	8.5016	
61543.1	4.95781	3.70789	3.85104	3.8112	3.80325	0.347085	1.68237	-7.84111	0.61693	-0.256791	0.202848	-32.7844	0	292.763	283.763	0.000173265	5.16835	3.42513e-05	8.73617e-06	1.19237	4.5886e-06	1.48942e-05	-0.0444356	0.0696687	8.50134	
61793.3	4.95937	3.7088	3.852	3.81213	3.80417	0.347192	1.68289	-7.83894	0.618873	-0.254961	0.202829	-32.7835	0	292.766	283.766	0.000173318	5.16913	3.4276e-05	8.72465e-06	1.19378	4.58866e-06	1.48974e-05	-0.044397	0.0696775	8.50109	
62043.7	4.96094	3.70969	3.85296	3.81306	3.80509	0.347298	1.68341	-7.83675	0.62085	-0.253119	0.202811	-32.7827	0	292.768	283.768	0.000173371	5.16991	3.43007e-05	8.71319e-06	1.19516	4.58871e-06	1.49006e-05	-0.0443522	0.0696862	8.50084	
62294.1	4.96253	3.71057	3.85391	3.81398	3.80601	0.347405	1.68393	-7.83456	0.622866	-0.251266	0.202792	-32.7818	0	292.77	283.77	0.000173424	5.17069	3.43252e-05	8.70181e-06	1.1965	4.58875e-06	1.49037e-05	-0.0442994	0.0696948	8.50058	
62544.2	4.96404	3.71146	3.85486	3.81489	3.80692	0.347511	1.68445	-7.83236	0.624827	-0.249406	0.202774	-32.7809	0	292.772	283.772	0.000173477	5.17145	3.43496e-05	8.6906e-06	1.19798	4.58882e-06	1.49069e-05	-0.0442654	0.0697033	8.50034	
62794.2	4.96554	3.71235	3.8558	3.8158	3.80782	0.347617	1.68496	-7.83015	0.6268	-0.247536	0.202756	-32.78	0	292.775	283.775	0.00017353	5.1722	3.43738e-05	8.67949e-06	1.19948	4.58888e-06	1.49102e-05	-0.0442313	0.0697117	8.5001	
63044.3	4.96705	3.71323	3.85673	3.8167	3.80872	0.347723	1.68548	-7.82793	0.628796	-0.245655	0.202738	-32.779	0	292.777	283.777	0.000173583	5.17295	3.4398e-05	8.66846e-06	1.20096	4.58895e-06	1.49134e-05	-0.0441938	0.06972	8.49986	
63297.2	4.96851	3.71413	3.85767	3.81761	3.80963	0.34783	1.686	-7.82567	0.63078	-0.243743	0.20272	-32.7781	0	292.779	283.779	0.000173637	5.17369	3.44223e-05	8.65745e-06	1.20258	4.58903e-06	1.49167e-05	-0.0441697	0.0697283	8.49962	
63547.2	4.96998	3.715	3.8586	3.81851	3.81052	0.347936	1.68652	-7.82343	0.632794	-0.241842	0.202703	-32.7771	0	292.781	283.781	0.000173689	5.17442	3.44462e-05	8.64662e-06	1.20409	4.58911e-06	1.492e-05	-0.0441337	0.0697365	8.49939	
63797.7	4.97151	3.71584	3.85952	3.8194	3.8114	0.348042	1.68704	-7.82118	0.634885	-0.239927	0.202685	-32.7761	0	292.783	283.783	0.000173742	5.17515	3.44701e-05	8.6358e-06	1.20549	4.58917e-06	1.49232e-05	-0.0440792	0.0697446	8.49914	
64050.2	4.9729	3.71675	3.86045	3.82029	3.81229	0.348148	1.68756	-7.8189	0.636865	-0.237987	0.202668	-32.7751	0	292.785	283.785	0.000173796	5.17587	3.4494e-05	8.62513e-06	1.20721	4.58927e-06	1.49265e-05	-0.0440653	0.0697526	8.49892	
64300.3	4.97435	3.7176	3.86136	3.82117	3.81316	0.348254	1.68807	-7.81663	0.638922	-0.236055	0.202651	-32.774	0	292.787	283.787	0.000173848	5.17658	3.45176e-05	8.61458e-06	1.20875	4.58935e-06	1.49298e-05	-0.044027	0.0697605	8.49869	
64550.3	4.97578	3.71845	3.86227	3.82204	3.81403	0.348359	1.68859	-7.81436	0.640985	-0.234113	0.202634	-32.773	0	292.79	283.79	0.000173901	5.17728	3.45412e-05	8.60412e-06	1.2103	4.58943e-06	1.4933e-05	-0.0439899	0.0697683	8.49846	
64800.6	4.97723	3.71928	3.86317	3.82291	3.8149	0.348465	1.6891	-7.81207	0.643083	-0.232159	0.202617	-32.7719	0	292.792	283.792	0.000173954	5.17797	3.45646e-05	8.59373e-06	1.21182	4.58951e-06	1.49363e-05	-0.0439463	0.0697761	8.49822	
65050.9	4.97869	3.7201	3.86407	3.82378	3.81576	0.34857	1.68962	-7.80978	0.64522	-0.230195	0.2026	-32.7708	0	292.794	283.794	0.000174006	5.17866	3.4588e-05	8.58341e-06	1.21329	4.58959e-06	1.49395e-05	-0.0438944	0.0697838	8.49799	
65303.6	4.98004	3.72097	3.86497	3.82464	3.81663	0.348677	1.69014	-7.80745	0.647273	-0.228201	0.202583	-32.7697	0	292.796	283.796	0.000174059	5.17935	3.46114e-05	8.57319e-06	1.21505	4.5897e-06	1.49429e-05	-0.0438765	0.0697914	8.49777	
65556.5	4.98142	3.72182	3.86586	3.82551	3.81749	0.348783	1.69066	-7.80511	0.649386	-0.226196	0.202567	-32.7685	0	292.798	283.798	0.000174113	5.18003	3.46348e-05	8.56302e-06	1.21671	4.5898e-06	1.49463e-05	-0.0438448	0.069799	8.49755	
65809.7	4.98282	3.72265	3.86676	3.82637	3.81834	0.34889	1.69118	-7.80276	0.651538	-0.224179	0.20255	-32.7674	0	292.8	283.8	0.000174166	5.1807	3.46581e-05	8.5529e-06	1.21833	4.5899e-06	1.49496e-05	-0.0438055	0.0698065	8.49733	
66060	4.98422	3.72345	3.86763	3.82721	3.81919	0.348995	1.69169	-7.80043	0.65371	-0.222174	0.202534	-32.7662	0	292.802	283.802	0.000174218	5.18136	3.46811e-05	8.54296e-06	1.21987	4.58999e-06	1.49529e-05	-0.0437567	0.0698139	8.4971	
66312.5	4.98552	3.7243	3.86851	3.82806	3.82003	0.349101	1.69221	-7.79807	0.655804	-0.220142	0.202518	-32.765	0	292.804	283.804	0.000174271	5.18202	3.4704e-05	8.53314e-06	1.22167	4.59011e-06	1.49563e-05	-0.0437397	0.0698212	8.4969	
66565.7	4.98688	3.72512	3.86939	3.8289	3.82087	0.349207	1.69273	-7.79569	0.657992	-0.218093	0.202502	-32.7638	0	292.806	283.806	0.000174324	5.18267	3.4727e-05	8.5233e-06	1.22332	4.59022e-06	1.49596e-05	-0.0436998	0.0698285	8.49668	
66816	4.98827	3.7259	3.87025	3.82973	3.8217	0.349312	1.69324	-7.79334	0.660215	-0.216058	0.202486	-32.7625	0	292.808	283.808	0.000174377	5.18331	3.47497e-05	8.51362e-06	1.22486	4.59031e-06	1.49629e-05	-0.043646	0.0698357	8.49646	
67068.4	4.98951	3.72674	3.87112	3.83056	3.82253	0.349418	1.69376	-7.79095	0.662322	-0.213997	0.202471	-32.7613	0	292.809	283.809	0.000174429	5.18394	3.47723e-05	8.5041e-06	1.22674	4.59045e-06	1.49663e-05	-0.0436346	0.0698428	8.49626	
67321.7	4.99085	3.72753	3.87198	3.83139	3.82336	0.349524	1.69427	-7.78854	0.664552	-0.211918	0.202455	-32.76	0	292.811	283.811	0.000174482	5.18458	3.4795e-05	8.49454e-06	1.22841	4.59056e-06	1.49697e-05	-0.0435925	0.0698499	8.49604	
67575	4.9922	3.72831	3.87284	3.83222	3.82418	0.34963	1.69479	-7.78613	0.666822	-0.209828	0.20244	-32.7587	0	292.813	283.813	0.000174535	5.18521	3.48176e-05	8.48504e-06	1.23003	4.59067e-06	1.49731e-05	-0.0435419	0.0698569	8.49583	
67827.7	4.99345	3.72913	3.87369	3.83304	3.825	0.349735	1.69531	-7.78371	0.669003	-0.207734	0.202424	-32.7574	0	292.815	283.815	0.000174588	5.18582	3.484e-05	8.47575e-06	1.23186	4.5908e-06	1.49765e-05	-0.0435195	0.0698638	8.49563	
68080.8	4.99473	3.72991	3.87454	3.83385	3.82581	0.349841	1.69582	-7.78129	0.671244	-0.205627	0.202409	-32.756	0	292.817	283.817	0.000174641	5.18643	3.48623e-05	8.4665e-06	1.23361	4.59093e-06	1.49799e-05	-0.0434834	0.0698706	8.49542	
68330.9	4.99604	3.73067	3.87537	3.83465	3.82661	0.349945	1.69633	-7.77888	0.673521	-0.203534	0.202395	-32.7547	0	292.819	283.819	0.000174693	5.18703	3.48843e-05	8.45739e-06	1.23524	4.59104e-06	1.49832e-05	-0.0434324	0.0698773	8.49522	
68583.5	4.99722	3.73147	3.87621	3.83545	3.82741	0.350051	1.69684	-7.77644	0.675711	-0.201411	0.20238	-32.7533	0	292.821	283.821	0.000174745	5.18763	3.49064e-05	8.44841e-06	1.23715	4.59119e-06	1.49867e-05	-0.043417	0.069884	8.49503	
68836.3	4.99844	3.73225	3.87704	3.83625	3.82821	0.350156	1.69736	-7.77398	0.677962	-0.199276	0.202365	-32.7519	0	292.822	283.822	0.000174798	5.18822	3.49284e-05	8.43946e-06	1.23898	4.59133e-06	1.49901e-05	-0.043387	0.0698906	8.49483	
69089.4	4.99968	3.73302	3.87787	3.83704	3.829	0.350261	1.69787	-7.77152	0.680253	-0.197129	0.202351	-32.7505	0	292.824	283.824	0.00017485	5.18881	3.49503e-05	8.43057e-06	1.24076	4.59147e-06	1.49935e-05	-0.0433492	0.0698971	8.49463	
69339.5	5.00093	3.73376	3.87868	3.83782	3.82978	0.350365	1.69838	-7.76908	0.682564	-0.194996	0.202337	-32.7491	0	292.826	283.826	0.000174902	5.18938	3.49719e-05	8.42184e-06	1.24245	4.5916e-06	1.49969e-05	-0.0433013	0.0699036	8.49443	
69591.9	5.00206	3.73454	3.8795	3.83861	3.83056	0.35047	1.69889	-7.7666	0.684792	-0.192836	0.202322	-32.7476	0	292.828	283.828	0.000174955	5.18995	3.49935e-05	8.41324e-06	1.24442	4.59176e-06	1.50004e-05	-0.0432868	0.0699099	8.49425	
69845	5.00327	3.73529	3.88031	3.83939	3.83134	0.350575	1.69941	-7.76411	0.687119	-0.190659	0.202308	-32.7461	0	292.829	283.829	0.000175007	5.19052	3.50151e-05	8.40462e-06	1.24623	4.5919e-06	1.50038e-05	-0.0432482	0.0699163	8.49406	
70095.3	5.0045	3.73601	3.88111	3.84015	3.83211	0.350679	1.69991	-7.76165	0.68948	-0.188497	0.202295	-32.7446	0	292.831	283.831	0.000175059	5.19107	3.50364e-05	8.39614e-06	1.24791	4.59204e-06	1.50072e-05	-0.0431951	0.0699225	8.49387	
70347.5	5.00558	3.73679	3.88191	3.84092	3.83287	0.350783	1.70042	-7.75914	0.69172	-0.186308	0.202281	-32.7431	0	292.833	283.833	0.000175111	5.19162	3.50577e-05	8.38785e-06	1.24996	4.59221e-06	1.50107e-05	-0.0431864	0.0699286	8.49369	
70600.7	5.00675	3.73752	3.88271	3.84168	3.83364	0.350888	1.70093	-7.75663	0.694088	-0.184101	0.202267	-32.7416	0	292.834	283.834	0.000175163	5.19217	3.5079e-05	8.37949e-06	1.25178	4.59236e-06	1.50142e-05	-0.0431454	0.0699348	8.49351	
70854	5.00795	3.73823	3.88351	3.84244	3.8344	0.350993	1.70145	-7.75411	0.696497	-0.181884	0.202254	-32.74	0	292.836	283.836	0.000175216	5.19272	3.51003e-05	8.3712e-06	1.25355	4.59251e-06	1.50176e-05	-0.0430956	0.0699409	8.49332	
71106.6	5.00903	3.73898	3.88429	3.8432	3.83515	0.351097	1.70196	-7.75158	0.698812	-0.179662	0.202241	-32.7385	0	292.838	283.838	0.000175268	5.19325	3.51213e-05	8.36312e-06	1.25554	4.59268e-06	1.50211e-05	-0.0430753	0.0699469	8.49314	
71359.6	5.01014	3.7397	3.88508	3.84394	3.8359	0.351202	1.70247	-7.74904	0.701189	-0.177428	0.202227	-32.7369	0	292.839	283.839	0.00017532	5.19378	3.51423e-05	8.35508e-06	1.25745	4.59285e-06	1.50246e-05	-0.0430406	0.0699528	8.49297	
71609.7	5.01129	3.74039	3.88585	3.84468	3.83664	0.351305	1.70297	-7.74653	0.703603	-0.17521	0.202215	-32.7353	0	292.841	283.841	0.000175371	5.1943	3.5163e-05	8.34716e-06	1.25922	4.593e-06	1.5028e-05	-0.0429903	0.0699586	8.49278	
71862.2	5.01231	3.74113	3.88662	3.84542	3.83738	0.351409	1.70348	-7.74397	0.705924	-0.172961	0.202202	-32.7337	0	292.842	283.842	0.000175423	5.19481	3.51836e-05	8.33938e-06	1.2613	4.59319e-06	1.50316e-05	-0.0429773	0.0699644	8.49262	
72114.9	5.01337	3.74185	3.88739	3.84615	3.83811	0.351513	1.70399	-7.74141	0.708309	-0.1707	0.202189	-32.732	0	292.844	283.844	0.000175475	5.19533	3.52042e-05	8.33164e-06	1.26328	4.59337e-06	1.50351e-05	-0.042949	0.0699701	8.49245	
72367.9	5.01445	3.74255	3.88815	3.84688	3.83884	0.351617	1.70449	-7.73883	0.710735	-0.168427	0.202177	-32.7303	0	292.845	283.845	0.000175527	5.19583	3.52248e-05	8.32395e-06	1.26521	4.59354e-06	1.50386e-05	-0.0429125	0.0699758	8.49228	
72618	5.01553	3.74322	3.8889	3.8476	3.83956	0.35172	1.705	-7.73629	0.713181	-0.166171	0.202164	-32.7287	0	292.847	283.847	0.000175579	5.19633	3.52451e-05	8.3164e-06	1.26705	4.59371e-06	1.5042e-05	-0.0428653	0.0699813	8.49211	
72870.4	5.0165	3.74395	3.88965	3.84832	3.84028	0.351823	1.7055	-7.7337	0.71554	-0.163885	0.202152	-32.727	0	292.848	283.848	0.00017563	5.19682	3.52653e-05	8.309e-06	1.26917	4.59391e-06	1.50456e-05	-0.0428532	0.0699868	8.49195	
73123.4	5.01754	3.74463	3.8904	3.84903	3.841	0.351927	1.70601	-7.7311	0.718001	-0.161583	0.20214	-32.7252	0	292.85	283.85	0.000175682	5.19731	3.52856e-05	8.30157e-06	1.27113	4.59409e-06	1.50491e-05	-0.0428158	0.0699923	8.49179	
73373.6	5.01861	3.74528	3.89114	3.84973	3.8417	0.35203	1.70651	-7.72853	0.720498	-0.159298	0.202128	-32.7235	0	292.851	283.851	0.000175733	5.19779	3.53056e-05	8.29426e-06	1.27296	4.59426e-06	1.50526e-05	-0.0427632	0.0699977	8.49162	
