Time	PCO2	SigCSurf	SigCDeep	AlkSurf	AlkDeep	PO4Surf	PO4Deep	d13CAtm	d13CSurf	d13CDeep	BioC	d13CBio	Inject	Stemp	Dtemp	Export	Lysocline	CalBurial	Dissolution	c13Diss	OrgBurial	PO4Burial	sCO3--Change	dCO3--Change	SAFrac	Assim	Resp
50550.4	4.4719	3.46161	3.60279	3.56274	3.56026	0.33774	1.63717	-6.67268	1.81875	0.927539	0.205661	-31.182	0	292.423	283.423	0.0001686	4.8186	2.98533e-05	1.19767e-05	2.48937	4.61005e-06	1.46945e-05	-0.051402	0.0658772	8.53903	0.014427	0.014385	
50801.3	4.47394	3.46286	3.60406	3.564	3.56151	0.337833	1.63762	-6.67361	1.81732	0.926134	0.205627	-31.1849	0	292.427	283.427	0.000168646	4.82077	2.98708e-05	1.19708e-05	2.48742	4.60974e-06	1.46962e-05	-0.051364	0.0659	8.53859	0.014427	0.014385	
51052.7	4.47603	3.46406	3.60533	3.56526	3.56276	0.337927	1.63808	-6.67455	1.81603	0.924746	0.205594	-31.1878	0	292.431	283.431	0.000168693	4.82299	2.98886e-05	1.19646e-05	2.48523	4.6094e-06	1.46978e-05	-0.051294	0.0659234	8.53814	0.014427	0.014385	
51303.8	4.47801	3.46529	3.60659	3.56652	3.56401	0.33802	1.63853	-6.67547	1.81468	0.923381	0.205562	-31.1906	0	292.435	283.435	0.00016874	4.82524	2.99065e-05	1.19582e-05	2.48323	4.60911e-06	1.46996e-05	-0.0512457	0.0659472	8.53772	0.014427	0.014385	
51555.1	4.48001	3.4665	3.60785	3.56778	3.56526	0.338114	1.63899	-6.67638	1.81342	0.922033	0.20553	-31.1933	0	292.439	283.439	0.000168786	4.82753	2.99247e-05	1.19516e-05	2.48108	4.60881e-06	1.47014e-05	-0.0511757	0.0659713	8.53729	0.014427	0.0143851	
51806.5	4.48205	3.46766	3.60912	3.56904	3.5665	0.338207	1.63944	-6.67729	1.81227	0.920705	0.2055	-31.196	0	292.443	283.443	0.000168833	4.82986	2.99431e-05	1.19448e-05	2.47874	4.6085e-06	1.47031e-05	-0.0510801	0.0659959	8.53685	0.014427	0.0143852	
52057.1	4.48377	3.46893	3.61037	3.57029	3.56774	0.3383	1.6399	-6.67816	1.81084	0.919402	0.205469	-31.1986	0	292.446	283.446	0.000168879	4.83219	2.99616e-05	1.19379e-05	2.47709	4.6083e-06	1.47051e-05	-0.0510697	0.0660206	8.53648	0.014427	0.014385	
52308.1	4.48559	3.47015	3.61162	3.57154	3.56898	0.338394	1.64035	-6.67903	1.80957	0.918116	0.20544	-31.2012	0	292.45	283.45	0.000168926	4.83457	2.99802e-05	1.19308e-05	2.47514	4.60807e-06	1.47071e-05	-0.0510186	0.0660457	8.5361	0.014427	0.014385	
52559.3	4.48742	3.47135	3.61287	3.57279	3.57022	0.338487	1.64081	-6.67989	1.80837	0.916848	0.205411	-31.2037	0	292.453	283.453	0.000168973	4.83697	2.99991e-05	1.19235e-05	2.47308	4.60783e-06	1.47091e-05	-0.0509518	0.0660711	8.5357	0.014427	0.014385	
52810.8	4.48937	3.47248	3.61412	3.57404	3.57146	0.338581	1.64126	-6.68075	1.80737	0.915599	0.205383	-31.2062	0	292.457	283.457	0.000169019	4.83941	3.00182e-05	1.1916e-05	2.47065	4.60755e-06	1.47109e-05	-0.0508354	0.0660969	8.53529	0.014427	0.0143853	
53061.5	4.49094	3.47374	3.61537	3.57528	3.57269	0.338674	1.64172	-6.68157	1.80601	0.914374	0.205355	-31.2087	0	292.46	283.46	0.000169066	4.84185	3.00372e-05	1.19085e-05	2.46908	4.6074e-06	1.47131e-05	-0.0508259	0.0661226	8.53495	0.014427	0.0143851	
53312.8	4.49273	3.4749	3.61661	3.57652	3.57393	0.338767	1.64217	-6.6824	1.80494	0.913164	0.205328	-31.2111	0	292.463	283.463	0.000169113	4.84432	3.00566e-05	1.19007e-05	2.4669	4.60718e-06	1.47151e-05	-0.0507365	0.0661488	8.53457	0.014427	0.0143852	
53563.5	4.49428	3.47614	3.61784	3.57776	3.57515	0.33886	1.64262	-6.6832	1.80366	0.911978	0.205301	-31.2134	0	292.466	283.466	0.000169159	4.8468	3.00759e-05	1.18929e-05	2.46526	4.60705e-06	1.47174e-05	-0.0507142	0.066175	8.53424	0.014427	0.014385	
53814.4	4.49589	3.47734	3.61908	3.57899	3.57638	0.338953	1.64308	-6.68399	1.80251	0.910809	0.205275	-31.2157	0	292.469	283.469	0.000169206	4.8493	3.00954e-05	1.1885e-05	2.4634	4.60689e-06	1.47196e-05	-0.0506603	0.0662015	8.53389	0.014427	0.014385	
54065.7	4.49755	3.47851	3.62031	3.58023	3.57761	0.339047	1.64353	-6.68477	1.80146	0.909658	0.205249	-31.218	0	292.473	283.473	0.000169252	4.85182	3.01151e-05	1.18768e-05	2.46137	4.60671e-06	1.47217e-05	-0.0505839	0.0662283	8.53354	0.014427	0.0143851	
54316.8	4.49915	3.47968	3.62154	3.58146	3.57883	0.33914	1.64399	-6.68554	1.8004	0.908527	0.205224	-31.2202	0	292.476	283.476	0.000169299	4.85436	3.01349e-05	1.18685e-05	2.45942	4.60656e-06	1.47239e-05	-0.0505152	0.0662551	8.5332	0.014427	0.0143851	
54567.7	4.50065	3.48087	3.62276	3.58268	3.58004	0.339233	1.64444	-6.68629	1.79929	0.907416	0.205199	-31.2224	0	292.479	283.479	0.000169345	4.8569	3.01549e-05	1.18601e-05	2.45765	4.60644e-06	1.47263e-05	-0.0504671	0.066282	8.53288	0.014427	0.014385	
54819.2	4.50232	3.48199	3.62398	3.5839	3.58126	0.339327	1.6449	-6.68704	1.7984	0.906322	0.205175	-31.2246	0	292.482	283.482	0.000169392	4.85946	3.01751e-05	1.18515e-05	2.45544	4.60626e-06	1.47284e-05	-0.0503608	0.0663093	8.53252	0.014427	0.0143852	
55069.9	4.5037	3.4832	3.6252	3.58512	3.58247	0.33942	1.64535	-6.68775	1.79724	0.90525	0.205151	-31.2267	0	292.485	283.485	0.000169438	4.86201	3.01952e-05	1.18428e-05	2.45389	4.60618e-06	1.47309e-05	-0.0503352	0.0663363	8.53223	0.014427	0.0143851	
55320.8	4.50512	3.48439	3.62641	3.58634	3.58368	0.339513	1.64581	-6.68845	1.79618	0.904196	0.205127	-31.2288	0	292.487	283.487	0.000169485	4.86458	3.02156e-05	1.1834e-05	2.45217	4.60609e-06	1.47333e-05	-0.050287	0.0663636	8.53192	0.014427	0.014385	
55572.1	4.50662	3.48553	3.62762	3.58755	3.58488	0.339606	1.64626	-6.68915	1.79524	0.903159	0.205104	-31.2308	0	292.49	283.49	0.000169531	4.86716	3.02362e-05	1.18249e-05	2.45025	4.60598e-06	1.47356e-05	-0.05021	0.066391	8.53161	0.014427	0.0143851	
55823.6	4.50822	3.48662	3.62882	3.58876	3.58609	0.339699	1.64671	-6.68985	1.79446	0.90214	0.205081	-31.2328	0	292.493	283.493	0.000169578	4.86975	3.02571e-05	1.18156e-05	2.44804	4.60582e-06	1.47378e-05	-0.0500951	0.0664185	8.53127	0.014427	0.0143853	
56074.4	4.50948	3.48783	3.63002	3.58996	3.58728	0.339792	1.64717	-6.6905	1.79335	0.901143	0.205059	-31.2348	0	292.496	283.496	0.000169624	4.87232	3.02778e-05	1.18064e-05	2.44662	4.60579e-06	1.47404e-05	-0.0500765	0.0664458	8.531	0.014427	0.0143851	
56325.8	4.51099	3.48893	3.63122	3.59116	3.58848	0.339885	1.64762	-6.69116	1.79256	0.900161	0.205037	-31.2367	0	292.499	283.499	0.000169671	4.87491	3.0299e-05	1.17967e-05	2.44456	4.60567e-06	1.47427e-05	-0.0499755	0.0664734	8.53068	0.014427	0.0143853	
56576.6	4.51221	3.49013	3.63241	3.59235	3.58967	0.339978	1.64807	-6.69178	1.79149	0.899202	0.205015	-31.2386	0	292.501	283.501	0.000169717	4.87748	3.03201e-05	1.17871e-05	2.44316	4.60565e-06	1.47453e-05	-0.0499559	0.0665007	8.53042	0.014427	0.0143851	
56827.5	4.51351	3.49128	3.6336	3.59354	3.59085	0.340071	1.64853	-6.6924	1.79057	0.89826	0.204993	-31.2405	0	292.503	283.503	0.000169763	4.88006	3.03414e-05	1.17773e-05	2.44152	4.6056e-06	1.47478e-05	-0.0499031	0.0665281	8.53014	0.014427	0.014385	
57079.2	4.51499	3.49236	3.63478	3.59473	3.59204	0.340164	1.64898	-6.69301	1.78985	0.897333	0.204972	-31.2423	0	292.506	283.506	0.00016981	4.88265	3.03631e-05	1.17672e-05	2.43947	4.6055e-06	1.47502e-05	-0.0497958	0.0665557	8.52983	0.014427	0.0143852	
57330.2	4.51623	3.49351	3.63596	3.59591	3.59321	0.340257	1.64943	-6.69359	1.78892	0.896427	0.204951	-31.2441	0	292.509	283.509	0.000169856	4.88521	3.03847e-05	1.1757e-05	2.43794	4.60547e-06	1.47528e-05	-0.0497528	0.066583	8.52956	0.014427	0.0143851	
57581.3	4.51747	3.49466	3.63713	3.59709	3.59438	0.340349	1.64989	-6.69416	1.78804	0.89554	0.204931	-31.2459	0	292.511	283.511	0.000169902	4.88777	3.04065e-05	1.17467e-05	2.43638	4.60544e-06	1.47554e-05	-0.0497032	0.0666103	8.5293	0.014427	0.0143851	
57833	4.51891	3.49571	3.6383	3.59826	3.59555	0.340442	1.65034	-6.69473	1.78739	0.894669	0.204911	-31.2476	0	292.514	283.514	0.000169949	4.89034	3.04287e-05	1.17361e-05	2.43436	4.60535e-06	1.47578e-05	-0.0495922	0.0666377	8.52899	0.014427	0.0143853	
58083.7	4.52002	3.49689	3.63947	3.59942	3.59672	0.340535	1.65079	-6.69526	1.78644	0.893819	0.20489	-31.2493	0	292.516	283.516	0.000169995	4.89288	3.04507e-05	1.17255e-05	2.43309	4.60537e-06	1.47605e-05	-0.0495748	0.0666647	8.52876	0.014427	0.0143851	
58334.8	4.52123	3.49801	3.64063	3.60059	3.59787	0.340627	1.65124	-6.69578	1.78562	0.892986	0.204871	-31.251	0	292.518	283.518	0.000170041	4.89541	3.0473e-05	1.17147e-05	2.43156	4.60535e-06	1.47631e-05	-0.0495216	0.0666918	8.5285	0.014427	0.014385	
58586.3	4.52251	3.4991	3.64178	3.60175	3.59903	0.34072	1.65169	-6.6963	1.78492	0.892169	0.204851	-31.2527	0	292.521	283.521	0.000170087	4.89795	3.04955e-05	1.17037e-05	2.42985	4.60531e-06	1.47657e-05	-0.0494436	0.0667188	8.52823	0.014427	0.0143851	
58837.5	4.52371	3.50021	3.64293	3.6029	3.60018	0.340813	1.65215	-6.69679	1.78416	0.891372	0.204832	-31.2543	0	292.523	283.523	0.000170134	4.90046	3.0518e-05	1.16926e-05	2.42832	4.6053e-06	1.47683e-05	-0.0493853	0.0667457	8.52797	0.014427	0.0143851	
59089	4.52496	3.50129	3.64408	3.60405	3.60132	0.340905	1.6526	-6.69727	1.78348	0.890591	0.204813	-31.2559	0	292.525	283.525	0.00017018	4.90297	3.05408e-05	1.16813e-05	2.42667	4.60527e-06	1.47709e-05	-0.0493109	0.0667725	8.52771	0.014427	0.0143851	
59340.6	4.52627	3.50233	3.64522	3.60519	3.60246	0.340998	1.65305	-6.69774	1.7829	0.889828	0.204794	-31.2575	0	292.528	283.528	0.000170226	4.90547	3.05637e-05	1.16698e-05	2.42486	4.60522e-06	1.47734e-05	-0.0492128	0.0667992	8.52743	0.014427	0.0143853	
59591.7	4.52732	3.50347	3.64635	3.60632	3.6036	0.34109	1.6535	-6.69817	1.78208	0.889085	0.204775	-31.259	0	292.53	283.53	0.000170272	4.90793	3.05866e-05	1.16584e-05	2.42367	4.60526e-06	1.47762e-05	-0.0491908	0.0668255	8.52721	0.014427	0.0143851	
59842.8	4.52845	3.50456	3.64748	3.60745	3.60472	0.341182	1.65395	-6.69859	1.78137	0.888359	0.204756	-31.2605	0	292.532	283.532	0.000170318	4.91038	3.06097e-05	1.16467e-05	2.42228	4.60527e-06	1.47789e-05	-0.0491411	0.0668517	8.52697	0.014427	0.0143851	
60094.4	4.52966	3.50562	3.64861	3.60858	3.60585	0.341275	1.6544	-6.69901	1.78077	0.887649	0.204738	-31.262	0	292.534	283.534	0.000170364	4.91283	3.06329e-05	1.16349e-05	2.42071	4.60526e-06	1.47815e-05	-0.049066	0.0668779	8.52671	0.014427	0.0143851	
60346	4.53086	3.50667	3.64973	3.6097	3.60697	0.341367	1.65485	-6.69941	1.78019	0.886957	0.204719	-31.2635	0	292.537	283.537	0.00017041	4.91526	3.06563e-05	1.1623e-05	2.41916	4.60525e-06	1.47841e-05	-0.0489912	0.0669039	8.52646	0.014427	0.0143852	
60597.4	4.53199	3.50774	3.65084	3.61082	3.60808	0.341459	1.6553	-6.69979	1.77956	0.886283	0.204701	-31.2649	0	292.539	283.539	0.000170456	4.91766	3.06797e-05	1.1611e-05	2.41776	4.60526e-06	1.47868e-05	-0.0489335	0.0669296	8.52622	0.014427	0.0143852	
60849.1	4.53325	3.50875	3.65195	3.61193	3.60919	0.341552	1.65575	-6.70016	1.7791	0.885626	0.204683	-31.2663	0	292.541	283.541	0.000170503	4.92006	3.07033e-05	1.15988e-05	2.41606	4.60522e-06	1.47894e-05	-0.0488347	0.0669553	8.52595	0.014427	0.0143853	
61100.2	4.53423	3.50986	3.65305	3.61303	3.61029	0.341644	1.6562	-6.70049	1.77837	0.884987	0.204665	-31.2677	0	292.543	283.543	0.000170548	4.92241	3.07268e-05	1.15868e-05	2.41503	4.60529e-06	1.47923e-05	-0.0488178	0.0669805	8.52575	0.014427	0.0143851	
61352.1	4.53547	3.51086	3.65415	3.61413	3.61139	0.341736	1.65665	-6.70083	1.77795	0.884364	0.204648	-31.2691	0	292.545	283.545	0.000170595	4.92477	3.07506e-05	1.15744e-05	2.41338	4.60526e-06	1.47948e-05	-0.0487206	0.0670058	8.52548	0.014427	0.0143853	
61603.6	4.53659	3.5119	3.65525	3.61522	3.61248	0.341828	1.6571	-6.70114	1.77741	0.88376	0.20463	-31.2704	0	292.548	283.548	0.00017064	4.9271	3.07743e-05	1.1562e-05	2.41202	4.60528e-06	1.47975e-05	-0.0486588	0.0670308	8.52525	0.014427	0.0143853	
61854.9	4.53762	3.51297	3.65633	3.61631	3.61356	0.34192	1.65755	-6.70143	1.77681	0.883173	0.204612	-31.2717	0	292.549	283.549	0.000170686	4.9294	3.07981e-05	1.15496e-05	2.4109	4.60532e-06	1.48003e-05	-0.0486231	0.0670554	8.52503	0.014427	0.0143852	
62106.4	4.53872	3.514	3.65741	3.61739	3.61464	0.342012	1.658	-6.70171	1.7763	0.882602	0.204595	-31.273	0	292.552	283.552	0.000170732	4.93168	3.0822e-05	1.15371e-05	2.40961	4.60535e-06	1.4803e-05	-0.0485649	0.0670799	8.5248	0.014427	0.0143852	
62358.3	4.53991	3.51499	3.65849	3.61847	3.61572	0.342104	1.65845	-6.70198	1.77593	0.882049	0.204578	-31.2743	0	292.554	283.554	0.000170778	4.93395	3.0846e-05	1.15245e-05	2.4081	4.60534e-06	1.48057e-05	-0.0484749	0.0671043	8.52455	0.014427	0.0143853	
62609.5	4.54088	3.51606	3.65956	3.61954	3.61678	0.342195	1.65889	-6.70221	1.77534	0.881513	0.20456	-31.2756	0	292.556	283.556	0.000170824	4.93618	3.08699e-05	1.15119e-05	2.40713	4.6054e-06	1.48085e-05	-0.0484519	0.0671282	8.52434	0.014427	0.0143851	
62861	4.54193	3.51709	3.66062	3.6206	3.61784	0.342287	1.65934	-6.70244	1.77485	0.880994	0.204543	-31.2768	0	292.558	283.558	0.00017087	4.93839	3.08939e-05	1.14993e-05	2.40598	4.60544e-06	1.48113e-05	-0.048404	0.067152	8.52412	0.014427	0.0143851	
63112.8	4.54306	3.51808	3.66168	3.62166	3.6189	0.342379	1.65979	-6.70265	1.77447	0.880491	0.204526	-31.278	0	292.56	283.56	0.000170915	4.94059	3.09181e-05	1.14865e-05	2.40467	4.60545e-06	1.4814e-05	-0.0483319	0.0671756	8.52388	0.014427	0.0143852	
63364.4	4.54411	3.51909	3.66274	3.62271	3.61995	0.34247	1.66024	-6.70284	1.77404	0.880006	0.204509	-31.2792	0	292.562	283.562	0.000170961	4.94276	3.09422e-05	1.14737e-05	2.40352	4.60549e-06	1.48167e-05	-0.0482797	0.0671989	8.52366	0.014427	0.0143851	
63616.3	4.54523	3.52007	3.66379	3.62376	3.62099	0.342562	1.66068	-6.70303	1.7737	0.879537	0.204492	-31.2803	0	292.564	283.564	0.000171007	4.94491	3.09664e-05	1.14609e-05	2.40224	4.60551e-06	1.48194e-05	-0.0482074	0.067222	8.52342	0.014427	0.0143852	
63868.2	4.5464	3.52101	3.66483	3.6248	3.62203	0.342654	1.66113	-6.70319	1.77344	0.879085	0.204476	-31.2815	0	292.566	283.566	0.000171053	4.94704	3.09906e-05	1.1448e-05	2.40084	4.6055e-06	1.4822e-05	-0.0481167	0.0672449	8.52318	0.014427	0.0143853	
64119.6	4.54734	3.52205	3.66587	3.62583	3.62306	0.342745	1.66158	-6.70333	1.77294	0.87865	0.204459	-31.2826	0	292.568	283.568	0.000171098	4.94912	3.10147e-05	1.14352e-05	2.40002	4.60558e-06	1.48249e-05	-0.0480984	0.0672674	8.52298	0.014427	0.0143852	
64371	4.54833	3.52305	3.6669	3.62685	3.62409	0.342836	1.66202	-6.70345	1.77254	0.878232	0.204442	-31.2837	0	292.57	283.57	0.000171144	4.95119	3.10388e-05	1.14224e-05	2.39906	4.60564e-06	1.48277e-05	-0.0480596	0.0672896	8.52277	0.014427	0.0143851	
64623.1	4.54945	3.52401	3.66792	3.62788	3.62511	0.342928	1.66247	-6.70357	1.77229	0.87783	0.204425	-31.2848	0	292.572	283.572	0.000171189	4.95325	3.10631e-05	1.14094e-05	2.39784	4.60565e-06	1.48304e-05	-0.0479845	0.0673118	8.52253	0.014427	0.0143852	
64874.8	4.55048	3.52498	3.66894	3.62889	3.62612	0.343019	1.66291	-6.70366	1.77196	0.877445	0.204409	-31.2858	0	292.574	283.574	0.000171235	4.95527	3.10873e-05	1.13966e-05	2.39683	4.6057e-06	1.48332e-05	-0.0479345	0.0673336	8.52232	0.014427	0.0143851	
65126.8	4.55157	3.52593	3.66996	3.6299	3.62713	0.34311	1.66336	-6.70374	1.77172	0.877076	0.204392	-31.2869	0	292.576	283.576	0.000171281	4.95727	3.11115e-05	1.13836e-05	2.3957	4.60572e-06	1.48359e-05	-0.0478664	0.0673551	8.52209	0.014427	0.0143852	
65378.9	4.55273	3.52684	3.67097	3.63091	3.62813	0.343201	1.66381	-6.70381	1.77158	0.876723	0.204376	-31.2879	0	292.578	283.578	0.000171326	4.95926	3.11358e-05	1.13706e-05	2.39439	4.60572e-06	1.48385e-05	-0.047774	0.0673765	8.52184	0.014427	0.0143853	
65630.3	4.55363	3.52784	3.67197	3.6319	3.62913	0.343292	1.66425	-6.70384	1.77118	0.876388	0.20436	-31.2889	0	292.58	283.58	0.000171372	4.9612	3.11599e-05	1.13579e-05	2.39372	4.6058e-06	1.48414e-05	-0.0477599	0.0673975	8.52165	0.014427	0.0143852	
65882	4.55463	3.5288	3.67297	3.63289	3.63012	0.343383	1.66469	-6.70387	1.77091	0.876069	0.204343	-31.2899	0	292.582	283.582	0.000171417	4.96312	3.1184e-05	1.1345e-05	2.39284	4.60586e-06	1.48442e-05	-0.0477168	0.0674182	8.52144	0.014427	0.0143851	
66134.5	4.55585	3.52967	3.67396	3.63388	3.6311	0.343475	1.66514	-6.70389	1.77089	0.875765	0.204327	-31.2908	0	292.584	283.584	0.000171463	4.96504	3.12083e-05	1.1332e-05	2.39144	4.60584e-06	1.48467e-05	-0.0476049	0.0674389	8.52118	0.014427	0.0143854	
66386.1	4.55677	3.53065	3.67494	3.63486	3.63208	0.343565	1.66558	-6.70387	1.77057	0.875478	0.204311	-31.2918	0	292.586	283.586	0.000171508	4.96691	3.12322e-05	1.13193e-05	2.39079	4.60592e-06	1.48496e-05	-0.0475856	0.0674591	8.52099	0.014427	0.0143852	
66637.9	4.55778	3.53158	3.67592	3.63583	3.63305	0.343656	1.66603	-6.70385	1.77037	0.875208	0.204295	-31.2927	0	292.588	283.588	0.000171553	4.96876	3.12563e-05	1.13065e-05	2.38993	4.60597e-06	1.48524e-05	-0.0475373	0.067479	8.52078	0.014427	0.0143852	
66890.2	4.55892	3.53245	3.6769	3.6368	3.63402	0.343747	1.66647	-6.70382	1.77034	0.874953	0.204279	-31.2936	0	292.59	283.59	0.000171599	4.9706	3.12804e-05	1.12937e-05	2.38876	4.60597e-06	1.4855e-05	-0.0474471	0.0674989	8.52054	0.014427	0.0143854	
67141.8	4.55981	3.53343	3.67787	3.63776	3.63498	0.343838	1.66691	-6.70376	1.77005	0.874716	0.204263	-31.2945	0	292.592	283.592	0.000171644	4.97239	3.13042e-05	1.12811e-05	2.38822	4.60607e-06	1.48579e-05	-0.047435	0.0675183	8.52035	0.014427	0.0143852	
67393.4	4.56077	3.53436	3.67883	3.63871	3.63593	0.343928	1.66735	-6.70368	1.76986	0.874494	0.204247	-31.2954	0	292.594	283.594	0.000171689	4.97417	3.13281e-05	1.12684e-05	2.38751	4.60613e-06	1.48607e-05	-0.047399	0.0675375	8.52015	0.014427	0.0143851	
67645.7	4.56183	3.53524	3.67978	3.63966	3.63688	0.344019	1.6678	-6.70359	1.76981	0.874288	0.204231	-31.2962	0	292.596	283.596	0.000171734	4.97593	3.1352e-05	1.12558e-05	2.38656	4.60616e-06	1.48634e-05	-0.0473301	0.0675565	8.51993	0.014427	0.0143852	
67897.5	4.5628	3.53615	3.68074	3.6406	3.63782	0.34411	1.66824	-6.70349	1.76967	0.874099	0.204215	-31.297	0	292.597	283.597	0.00017178	4.97766	3.13757e-05	1.12432e-05	2.38586	4.60623e-06	1.48662e-05	-0.0472899	0.0675752	8.51972	0.014427	0.0143852	
68149.7	4.56387	3.53702	3.68168	3.64154	3.63875	0.3442	1.66868	-6.70337	1.76966	0.873925	0.204199	-31.2978	0	292.599	283.599	0.000171825	4.97938	3.13995e-05	1.12306e-05	2.38494	4.60626e-06	1.48689e-05	-0.0472204	0.0675938	8.5195	0.014427	0.0143852	
68402.1	4.565	3.53786	3.68262	3.64247	3.63969	0.344291	1.66912	-6.70324	1.76973	0.873767	0.204184	-31.2986	0	292.602	283.602	0.00017187	4.98107	3.14233e-05	1.1218e-05	2.38388	4.60626e-06	1.48715e-05	-0.0471301	0.0676121	8.51926	0.014427	0.0143854	
68653.6	4.56584	3.5388	3.68355	3.64339	3.64061	0.344381	1.66956	-6.70308	1.76953	0.873625	0.204168	-31.2994	0	292.603	283.603	0.000171915	4.98272	3.14468e-05	1.12058e-05	2.38351	4.60637e-06	1.48745e-05	-0.0471258	0.06763	8.51908	0.014427	0.0143852	
68906.1	4.56694	3.53964	3.68448	3.64431	3.64153	0.344471	1.67001	-6.70292	1.76962	0.873499	0.204153	-31.3001	0	292.605	283.605	0.00017196	4.98437	3.14705e-05	1.11933e-05	2.38254	4.60638e-06	1.48771e-05	-0.047042	0.0676479	8.51885	0.014427	0.0143853	
69158.2	4.56797	3.54049	3.68541	3.64523	3.64244	0.344562	1.67045	-6.70274	1.76964	0.873389	0.204137	-31.3008	0	292.607	283.607	0.000172005	4.986	3.14939e-05	1.1181e-05	2.38177	4.60643e-06	1.48798e-05	-0.0469811	0.0676654	8.51864	0.014427	0.0143854	
69410	4.56885	3.5414	3.68632	3.64613	3.64334	0.344652	1.67089	-6.70253	1.76954	0.873295	0.204122	-31.3015	0	292.609	283.609	0.00017205	4.98758	3.15172e-05	1.11689e-05	2.38136	4.60652e-06	1.48827e-05	-0.046964	0.0676826	8.51845	0.014427	0.0143853	
69662	4.5698	3.54227	3.68723	3.64703	3.64424	0.344742	1.67133	-6.70231	1.76952	0.873216	0.204106	-31.3022	0	292.611	283.611	0.000172095	4.98916	3.15405e-05	1.11568e-05	2.3808	4.60659e-06	1.48855e-05	-0.0469253	0.0676996	8.51825	0.014427	0.0143852	
69914.4	4.57091	3.54307	3.68814	3.64793	3.64514	0.344832	1.67177	-6.70209	1.76972	0.873153	0.204091	-31.3029	0	292.613	283.613	0.00017214	4.99072	3.15639e-05	1.11446e-05	2.37983	4.6066e-06	1.48881e-05	-0.0468328	0.0677166	8.51802	0.014427	0.0143854	
70166.1	4.57174	3.54398	3.68904	3.64881	3.64602	0.344922	1.67221	-6.70183	1.76961	0.873107	0.204076	-31.3035	0	292.614	283.614	0.000172185	4.99224	3.15868e-05	1.11327e-05	2.37959	4.60671e-06	1.48911e-05	-0.0468298	0.067733	8.51785	0.014427	0.0143852	
70418	4.57266	3.54484	3.68993	3.64969	3.6469	0.345012	1.67264	-6.70156	1.76964	0.873075	0.204061	-31.3041	0	292.616	283.616	0.00017223	4.99374	3.16098e-05	1.11209e-05	2.37911	4.60679e-06	1.48939e-05	-0.0467955	0.0677493	8.51765	0.014427	0.0143852	
70670.4	4.57368	3.54565	3.69082	3.65057	3.64778	0.345102	1.67308	-6.70128	1.76979	0.87306	0.204046	-31.3047	0	292.618	283.618	0.000172275	4.99524	3.16329e-05	1.1109e-05	2.37842	4.60683e-06	1.48966e-05	-0.0467307	0.0677655	8.51744	0.014427	0.0143852	
70922.4	4.5746	3.5465	3.6917	3.65144	3.64865	0.345191	1.67352	-6.70099	1.76985	0.87306	0.204031	-31.3053	0	292.62	283.62	0.00017232	4.9967	3.16557e-05	1.10973e-05	2.37797	4.60691e-06	1.48994e-05	-0.046695	0.0677814	8.51725	0.014427	0.0143852	
71174.8	4.57561	3.5473	3.69258	3.65231	3.64951	0.345281	1.67396	-6.70068	1.77004	0.873075	0.204016	-31.3059	0	292.622	283.622	0.000172364	4.99815	3.16785e-05	1.10855e-05	2.37732	4.60696e-06	1.49022e-05	-0.0466308	0.0677972	8.51704	0.014427	0.0143853	
71427	4.57657	3.54812	3.69346	3.65316	3.65037	0.345371	1.6744	-6.70035	1.77019	0.873106	0.204001	-31.3064	0	292.623	283.623	0.000172409	4.99958	3.17012e-05	1.1074e-05	2.37679	4.60702e-06	1.49049e-05	-0.0465799	0.0678127	8.51683	0.014427	0.0143853	
71679.1	4.57747	3.54895	3.69432	3.65402	3.65123	0.34546	1.67484	-6.70001	1.77031	0.873152	0.203986	-31.3069	0	292.625	283.625	0.000172454	5.00099	3.17238e-05	1.10625e-05	2.3764	4.6071e-06	1.49078e-05	-0.0465448	0.0678279	8.51664	0.014427	0.0143852	
71930.9	4.57835	3.54978	3.69518	3.65486	3.65207	0.34555	1.67527	-6.69965	1.77042	0.873214	0.203972	-31.3074	0	292.627	283.627	0.000172499	5.00237	3.17462e-05	1.10512e-05	2.37609	4.60719e-06	1.49106e-05	-0.0465167	0.0678429	8.51646	0.014427	0.0143852	
72183.8	4.57948	3.5505	3.69604	3.65571	3.65291	0.34564	1.67571	-6.69929	1.77081	0.873292	0.203957	-31.3079	0	292.629	283.629	0.000172543	5.00375	3.17688e-05	1.10397e-05	2.37519	4.6072e-06	1.49132e-05	-0.0464119	0.0678579	8.51623	0.014427	0.0143854	
72435.6	4.58025	3.55136	3.69689	3.65654	3.65375	0.345729	1.67615	-6.69889	1.77085	0.873385	0.203943	-31.3084	0	292.63	283.63	0.000172588	5.00509	3.17909e-05	1.10286e-05	2.37514	4.60732e-06	1.49162e-05	-0.0464129	0.0678725	8.51606	0.014427	0.0143852	
72687.9	4.5812	3.55215	3.69773	3.65737	3.65458	0.345818	1.67658	-6.69849	1.7711	0.873493	0.203928	-31.3088	0	292.632	283.632	0.000172632	5.00643	3.18131e-05	1.10175e-05	2.37469	4.60739e-06	1.49189e-05	-0.0463605	0.0678869	8.51587	0.014427	0.0143853	
