Time	PCO2	SigCSurf	SigCDeep	AlkSurf	AlkDeep	PO4Surf	PO4Deep	d13CAtm	d13CSurf	d13CDeep	BioC	d13CBio	Inject	Stemp	Dtemp	Export	Lysocline	CalBurial	Dissolution	c13Diss	OrgBurial	PO4Burial	sCO3--Change	dCO3--Change	SAFrac	Assim	Resp	Eros
47531.3	4.44013	3.57767	3.72436	3.6897	3.6866	0.341224	1.65427	-7.54261	0.961013	0.0510939	0.171593	-32.023	0	292.361	283.361	0.000170339	5.2427	3.44769e-05	7.78469e-06	1.48145	4.63741e-06	1.48832e-05	-0.0407795	0.0705025	8.54587	0.0120095	0.0119722	3.61551e-05	
47784.6	4.43678	3.57715	3.72392	3.68924	3.68622	0.341307	1.65468	-7.53698	0.967282	0.0570817	0.171909	-32.0142	0	292.355	283.355	0.000170381	5.24345	3.44828e-05	7.78903e-06	1.48702	4.63901e-06	1.48908e-05	-0.0407395	0.0705109	8.5466	0.0120283	0.011991	3.6211e-05	
48038	4.4335	3.57662	3.72347	3.68878	3.68581	0.34139	1.65509	-7.53131	0.97354	0.0630629	0.172223	-32.0055	0	292.349	283.349	0.000170422	5.24404	3.44881e-05	7.79404e-06	1.49266	4.64059e-06	1.48983e-05	-0.0407065	0.0705176	8.54731	0.0120473	0.0120098	3.62668e-05	
48288.6	4.43044	3.57606	3.72302	3.6883	3.68541	0.341471	1.65549	-7.52578	0.979803	0.0689692	0.172533	-31.997	0	292.343	283.343	0.000170462	5.24449	3.44926e-05	7.79957e-06	1.49811	4.64209e-06	1.49054e-05	-0.0406541	0.0705227	8.54797	0.0120658	0.0120285	3.63218e-05	
48542.5	4.42737	3.57551	3.72255	3.68781	3.68498	0.341553	1.6559	-7.52009	0.986096	0.0749441	0.172847	-31.9884	0	292.337	283.337	0.000170503	5.24481	3.44965e-05	7.80582e-06	1.50379	4.64359e-06	1.49127e-05	-0.0406192	0.0705262	8.54864	0.0120848	0.0120475	3.63774e-05	
48792.5	4.42435	3.575	3.72209	3.68732	3.68455	0.341634	1.6563	-7.51445	0.992172	0.0808213	0.173155	-31.98	0	292.331	283.331	0.000170544	5.24498	3.44997e-05	7.81258e-06	1.50962	4.64507e-06	1.49197e-05	-0.0406172	0.0705282	8.54929	0.0121036	0.012066	3.64321e-05	
49042.8	4.42145	3.57446	3.72161	3.68682	3.68411	0.341714	1.65669	-7.50881	0.998292	0.0866966	0.173462	-31.9717	0	292.325	283.325	0.000170584	5.24503	3.45024e-05	7.81985e-06	1.51538	4.6465e-06	1.49267e-05	-0.0406033	0.0705288	8.54992	0.0121224	0.0120847	3.64866e-05	
49293.9	4.41869	3.57389	3.72113	3.68631	3.68366	0.341794	1.65709	-7.5032	1.00451	0.0925813	0.17377	-31.9634	0	292.32	283.32	0.000170624	5.24497	3.45045e-05	7.82762e-06	1.52106	4.64788e-06	1.49334e-05	-0.0405728	0.0705281	8.55052	0.0121411	0.0121035	3.65413e-05	
49544.6	4.41595	3.57334	3.72064	3.68579	3.6832	0.341873	1.65748	-7.49753	1.01066	0.0984494	0.174077	-31.9552	0	292.314	283.314	0.000170663	5.24478	3.45061e-05	7.83588e-06	1.52688	4.64925e-06	1.49402e-05	-0.0405604	0.070526	8.55112	0.01216	0.0121222	3.65958e-05	
49795.9	4.41335	3.57276	3.72014	3.68526	3.68272	0.341953	1.65787	-7.49188	1.01683	0.104322	0.174384	-31.9471	0	292.309	283.309	0.000170703	5.24449	3.45072e-05	7.84457e-06	1.53262	4.65058e-06	1.49467e-05	-0.0405367	0.0705227	8.55169	0.0121789	0.0121411	3.66502e-05	
50047.4	4.41088	3.57215	3.71964	3.68473	3.68224	0.342032	1.65826	-7.48622	1.02307	0.110193	0.17469	-31.939	0	292.304	283.304	0.000170742	5.2441	3.45079e-05	7.85365e-06	1.53825	4.65185e-06	1.49531e-05	-0.0404943	0.0705182	8.55222	0.0121976	0.01216	3.67045e-05	
50298.3	4.4083	3.57161	3.71913	3.68418	3.68176	0.34211	1.65865	-7.48051	1.02915	0.116042	0.174996	-31.9309	0	292.299	283.299	0.000170781	5.24359	3.45081e-05	7.86319e-06	1.54428	4.65316e-06	1.49596e-05	-0.0405068	0.0705125	8.55279	0.0122166	0.0121788	3.67589e-05	
50550	4.40592	3.571	3.71861	3.68363	3.68126	0.342188	1.65904	-7.47479	1.03538	0.1219	0.175302	-31.9229	0	292.295	283.295	0.00017082	5.24299	3.4508e-05	7.87304e-06	1.55003	4.6544e-06	1.49659e-05	-0.0404759	0.0705057	8.5533	0.0122356	0.0121978	3.68132e-05	
50801	4.40349	3.57045	3.71809	3.68307	3.68075	0.342266	1.65942	-7.46914	1.0414	0.127735	0.175605	-31.915	0	292.29	283.29	0.000170859	5.24229	3.45074e-05	7.88326e-06	1.55611	4.65566e-06	1.49722e-05	-0.0404948	0.0704978	8.55383	0.0122545	0.0122165	3.68672e-05	
51052.4	4.40118	3.56986	3.71757	3.68251	3.68024	0.342344	1.6598	-7.46342	1.04748	0.133571	0.175909	-31.9072	0	292.285	283.285	0.000170898	5.2415	3.45065e-05	7.89375e-06	1.56207	4.65686e-06	1.49783e-05	-0.0404949	0.0704889	8.55434	0.0122735	0.0122354	3.69212e-05	
51304.6	4.39901	3.56923	3.71704	3.68193	3.67972	0.342421	1.66019	-7.45768	1.05374	0.139419	0.176215	-31.8993	0	292.281	283.281	0.000170937	5.24062	3.45053e-05	7.90451e-06	1.56785	4.65802e-06	1.49843e-05	-0.0404624	0.070479	8.55481	0.0122926	0.0122545	3.69755e-05	
51556.2	4.39678	3.56865	3.7165	3.68136	3.67919	0.342498	1.66057	-7.45194	1.05981	0.145242	0.176519	-31.8915	0	292.277	283.277	0.000170975	5.23965	3.45038e-05	7.91555e-06	1.57393	4.6592e-06	1.49903e-05	-0.0404744	0.070468	8.5553	0.0123117	0.0122735	3.70295e-05	
51808	4.39465	3.56805	3.71596	3.68077	3.67866	0.342575	1.66094	-7.44624	1.06592	0.151063	0.176822	-31.8838	0	292.272	283.272	0.000171013	5.23859	3.4502e-05	7.92679e-06	1.57995	4.66035e-06	1.49962e-05	-0.0404757	0.0704562	8.55577	0.0123307	0.0122925	3.70835e-05	
52060.2	4.39266	3.56741	3.71542	3.68018	3.67811	0.342651	1.66132	-7.44057	1.07208	0.156887	0.177125	-31.8761	0	292.268	283.268	0.000171051	5.23747	3.45001e-05	7.93818e-06	1.58581	4.66143e-06	1.5002e-05	-0.0404558	0.0704434	8.5562	0.0123497	0.0123116	3.71373e-05	
52311.8	4.39055	3.56683	3.71487	3.67958	3.67757	0.342727	1.6617	-7.4348	1.0781	0.162689	0.177428	-31.8684	0	292.264	283.264	0.000171089	5.23625	3.44979e-05	7.94981e-06	1.59204	4.66257e-06	1.50078e-05	-0.0404842	0.0704297	8.55666	0.0123689	0.0123306	3.71913e-05	
52563.6	4.38855	3.56623	3.71431	3.67898	3.67701	0.342803	1.66207	-7.42904	1.08416	0.168487	0.177731	-31.8608	0	292.26	283.26	0.000171127	5.23496	3.44955e-05	7.96156e-06	1.59816	4.66366e-06	1.50135e-05	-0.0404982	0.0704152	8.5571	0.0123881	0.0123497	3.72452e-05	
52816.5	4.38672	3.56557	3.71375	3.67837	3.67645	0.342878	1.66244	-7.42326	1.0904	0.174302	0.178036	-31.8532	0	292.257	283.257	0.000171165	5.2336	3.44931e-05	7.9734e-06	1.60402	4.66468e-06	1.50191e-05	-0.0404684	0.0703999	8.5575	0.0124074	0.012369	3.72993e-05	
53068.2	4.38477	3.56499	3.71319	3.67776	3.67589	0.342953	1.66281	-7.41757	1.09635	0.180082	0.178337	-31.8457	0	292.253	283.253	0.000171202	5.23216	3.44904e-05	7.98536e-06	1.61031	4.66575e-06	1.50247e-05	-0.0405061	0.0703837	8.55793	0.0124265	0.012388	3.73529e-05	
53320.6	4.38295	3.56435	3.71263	3.67714	3.67531	0.343028	1.66318	-7.41182	1.10246	0.185873	0.17864	-31.8382	0	292.249	283.249	0.00017124	5.23065	3.44876e-05	7.99738e-06	1.6164	4.66677e-06	1.50302e-05	-0.040509	0.0703667	8.55833	0.0124458	0.0124073	3.74069e-05	
53573.5	4.38128	3.56368	3.71206	3.67652	3.67474	0.343103	1.66355	-7.40607	1.10866	0.191663	0.178943	-31.8308	0	292.246	283.246	0.000171277	5.22908	3.44849e-05	8.00942e-06	1.62231	4.66774e-06	1.50354e-05	-0.0404857	0.070349	8.55869	0.012465	0.0124266	3.74608e-05	
53825.4	4.37942	3.5631	3.71149	3.67589	3.67416	0.343177	1.66392	-7.40028	1.11459	0.197425	0.179245	-31.8234	0	292.242	283.242	0.000171314	5.22743	3.44819e-05	8.02155e-06	1.6287	4.66877e-06	1.50409e-05	-0.0405327	0.0703304	8.5591	0.0124844	0.0124457	3.75146e-05	
54078.2	4.37781	3.56243	3.71091	3.67526	3.67357	0.343251	1.66428	-7.39457	1.12074	0.203201	0.179547	-31.816	0	292.239	283.239	0.000171351	5.22572	3.4479e-05	8.03363e-06	1.63471	4.66971e-06	1.50461e-05	-0.0405216	0.0703112	8.55945	0.0125036	0.0124651	3.75684e-05	
54330.4	4.37607	3.56183	3.71033	3.67462	3.67297	0.343325	1.66464	-7.38877	1.12672	0.208954	0.17985	-31.8086	0	292.236	283.236	0.000171388	5.22394	3.4476e-05	8.04575e-06	1.64107	4.6707e-06	1.50515e-05	-0.0405589	0.0702912	8.55984	0.0125231	0.0124844	3.76223e-05	
54582.8	4.37444	3.56119	3.70975	3.67398	3.67238	0.343399	1.66501	-7.38299	1.13274	0.214704	0.180151	-31.8014	0	292.232	283.232	0.000171425	5.2221	3.44731e-05	8.05781e-06	1.6473	4.67165e-06	1.50566e-05	-0.04058	0.0702705	8.56019	0.0125425	0.0125037	3.7676e-05	
54835.7	4.3729	3.56054	3.70916	3.67334	3.67177	0.343472	1.66537	-7.37722	1.1388	0.220457	0.180453	-31.7941	0	292.229	283.229	0.000171461	5.2202	3.44702e-05	8.06982e-06	1.65346	4.67256e-06	1.50617e-05	-0.040589	0.0702491	8.56053	0.012562	0.0125231	3.77298e-05	
55088.2	4.37134	3.5599	3.70857	3.67269	3.67117	0.343545	1.66573	-7.37146	1.14484	0.226196	0.180756	-31.7869	0	292.226	283.226	0.000171498	5.21823	3.44673e-05	8.08177e-06	1.65973	4.67348e-06	1.50668e-05	-0.0406107	0.070227	8.56088	0.0125814	0.0125425	3.77837e-05	
55341.2	4.36986	3.55924	3.70798	3.67203	3.67055	0.343618	1.66609	-7.36566	1.15091	0.231936	0.181059	-31.7796	0	292.223	283.223	0.000171534	5.21621	3.44644e-05	8.09365e-06	1.66593	4.67437e-06	1.50718e-05	-0.0406211	0.0702043	8.5612	0.0126009	0.012562	3.78377e-05	
55594.2	4.36848	3.55856	3.70738	3.67137	3.66994	0.34369	1.66644	-7.35994	1.157	0.237671	0.18136	-31.7725	0	292.221	283.221	0.00017157	5.21413	3.44616e-05	8.1054e-06	1.67204	4.67521e-06	1.50767e-05	-0.0406195	0.0701809	8.56151	0.0126204	0.0125816	3.78914e-05	
55846.6	4.36698	3.55795	3.70679	3.67071	3.66932	0.343763	1.6668	-7.35413	1.1629	0.243382	0.181661	-31.7654	0	292.218	283.218	0.000171606	5.21198	3.44589e-05	8.11709e-06	1.67848	4.67611e-06	1.50816e-05	-0.0406675	0.0701568	8.56184	0.01264	0.0126009	3.79451e-05	
56099.9	4.36565	3.55726	3.70618	3.67005	3.66869	0.343835	1.66715	-7.34833	1.16902	0.249106	0.181965	-31.7583	0	292.215	283.215	0.000171642	5.20978	3.44563e-05	8.12863e-06	1.68462	4.67694e-06	1.50864e-05	-0.0406656	0.0701321	8.56213	0.0126596	0.0126206	3.79992e-05	
56352.8	4.36432	3.55659	3.70558	3.66938	3.66806	0.343907	1.66751	-7.34253	1.17505	0.254815	0.182267	-31.7512	0	292.212	283.212	0.000171678	5.20752	3.44537e-05	8.14005e-06	1.69088	4.67777e-06	1.50912e-05	-0.0406825	0.0701067	8.56242	0.0126793	0.0126402	3.80531e-05	
56605.1	4.3629	3.55598	3.70498	3.66871	3.66743	0.343978	1.66786	-7.33679	1.18092	0.260503	0.182568	-31.7442	0	292.21	283.21	0.000171714	5.2052	3.44513e-05	8.15137e-06	1.69744	4.67863e-06	1.5096e-05	-0.0407428	0.0700807	8.56273	0.0126989	0.0126597	3.81068e-05	
56855.2	4.36177	3.55528	3.70437	3.66804	3.66679	0.344048	1.6682	-7.33114	1.18693	0.266132	0.182865	-31.7373	0	292.207	283.207	0.000171749	5.20286	3.44491e-05	8.16231e-06	1.70343	4.67937e-06	1.51005e-05	-0.0407337	0.0700545	8.56298	0.0127182	0.0126791	3.81598e-05	
57107.7	4.36042	3.55466	3.70376	3.66736	3.66615	0.344119	1.66855	-7.32532	1.19282	0.27181	0.183167	-31.7303	0	292.205	283.205	0.000171784	5.20043	3.44468e-05	8.17333e-06	1.70997	4.6802e-06	1.51053e-05	-0.0407888	0.0700272	8.56328	0.012738	0.0126987	3.82137e-05	
57360.4	4.35917	3.55401	3.70315	3.66668	3.66551	0.34419	1.6689	-7.31953	1.19874	0.277484	0.183468	-31.7234	0	292.202	283.202	0.00017182	5.19804	3.44116e-05	8.21736e-06	1.71644	4.681e-06	1.51099e-05	-0.0408271	0.0700005	8.56356	0.0127578	0.0127183	3.82675e-05	
57614.1	4.35807	3.55329	3.70254	3.666	3.66488	0.344261	1.66925	-7.31372	1.20488	0.283176	0.183772	-31.7164	0	292.2	283.2	0.000171855	5.19585	3.43745e-05	8.26318e-06	1.72259	4.68174e-06	1.51143e-05	-0.0408149	0.069976	8.5638	0.0127776	0.0127382	3.83217e-05	
57866.6	4.35676	3.55269	3.70194	3.66534	3.66426	0.344331	1.6696	-7.30802	1.21069	0.288836	0.184074	-31.7096	0	292.197	283.197	0.00017189	5.1938	3.43413e-05	8.3051e-06	1.72919	4.68255e-06	1.5119e-05	-0.0408743	0.069953	8.56409	0.0127973	0.0127578	3.83755e-05	
58116.8	4.35563	3.55201	3.70135	3.66469	3.66365	0.3444	1.66994	-7.30236	1.21672	0.294439	0.184375	-31.7027	0	292.195	283.195	0.000171925	5.19188	3.43114e-05	8.34353e-06	1.73525	4.68329e-06	1.51234e-05	-0.0408627	0.0699315	8.56434	0.0128168	0.0127775	3.84292e-05	
58369.5	4.35426	3.55141	3.70076	3.66404	3.66304	0.34447	1.67028	-7.29659	1.22255	0.300091	0.184679	-31.6957	0	292.192	283.192	0.000171959	5.18999	3.42831e-05	8.3805e-06	1.7418	4.68413e-06	1.51282e-05	-0.0409159	0.0699104	8.56464	0.0128367	0.0127971	3.84836e-05	
58622.3	4.35291	3.55079	3.70017	3.66339	3.66244	0.34454	1.67062	-7.29084	1.22843	0.305742	0.184984	-31.6888	0	292.19	283.19	0.000171994	5.18817	3.42565e-05	8.4157e-06	1.74821	4.68496e-06	1.51329e-05	-0.0409499	0.06989	8.56494	0.0128567	0.0128169	3.85381e-05	
58875.7	4.3516	3.55014	3.69958	3.66274	3.66183	0.344609	1.67096	-7.28517	1.23443	0.311401	0.185291	-31.6817	0	292.187	283.187	0.000172029	5.1864	3.42313e-05	8.44953e-06	1.75447	4.68577e-06	1.51375e-05	-0.0409598	0.0698702	8.56523	0.0128765	0.0128368	3.8593e-05	
59128.7	4.3502	3.54952	3.69899	3.66211	3.66124	0.344678	1.6713	-7.27943	1.24034	0.317045	0.1856	-31.6747	0	292.184	283.184	0.000172063	5.18466	3.42071e-05	8.4823e-06	1.76084	4.68661e-06	1.51423e-05	-0.040988	0.0698508	8.56554	0.0128965	0.0128567	3.86481e-05	
59379.1	4.34895	3.54885	3.69842	3.66148	3.66065	0.344746	1.67164	-7.27385	1.24631	0.322623	0.185904	-31.6678	0	292.182	283.182	0.000172097	5.18299	3.41842e-05	8.51356e-06	1.76679	4.6874e-06	1.51468e-05	-0.0409721	0.0698321	8.56581	0.0129161	0.0128765	3.87025e-05	
59631.9	4.34745	3.54826	3.69784	3.66085	3.66006	0.344815	1.67198	-7.26814	1.25211	0.328252	0.186213	-31.6608	0	292.179	283.179	0.000172131	5.18131	3.41616e-05	8.54466e-06	1.77326	4.68828e-06	1.51516e-05	-0.0410199	0.0698134	8.56614	0.0129362	0.0128963	3.87576e-05	
59882.1	4.3461	3.54761	3.69727	3.66022	3.65948	0.344882	1.67231	-7.26251	1.25806	0.333816	0.18652	-31.6538	0	292.176	283.176	0.000172165	5.17969	3.41401e-05	8.57455e-06	1.77927	4.6891e-06	1.51562e-05	-0.041012	0.0697953	8.56644	0.0129561	0.0129162	3.88126e-05	
60135.3	4.3446	3.54701	3.6967	3.6596	3.6589	0.34495	1.67264	-7.25683	1.2639	0.339439	0.186831	-31.6468	0	292.173	283.173	0.000172199	5.17806	3.41187e-05	8.60437e-06	1.78564	4.68997e-06	1.5161e-05	-0.041047	0.0697771	8.56677	0.0129763	0.0129362	3.88681e-05	
60385.4	4.34323	3.54637	3.69613	3.65898	3.65833	0.345017	1.67297	-7.25126	1.26981	0.344991	0.187139	-31.6398	0	292.17	283.17	0.000172233	5.17648	3.40982e-05	8.63316e-06	1.79164	4.6908e-06	1.51657e-05	-0.0410423	0.0697595	8.56708	0.012996	0.0129561	3.89232e-05	
60638.5	4.34169	3.54579	3.69556	3.65836	3.65775	0.345084	1.67331	-7.24567	1.27558	0.350601	0.187449	-31.6328	0	292.167	283.167	0.000172266	5.1749	3.40777e-05	8.662e-06	1.79805	4.69169e-06	1.51705e-05	-0.0410876	0.0697418	8.56742	0.013016	0.0129759	3.89787e-05	
60888.5	4.34022	3.54518	3.695	3.65774	3.65718	0.345151	1.67363	-7.24009	1.2814	0.356138	0.187759	-31.6258	0	292.164	283.164	0.000172299	5.17335	3.40579e-05	8.69002e-06	1.80419	4.69256e-06	1.51753e-05	-0.0411044	0.0697245	8.56775	0.013036	0.0129958	3.90341e-05	
61138.5	4.33875	3.54458	3.69444	3.65713	3.65661	0.345217	1.67396	-7.23453	1.2872	0.361668	0.188068	-31.6189	0	292.162	283.162	0.000172332	5.17181	3.40384e-05	8.71768e-06	1.8103	4.69342e-06	1.518e-05	-0.0411205	0.0697074	8.56807	0.0130559	0.0130157	3.90894e-05	
61388.6	4.33728	3.54397	3.69388	3.65652	3.65604	0.345283	1.67428	-7.22898	1.29298	0.367195	0.188378	-31.6119	0	292.159	283.159	0.000172365	5.17029	3.40192e-05	8.74502e-06	1.81639	4.69428e-06	1.51847e-05	-0.0411367	0.0696904	8.5684	0.0130759	0.0130356	3.91448e-05	
61638.8	4.33579	3.54336	3.69332	3.65592	3.65548	0.345349	1.67461	-7.22343	1.29882	0.37272	0.188689	-31.6049	0	292.156	283.156	0.000172398	5.16879	3.40003e-05	8.77208e-06	1.82246	4.69514e-06	1.51894e-05	-0.041146	0.0696736	8.56873	0.0130958	0.0130556	3.92006e-05	
61889.4	4.33438	3.54272	3.69276	3.65531	3.65491	0.345414	1.67493	-7.21785	1.30472	0.378244	0.189001	-31.5979	0	292.153	283.153	0.000172431	5.16729	3.39817e-05	8.79882e-06	1.82835	4.69598e-06	1.5194e-05	-0.0411343	0.0696569	8.56904	0.013116	0.0130757	3.92565e-05	
62142.4	4.33275	3.54216	3.6922	3.6547	3.65434	0.34548	1.67525	-7.21229	1.31043	0.38382	0.189316	-31.5909	0	292.15	283.15	0.000172464	5.16578	3.39628e-05	8.82585e-06	1.83478	4.6969e-06	1.51989e-05	-0.0411891	0.0696401	8.5694	0.0131362	0.0130957	3.93129e-05	
62393.3	4.3314	3.5415	3.69164	3.65409	3.65378	0.345545	1.67557	-7.20681	1.31632	0.38934	0.189628	-31.584	0	292.147	283.147	0.000172496	5.16431	3.39447e-05	8.85205e-06	1.84055	4.69771e-06	1.52034e-05	-0.0411659	0.0696237	8.5697	0.0131562	0.0131159	3.93687e-05	
62646.7	4.32976	3.54094	3.69108	3.65348	3.65321	0.34561	1.6759	-7.20118	1.32207	0.39491	0.189946	-31.5769	0	292.144	283.144	0.000172529	5.16281	3.39261e-05	8.87868e-06	1.84692	4.69863e-06	1.52083e-05	-0.0412124	0.069607	8.57007	0.0131766	0.0131361	3.94256e-05	
62897.1	4.32827	3.54034	3.69053	3.65288	3.65265	0.345675	1.67621	-7.19567	1.32783	0.400409	0.190259	-31.57	0	292.141	283.141	0.000172561	5.16135	3.39081e-05	8.90464e-06	1.85295	4.6995e-06	1.5213e-05	-0.0412262	0.0695907	8.5704	0.0131969	0.0131562	3.94817e-05	
63147.4	4.32676	3.53974	3.68998	3.65228	3.65209	0.345739	1.67653	-7.19015	1.33358	0.4059	0.190573	-31.5631	0	292.138	283.138	0.000172593	5.15989	3.38903e-05	8.93044e-06	1.85899	4.70036e-06	1.52177e-05	-0.0412432	0.0695745	8.57073	0.013217	0.0131763	3.9538e-05	
63397.9	4.32526	3.53914	3.68943	3.65168	3.65154	0.345803	1.67684	-7.18469	1.33936	0.41139	0.190888	-31.5561	0	292.135	283.135	0.000172625	5.15844	3.38726e-05	8.95606e-06	1.865	4.70123e-06	1.52223e-05	-0.0412548	0.0695584	8.57107	0.0132371	0.0131964	3.95944e-05	
63648.5	4.32376	3.53853	3.68888	3.65108	3.65098	0.345866	1.67716	-7.17915	1.34514	0.416876	0.191204	-31.5491	0	292.132	283.132	0.000172656	5.15699	3.38549e-05	8.98156e-06	1.87099	4.70209e-06	1.5227e-05	-0.0412644	0.0695423	8.5714	0.0132574	0.0132167	3.9651e-05	
63899	4.32224	3.53795	3.68833	3.65048	3.65042	0.345929	1.67747	-7.17369	1.35085	0.422351	0.191519	-31.5422	0	292.129	283.129	0.000172688	5.15555	3.38374e-05	9.0069e-06	1.87703	4.70296e-06	1.52317e-05	-0.0412849	0.0695262	8.57174	0.0132776	0.0132368	3.97075e-05	
64149.7	4.32077	3.53734	3.68778	3.64988	3.64987	0.345993	1.67778	-7.16821	1.35658	0.427828	0.191835	-31.5353	0	292.126	283.126	0.00017272	5.15412	3.38201e-05	9.03207e-06	1.88297	4.70381e-06	1.52363e-05	-0.0412952	0.0695103	8.57207	0.013298	0.013257	3.9764e-05	
64400.3	4.31925	3.53675	3.68723	3.64929	3.64932	0.346055	1.67809	-7.16272	1.36232	0.433296	0.192152	-31.5284	0	292.123	283.123	0.000172751	5.15269	3.38028e-05	9.05717e-06	1.88899	4.70468e-06	1.52409e-05	-0.041312	0.0694944	8.5724	0.0133183	0.0132773	3.98209e-05	
64651	4.31775	3.53616	3.68668	3.64869	3.64876	0.346118	1.6784	-7.15725	1.36805	0.438761	0.192469	-31.5215	0	292.12	283.12	0.000172782	5.15126	3.37856e-05	9.08213e-06	1.89495	4.70554e-06	1.52455e-05	-0.0413253	0.0694785	8.57274	0.0133387	0.0132976	3.98778e-05	
64901.7	4.31624	3.53557	3.68613	3.6481	3.64821	0.34618	1.67871	-7.15177	1.37376	0.44422	0.192787	-31.5146	0	292.117	283.117	0.000172813	5.14984	3.37684e-05	9.10698e-06	1.90094	4.7064e-06	1.52501e-05	-0.041342	0.0694627	8.57307	0.0133591	0.0133179	3.99348e-05	
65152.5	4.31475	3.53497	3.68558	3.6475	3.64766	0.346243	1.67901	-7.14634	1.37949	0.449676	0.193105	-31.5077	0	292.114	283.114	0.000172844	5.14841	3.37514e-05	9.1317e-06	1.90688	4.70726e-06	1.52547e-05	-0.0413531	0.0694469	8.57341	0.0133794	0.0133383	3.99919e-05	
65403.5	4.31325	3.53437	3.68504	3.64691	3.6471	0.346304	1.67932	-7.14084	1.38524	0.455129	0.193425	-31.5007	0	292.111	283.111	0.000172875	5.147	3.37344e-05	9.15634e-06	1.91281	4.70812e-06	1.52593e-05	-0.0413623	0.0694311	8.57374	0.0134	0.0133588	4.00493e-05	
65654.2	4.31175	3.53379	3.68449	3.64631	3.64655	0.346366	1.67962	-7.13541	1.39092	0.460572	0.193744	-31.4939	0	292.107	283.107	0.000172906	5.14558	3.37175e-05	9.18087e-06	1.9188	4.70898e-06	1.52639e-05	-0.0413828	0.0694154	8.57408	0.0134203	0.0133791	4.01064e-05	
65905.2	4.31029	3.53319	3.68395	3.64572	3.646	0.346427	1.67992	-7.12997	1.3966	0.466015	0.194063	-31.487	0	292.105	283.105	0.000172937	5.14417	3.37008e-05	9.20526e-06	1.92469	4.70982e-06	1.52684e-05	-0.0413928	0.0693997	8.5744	0.013441	0.0133996	4.01637e-05	
66156.2	4.30878	3.5326	3.6834	3.64513	3.64545	0.346489	1.68022	-7.12452	1.40231	0.471451	0.194384	-31.4801	0	292.102	283.102	0.000172967	5.14275	3.3684e-05	9.22961e-06	1.93065	4.71068e-06	1.5273e-05	-0.0414096	0.069384	8.57474	0.0134614	0.0134201	4.02213e-05	
66407.3	4.30729	3.53201	3.68286	3.64454	3.6449	0.346549	1.68053	-7.11907	1.408	0.476883	0.194704	-31.4733	0	292.099	283.099	0.000172997	5.14134	3.36673e-05	9.25385e-06	1.93656	4.71153e-06	1.52775e-05	-0.0414228	0.0693683	8.57507	0.0134821	0.0134406	4.02788e-05	
66658.3	4.3058	3.53143	3.68231	3.64395	3.64436	0.34661	1.68082	-7.11363	1.41367	0.482308	0.195026	-31.4664	0	292.096	283.096	0.000173028	5.13993	3.36506e-05	9.27801e-06	1.9425	4.71238e-06	1.5282e-05	-0.0414395	0.0693527	8.5754	0.0135027	0.0134611	4.03365e-05	
66909.4	4.30433	3.53084	3.68177	3.64336	3.64381	0.34667	1.68112	-7.10824	1.41937	0.487732	0.195347	-31.4595	0	292.093	283.093	0.000173058	5.13853	3.36341e-05	9.30205e-06	1.94839	4.71322e-06	1.52865e-05	-0.0414506	0.0693371	8.57573	0.0135232	0.0134817	4.03943e-05	
67160.7	4.30285	3.53024	3.68123	3.64277	3.64326	0.346731	1.68142	-7.10276	1.42508	0.493151	0.195671	-31.4527	0	292.09	283.09	0.000173088	5.13712	3.36175e-05	9.32605e-06	1.95427	4.71406e-06	1.5291e-05	-0.0414597	0.0693215	8.57606	0.013544	0.0135024	4.04524e-05	
67411.8	4.30136	3.52966	3.68068	3.64218	3.64271	0.346791	1.68171	-7.09737	1.43072	0.498561	0.195993	-31.4458	0	292.087	283.087	0.000173118	5.13571	3.36011e-05	9.34994e-06	1.96021	4.71491e-06	1.52955e-05	-0.0414805	0.0693059	8.5764	0.0135646	0.013523	4.05102e-05	
67663.2	4.29992	3.52907	3.68014	3.64159	3.64217	0.34685	1.68201	-7.09196	1.43637	0.503972	0.196315	-31.439	0	292.084	283.084	0.000173148	5.13431	3.35847e-05	9.37372e-06	1.96605	4.71574e-06	1.53e-05	-0.0414906	0.0692903	8.57672	0.0135855	0.0135436	4.05682e-05	
67914.4	4.29843	3.52849	3.6796	3.641	3.64162	0.34691	1.6823	-7.08654	1.44203	0.509375	0.196639	-31.4322	0	292.081	283.081	0.000173177	5.1329	3.35683e-05	9.39748e-06	1.97197	4.71658e-06	1.53045e-05	-0.0415076	0.0692747	8.57705	0.0136061	0.0135644	4.06264e-05	
68165.8	4.29698	3.5279	3.67906	3.64042	3.64107	0.346969	1.68259	-7.08113	1.44769	0.514774	0.196963	-31.4254	0	292.078	283.078	0.000173207	5.1315	3.35519e-05	9.42114e-06	1.97783	4.71742e-06	1.53089e-05	-0.0415209	0.0692591	8.57738	0.0136271	0.0135851	4.06847e-05	
68417.2	4.29551	3.52732	3.67852	3.63983	3.64053	0.347028	1.68288	-7.07571	1.45332	0.520167	0.197288	-31.4186	0	292.075	283.075	0.000173236	5.13009	3.35356e-05	9.44474e-06	1.98372	4.71826e-06	1.53133e-05	-0.0415379	0.0692436	8.57771	0.0136478	0.0136059	4.0743e-05	
