Time	Carb1	Carb2	Carb3	Carb4	Carb5	Carb6	Carb7	Carb8	Carb9	Carb10	Carb11	Carb12	Carb13	Carb14	Carb15	Sil1	Sil2	Sil3	Sil4	Sil5	Sil6	Sil7	Sil8	Sil9	Sil10	Sil11	Sil12	Sil13	Sil14	Sil15	c131	c132	c133	c134	c135	c136	c137	c138	c139	c1310	c1311	c1312	c1313	c1314	c1315	
162493	6.86606e+17	2.79353e+17	1.22246e+17	7.73458e+16	1.54692e+17	2.32037e+17	3.09383e+17	3.86729e+17	4.64075e+17	5.41421e+17	6.18767e+17	6.96079e+17	7.60691e+17	7.28761e+17	8.60947e+15	5.7243e+15	5.25031e+15	2.29755e+15	1.45368e+15	2.90736e+15	4.36104e+15	5.81472e+15	7.2684e+15	8.72208e+15	1.01758e+16	1.16294e+16	1.30832e+16	2.2276e+16	9.11126e+16	4.53951e+17	3.04592	2.92172	2.92172	2.92172	2.92172	2.92172	2.92172	2.92172	2.92172	2.92172	2.92172	2.92027	2.77135	1.78752	4.68486	
162744	6.86607e+17	2.79354e+17	1.22246e+17	7.7346e+16	1.54692e+17	2.32038e+17	3.09384e+17	3.8673e+17	4.64076e+17	5.41422e+17	6.18768e+17	6.9608e+17	7.60672e+17	7.28997e+17	8.6097e+15	5.72389e+15	5.24989e+15	2.29737e+15	1.45356e+15	2.90712e+15	4.36069e+15	5.81425e+15	7.26781e+15	8.72137e+15	1.01749e+16	1.16285e+16	1.30821e+16	2.22877e+16	9.09687e+16	4.53951e+17	3.04821	2.92419	2.92419	2.92419	2.92419	2.92419	2.92419	2.92419	2.92419	2.92419	2.92419	2.92267	2.77364	1.7873	4.68476	
162996	6.86608e+17	2.79355e+17	1.22246e+17	7.73462e+16	1.54692e+17	2.32039e+17	3.09385e+17	3.86731e+17	4.64077e+17	5.41423e+17	6.1877e+17	6.96081e+17	7.60652e+17	7.29232e+17	8.60994e+15	5.72348e+15	5.24947e+15	2.29718e+15	1.45345e+15	2.90689e+15	4.36034e+15	5.81378e+15	7.26723e+15	8.72067e+15	1.01741e+16	1.16276e+16	1.30811e+16	2.22993e+16	9.08252e+16	4.53951e+17	3.05049	2.92666	2.92666	2.92666	2.92666	2.92666	2.92666	2.92666	2.92666	2.92666	2.92666	2.92505	2.77592	1.78709	4.68466	
163247	6.86609e+17	2.79355e+17	1.22247e+17	7.73464e+16	1.54693e+17	2.32039e+17	3.09386e+17	3.86732e+17	4.64078e+17	5.41425e+17	6.18771e+17	6.96082e+17	7.60633e+17	7.29467e+17	8.61018e+15	5.72307e+15	5.24905e+15	2.297e+15	1.45333e+15	2.90666e+15	4.35999e+15	5.81332e+15	7.26665e+15	8.71998e+15	1.01733e+16	1.16266e+16	1.30801e+16	2.23109e+16	9.0682e+16	4.53951e+17	3.05277	2.92912	2.92912	2.92912	2.92912	2.92912	2.92912	2.92912	2.92912	2.92912	2.92912	2.92744	2.77819	1.78687	4.68456	
163499	6.86609e+17	2.79356e+17	1.22247e+17	7.73466e+16	1.54693e+17	2.3204e+17	3.09386e+17	3.86733e+17	4.6408e+17	5.41426e+17	6.18773e+17	6.96083e+17	7.60614e+17	7.29701e+17	8.61042e+15	5.72267e+15	5.24863e+15	2.29681e+15	1.45321e+15	2.90643e+15	4.35964e+15	5.81285e+15	7.26607e+15	8.71928e+15	1.01725e+16	1.16257e+16	1.30791e+16	2.23225e+16	9.05392e+16	4.53951e+17	3.05505	2.93158	2.93158	2.93158	2.93158	2.93158	2.93158	2.93158	2.93158	2.93158	2.93158	2.92981	2.78046	1.78666	4.68446	
163750	6.8661e+17	2.79357e+17	1.22247e+17	7.73468e+16	1.54694e+17	2.3204e+17	3.09387e+17	3.86734e+17	4.64081e+17	5.41427e+17	6.18774e+17	6.96084e+17	7.60594e+17	7.29934e+17	8.61067e+15	5.72226e+15	5.24821e+15	2.29663e+15	1.4531e+15	2.9062e+15	4.35929e+15	5.81239e+15	7.26549e+15	8.71859e+15	1.01717e+16	1.16248e+16	1.30781e+16	2.23342e+16	9.03968e+16	4.53951e+17	3.05732	2.93404	2.93404	2.93404	2.93404	2.93404	2.93404	2.93404	2.93404	2.93404	2.93404	2.93219	2.78273	1.78646	4.68435	
164002	6.86611e+17	2.79357e+17	1.22247e+17	7.7347e+16	1.54694e+17	2.32041e+17	3.09388e+17	3.86735e+17	4.64082e+17	5.41429e+17	6.18776e+17	6.96085e+17	7.60575e+17	7.30167e+17	8.61092e+15	5.72185e+15	5.2478e+15	2.29645e+15	1.45298e+15	2.90596e+15	4.35895e+15	5.81193e+15	7.26491e+15	8.71789e+15	1.01709e+16	1.16239e+16	1.30771e+16	2.23459e+16	9.02547e+16	4.53951e+17	3.05958	2.93649	2.93649	2.93649	2.93649	2.93649	2.93649	2.93649	2.93649	2.93649	2.93649	2.93456	2.78499	1.78625	4.68425	
164254	6.86612e+17	2.79358e+17	1.22248e+17	7.73472e+16	1.54694e+17	2.32041e+17	3.09389e+17	3.86736e+17	4.64083e+17	5.4143e+17	6.18777e+17	6.96086e+17	7.60555e+17	7.30399e+17	8.61117e+15	5.72145e+15	5.24738e+15	2.29627e+15	1.45287e+15	2.90573e+15	4.3586e+15	5.81147e+15	7.26434e+15	8.7172e+15	1.01701e+16	1.16229e+16	1.30762e+16	2.23575e+16	9.01131e+16	4.53951e+17	3.06184	2.93894	2.93894	2.93894	2.93894	2.93894	2.93894	2.93894	2.93894	2.93894	2.93894	2.93692	2.78725	1.78605	4.68414	
164505	6.86613e+17	2.79359e+17	1.22248e+17	7.73474e+16	1.54695e+17	2.32042e+17	3.09389e+17	3.86737e+17	4.64084e+17	5.41431e+17	6.18779e+17	6.96087e+17	7.60536e+17	7.3063e+17	8.61143e+15	5.72104e+15	5.24697e+15	2.29609e+15	1.45275e+15	2.9055e+15	4.35826e+15	5.81101e+15	7.26376e+15	8.71651e+15	1.01693e+16	1.1622e+16	1.30752e+16	2.23693e+16	8.99718e+16	4.53951e+17	3.06409	2.94139	2.94139	2.94139	2.94139	2.94139	2.94139	2.94139	2.94139	2.94139	2.94139	2.93929	2.7895	1.78585	4.68403	
164757	6.86613e+17	2.79359e+17	1.22248e+17	7.73475e+16	1.54695e+17	2.32043e+17	3.0939e+17	3.86738e+17	4.64085e+17	5.41433e+17	6.1878e+17	6.96088e+17	7.60517e+17	7.30861e+17	8.6117e+15	5.72064e+15	5.24655e+15	2.2959e+15	1.45264e+15	2.90527e+15	4.35791e+15	5.81055e+15	7.26319e+15	8.71582e+15	1.01685e+16	1.16211e+16	1.30743e+16	2.2381e+16	8.98308e+16	4.53951e+17	3.06633	2.94383	2.94383	2.94383	2.94383	2.94383	2.94383	2.94383	2.94383	2.94383	2.94383	2.94164	2.79175	1.78565	4.68392	
