"","Time","PCO2","SigCSurf","SigCDeep","AlkSurf","AlkDeep","PO4Surf","PO4Deep","d13CAtm","d13CSurf","d13CDeep","BioC","d13CBio","Inject","Stemp","Dtemp","Export","Lysocline","CalBurial","Dissolution","c13Diss","OrgBurial","PO4Burial","sCO3..Change","dCO3..Change","SAFrac","Assim","Resp","Eros","Kerogen"
"212",53006.7,4.97888,3.73945,3.88057,3.84794,3.83635,0.346943,1.68159,-8.11878,0.296255,-0.565824,0.0737262,-33.08,0,293.353,284.353,0.000173194,5.37019,3.58796e-05,7.09026e-06,0.811976,4.47963e-06,1.45365e-05,-0.0397239,0.0719554,8.43627,0.00537476,0.0053549,1.94197e-05,8.86845400726963e-06
"213",53257.3,4.98096,3.74043,3.88161,3.84894,3.83735,0.347065,1.68219,-8.11755,0.297107,-0.565055,0.073839,-33.0805,0,293.356,284.356,0.000173255,5.37103,3.58991e-05,7.08591e-06,0.812328,4.4795e-06,1.45395e-05,-0.0396873,0.071965,8.43587,0.0053837,0.00536387,1.9438e-05,8.86708099794785e-06
"214",53507.4,4.983,3.74143,3.88264,3.84994,3.83834,0.347187,1.68278,-8.11628,0.297933,-0.564287,0.0739521,-33.081,0,293.36,284.36,0.000173316,5.37183,3.59183e-05,7.08173e-06,0.812774,4.47939e-06,1.45425e-05,-0.0396624,0.0719743,8.43548,0.00539273,0.00537286,1.94565e-05,8.86570311604979e-06
"215",53758.1,4.98511,3.74241,3.88368,3.85094,3.83933,0.347309,1.68338,-8.11499,0.29879,-0.563516,0.0740656,-33.0815,0,293.364,284.364,0.000173377,5.37262,3.59376e-05,7.07763e-06,0.813138,4.47926e-06,1.45454e-05,-0.039626,0.0719834,8.43507,0.00540187,0.0053819,1.9475e-05,8.8643191292023e-06
"216",54008.4,4.98722,3.74339,3.88471,3.85193,3.84032,0.347431,1.68397,-8.11374,0.299633,-0.562744,0.0741786,-33.082,0,293.367,284.367,0.000173438,5.37339,3.59567e-05,7.07365e-06,0.813538,4.47912e-06,1.45484e-05,-0.0395944,0.0719922,8.43467,0.00541085,0.00539092,1.94934e-05,8.86294001064565e-06
"217",54258.7,4.98934,3.74437,3.88574,3.85292,3.84131,0.347553,1.68457,-8.11247,0.300487,-0.561972,0.0742921,-33.0826,0,293.371,284.371,0.000173498,5.37414,3.59756e-05,7.06979e-06,0.813944,4.47898e-06,1.45513e-05,-0.0395623,0.0720008,8.43426,0.00541993,0.00539997,1.95119e-05,8.86155355303446e-06
"218",54509.3,4.99148,3.74534,3.88677,3.85392,3.8423,0.347675,1.68516,-8.11119,0.301363,-0.561197,0.0744061,-33.0831,0,293.375,284.375,0.000173559,5.37487,3.59945e-05,7.06603e-06,0.814332,4.47884e-06,1.45542e-05,-0.0395263,0.0720093,8.43385,0.00542903,0.00540907,1.95305e-05,8.86015973719295e-06
"219",54759.3,4.99362,3.74632,3.8878,3.85491,3.84328,0.347797,1.68576,-8.10991,0.302204,-0.560423,0.0745195,-33.0836,0,293.378,284.378,0.00017362,5.37558,3.60132e-05,7.06238e-06,0.814768,4.4787e-06,1.45572e-05,-0.0394979,0.0720175,8.43345,0.00543814,0.00541813,1.9549e-05,8.85877201107289e-06
"220",55009.9,4.99579,3.74729,3.88882,3.8559,3.84427,0.347919,1.68635,-8.10861,0.303084,-0.559646,0.0746338,-33.0842,0,293.382,284.382,0.000173681,5.37628,3.60319e-05,7.05881e-06,0.815164,4.47854e-06,1.456e-05,-0.039462,0.0720255,8.43303,0.00544727,0.00542727,1.95676e-05,8.85737201072011e-06
"221",55263.2,4.99799,3.74828,3.88986,3.85689,3.84526,0.348042,1.68695,-8.10732,0.303942,-0.55886,0.0747489,-33.0848,0,293.386,284.386,0.000173743,5.37697,3.60507e-05,7.05531e-06,0.815601,4.47839e-06,1.45629e-05,-0.0394317,0.0720334,8.43261,0.00545651,0.00543648,1.95864e-05,8.85596092986108e-06
"222",55513.3,5.00017,3.74926,3.89088,3.85788,3.84624,0.348164,1.68754,-8.10603,0.304799,-0.558083,0.0748629,-33.0853,0,293.39,284.39,0.000173803,5.37763,3.60691e-05,7.05194e-06,0.81604,4.47823e-06,1.45658e-05,-0.0394016,0.0720411,8.43219,0.00546567,0.0054456,1.9605e-05,8.85456206387188e-06
"223",55763.7,5.00238,3.75022,3.89191,3.85886,3.84721,0.348286,1.68814,-8.10473,0.305681,-0.557303,0.0749775,-33.0859,0,293.394,284.394,0.000173864,5.37828,3.60875e-05,7.04864e-06,0.816455,4.47807e-06,1.45686e-05,-0.0393669,0.0720486,8.43177,0.00547484,0.00545478,1.96237e-05,8.85315455792973e-06
"224",56016.9,5.00461,3.75121,3.89294,3.85986,3.8482,0.348409,1.68874,-8.10342,0.30654,-0.556514,0.075093,-33.0865,0,293.397,284.397,0.000173926,5.37892,3.6106e-05,7.0454e-06,0.816909,4.47791e-06,1.45715e-05,-0.0393377,0.072056,8.43135,0.00548413,0.00546404,1.96425e-05,8.85173469933681e-06
"225",56270.1,5.00686,3.75219,3.89397,3.86085,3.84919,0.348532,1.68934,-8.10211,0.307414,-0.555723,0.0752088,-33.0871,0,293.401,284.401,0.000173987,5.37955,3.61244e-05,7.04223e-06,0.817357,4.47774e-06,1.45744e-05,-0.0393066,0.0720632,8.43092,0.00549343,0.00547333,1.96614e-05,8.85030984068725e-06
"226",56523.3,5.00912,3.75317,3.89501,3.86184,3.85017,0.348655,1.68994,-8.1008,0.308293,-0.554932,0.0753248,-33.0877,0,293.405,284.405,0.000174049,5.38017,3.61428e-05,7.03914e-06,0.817811,4.47756e-06,1.45772e-05,-0.0392753,0.0720703,8.43049,0.00550275,0.00548264,1.96804e-05,8.84888120087968e-06
"227",56776.5,5.01137,3.75415,3.89604,3.86283,3.85115,0.348778,1.69054,-8.09948,0.309176,-0.554139,0.0754411,-33.0883,0,293.409,284.409,0.00017411,5.38077,3.6161e-05,7.03613e-06,0.81828,4.47739e-06,1.45801e-05,-0.0392454,0.0720773,8.43006,0.00551209,0.00549197,1.96994e-05,8.84744753670668e-06
"228",57026.5,5.01362,3.75511,3.89705,3.86381,3.85212,0.3489,1.69113,-8.09816,0.31005,-0.553356,0.0755562,-33.0889,0,293.413,284.413,0.000174171,5.38135,3.6179e-05,7.03322e-06,0.818728,4.47721e-06,1.45828e-05,-0.0392137,0.072084,8.42963,0.00552142,0.00550122,1.97182e-05,8.84602735145816e-06
"229",57279.8,5.01593,3.75608,3.89808,3.8648,3.85311,0.349023,1.69173,-8.09686,0.310952,-0.552561,0.0756726,-33.0895,0,293.417,284.417,0.000174232,5.38193,3.61972e-05,7.03033e-06,0.81916,4.47703e-06,1.45856e-05,-0.0391778,0.0720907,8.4292,0.0055307,0.00551058,1.97372e-05,8.84458979356181e-06
"230",57532.8,5.01821,3.75706,3.89911,3.86578,3.85408,0.349146,1.69233,-8.0955,0.311837,-0.551766,0.0757895,-33.0901,0,293.421,284.421,0.000174294,5.3825,3.62152e-05,7.02752e-06,0.819639,4.47685e-06,1.45885e-05,-0.0391482,0.0720972,8.42876,0.00554017,0.00551998,1.97563e-05,8.84314470899173e-06
"231",57785.1,5.02047,3.75805,3.90013,3.86677,3.85506,0.349269,1.69293,-8.09418,0.312671,-0.550972,0.0759057,-33.0907,0,293.425,284.425,0.000174355,5.38305,3.62331e-05,7.0248e-06,0.820192,4.47667e-06,1.45913e-05,-0.0391302,0.0721036,8.42833,0.00554957,0.00552931,1.97753e-05,8.84170693212888e-06
"232",58035.1,5.02276,3.75901,3.90115,3.86774,3.85602,0.34939,1.69352,-8.09288,0.313557,-0.550184,0.0760212,-33.0913,0,293.429,284.429,0.000174416,5.38359,3.62508e-05,7.02213e-06,0.82065,4.47648e-06,1.4594e-05,-0.0390981,0.0721098,8.4279,0.00555888,0.00553862,1.97941e-05,8.84027648410841e-06
"233",58285.1,5.02506,3.75996,3.90216,3.86871,3.85699,0.349512,1.69411,-8.09155,0.314459,-0.549395,0.0761373,-33.0919,0,293.433,284.433,0.000174476,5.38412,3.62685e-05,7.01952e-06,0.821087,4.47629e-06,1.45967e-05,-0.0390623,0.0721159,8.42746,0.00556821,0.00554796,1.98131e-05,8.83883726325399e-06
"234",58537.3,5.02734,3.76094,3.90318,3.86969,3.85796,0.349634,1.69471,-8.09022,0.315296,-0.548599,0.0762539,-33.0925,0,293.437,284.437,0.000174537,5.38464,3.62862e-05,7.01697e-06,0.821648,4.47611e-06,1.45995e-05,-0.0390444,0.072122,8.42703,0.00557766,0.00555734,1.98322e-05,8.83739048691813e-06
"235",58790.1,5.02967,3.76191,3.9042,3.87067,3.85893,0.349757,1.69531,-8.08889,0.316181,-0.547799,0.0763711,-33.0932,0,293.441,284.441,0.000174599,5.38516,3.6304e-05,7.01443e-06,0.82214,4.47592e-06,1.46023e-05,-0.0390153,0.0721279,8.42659,0.00558712,0.00556679,1.98513e-05,8.83593489181386e-06
"236",59042.9,5.032,3.76288,3.90522,3.87165,3.85991,0.34988,1.69591,-8.08756,0.317071,-0.546999,0.0764886,-33.0938,0,293.445,284.445,0.00017466,5.38567,3.63217e-05,7.01195e-06,0.822639,4.47572e-06,1.4605e-05,-0.0389863,0.0721338,8.42615,0.0055966,0.00557627,1.98706e-05,8.83447418473756e-06
"237",59295.5,5.03433,3.76386,3.90624,3.87263,3.86088,0.350003,1.69651,-8.08621,0.317966,-0.546197,0.0766065,-33.0944,0,293.449,284.449,0.000174721,5.38617,3.63393e-05,7.00952e-06,0.823148,4.47553e-06,1.46078e-05,-0.038958,0.0721395,8.4257,0.00560609,0.00558577,1.98898e-05,8.83300710680689e-06
"238",59548.4,5.03668,3.76482,3.90726,3.87361,3.86185,0.350125,1.69711,-8.08486,0.318862,-0.545395,0.0767245,-33.0951,0,293.453,284.453,0.000174783,5.38666,3.63569e-05,7.00713e-06,0.823633,4.47533e-06,1.46105e-05,-0.0389269,0.0721452,8.42526,0.00561569,0.00559529,1.99091e-05,8.8315373787901e-06
"239",59801.1,5.03906,3.76578,3.90828,3.87459,3.86282,0.350248,1.6977,-8.08354,0.319774,-0.544591,0.0768424,-33.0957,0,293.457,284.457,0.000174844,5.38714,3.63745e-05,7.00476e-06,0.824105,4.47512e-06,1.46132e-05,-0.038893,0.0721508,8.42481,0.00562513,0.00560481,1.99284e-05,8.83006748838551e-06
"240",60053.6,5.0414,3.76675,3.9093,3.87556,3.86378,0.350371,1.6983,-8.08217,0.320666,-0.543788,0.0769609,-33.0963,0,293.461,284.461,0.000174905,5.38762,3.63919e-05,7.00247e-06,0.824623,4.47492e-06,1.4616e-05,-0.0388654,0.0721563,8.42437,0.00563476,0.00561437,1.99478e-05,8.8285886961291e-06
"241",60305.4,5.04372,3.76773,3.91032,3.87653,3.86475,0.350493,1.6989,-8.08083,0.321508,-0.542986,0.0770786,-33.097,0,293.465,284.465,0.000174966,5.38808,3.64093e-05,7.00023e-06,0.825217,4.47473e-06,1.46187e-05,-0.0388497,0.0721616,8.42393,0.00564432,0.00562386,1.99671e-05,8.82711847318442e-06
"242",60557.8,5.04609,3.7687,3.91133,3.87751,3.86571,0.350616,1.69949,-8.07949,0.322403,-0.54218,0.077197,-33.0976,0,293.469,284.469,0.000175027,5.38854,3.64267e-05,6.998e-06,0.825735,4.47452e-06,1.46214e-05,-0.0388216,0.072167,8.42348,0.00565389,0.00563343,1.99864e-05,8.825638081014e-06
"243",60810.2,5.04845,3.76966,3.91235,3.87848,3.86668,0.350738,1.70009,-8.07813,0.323302,-0.541374,0.0773158,-33.0983,0,293.473,284.473,0.000175088,5.389,3.64441e-05,6.99581e-06,0.826262,4.47432e-06,1.46241e-05,-0.0387941,0.0721722,8.42303,0.00566348,0.00564303,2.00059e-05,8.82415124723213e-06
"244",61062.7,5.05084,3.77062,3.91337,3.87945,3.86764,0.350861,1.70069,-8.07677,0.324201,-0.540567,0.0774347,-33.0989,0,293.477,284.477,0.00017515,5.38944,3.64614e-05,6.99365e-06,0.826762,4.47411e-06,1.46268e-05,-0.0387635,0.0721774,8.42258,0.00567318,0.00565265,2.00253e-05,8.82266171385943e-06
"245",61315.2,5.05325,3.77158,3.91438,3.88043,3.86861,0.350983,1.70129,-8.07545,0.325114,-0.539759,0.0775534,-33.0996,0,293.481,284.481,0.000175211,5.38989,3.64788e-05,6.99149e-06,0.827237,4.47389e-06,1.46295e-05,-0.0387292,0.0721825,8.42213,0.00568272,0.00566226,2.00448e-05,8.82117323748736e-06
"246",61567.3,5.05562,3.77255,3.9154,3.8814,3.86957,0.351106,1.70188,-8.0741,0.326001,-0.53895,0.0776724,-33.1002,0,293.485,284.485,0.000175272,5.39032,3.6496e-05,6.9894e-06,0.827783,4.47368e-06,1.46321e-05,-0.0387042,0.0721875,8.42168,0.00569236,0.00567188,2.00643e-05,8.8196795428304e-06
"247",61819.3,5.058,3.77351,3.91641,3.88237,3.87053,0.351228,1.70248,-8.07275,0.326895,-0.538142,0.0777917,-33.1009,0,293.489,284.489,0.000175333,5.39075,3.65132e-05,6.98734e-06,0.828335,4.47348e-06,1.46348e-05,-0.0386793,0.0721925,8.42123,0.00570201,0.00568153,2.00838e-05,8.81818061527933e-06
"248",62071.4,5.06038,3.77447,3.91742,3.88334,3.87149,0.35135,1.70308,-8.07136,0.327796,-0.537332,0.0779116,-33.1015,0,293.493,284.493,0.000175394,5.39118,3.65304e-05,6.98531e-06,0.828876,4.47327e-06,1.46375e-05,-0.0386526,0.0721974,8.42079,0.00571177,0.00569122,2.01034e-05,8.81667266525014e-06
"249",62322.8,5.06274,3.77545,3.91843,3.8843,3.87245,0.351472,1.70367,-8.07001,0.328655,-0.536523,0.0780307,-33.1022,0,293.497,284.497,0.000175455,5.39159,3.65475e-05,6.98333e-06,0.829483,4.47307e-06,1.46402e-05,-0.0386361,0.0722022,8.42034,0.00572146,0.00570086,2.0123e-05,8.81517330024671e-06
"250",62574.8,5.06513,3.77641,3.91944,3.88527,3.87341,0.351595,1.70427,-8.06865,0.32956,-0.535712,0.0781507,-33.1028,0,293.501,284.501,0.000175516,5.39201,3.65647e-05,6.98135e-06,0.83003,4.47285e-06,1.46429e-05,-0.0386094,0.072207,8.41989,0.00573117,0.00571057,2.01426e-05,8.81366111321406e-06
"251",62827,5.06754,3.77737,3.92045,3.88624,3.87436,0.351717,1.70486,-8.06728,0.330467,-0.534899,0.0782708,-33.1035,0,293.506,284.506,0.000175577,5.39242,3.65818e-05,6.97938e-06,0.830545,4.47264e-06,1.46455e-05,-0.0385791,0.0722117,8.41944,0.00574098,0.00572031,2.01623e-05,8.81214616301015e-06
"252",63079.1,5.06998,3.77832,3.92146,3.88721,3.87532,0.351839,1.70546,-8.06595,0.331391,-0.534085,0.0783907,-33.1041,0,293.51,284.51,0.000175638,5.39282,3.65989e-05,6.97741e-06,0.831036,4.47241e-06,1.46481e-05,-0.0385449,0.0722164,8.41898,0.00575063,0.00573004,2.0182e-05,8.81063223200554e-06
"253",63330.7,5.07237,3.77928,3.92247,3.88817,3.87628,0.351962,1.70605,-8.06459,0.332284,-0.533272,0.078511,-33.1048,0,293.514,284.514,0.000175699,5.39322,3.66159e-05,6.97551e-06,0.831612,4.4722e-06,1.46508e-05,-0.038522,0.072221,8.41853,0.00576038,0.00573978,2.02017e-05,8.80911173670512e-06
"254",63582.4,5.07477,3.78024,3.92348,3.88914,3.87724,0.352084,1.70665,-8.0632,0.333187,-0.532457,0.0786319,-33.1054,0,293.518,284.518,0.00017576,5.39362,3.6633e-05,6.97362e-06,0.832166,4.47198e-06,1.46534e-05,-0.0384959,0.0722256,8.41808,0.00577024,0.00574957,2.02215e-05,8.80758212653467e-06
"255",63833.5,5.07715,3.78121,3.92449,3.8901,3.87819,0.352206,1.70724,-8.06184,0.334038,-0.531645,0.0787519,-33.1061,0,293.522,284.522,0.000175821,5.394,3.66499e-05,6.97178e-06,0.832795,4.47178e-06,1.46561e-05,-0.0384818,0.0722301,8.41763,0.00578003,0.00575929,2.02412e-05,8.80606238117558e-06
"256",64085.1,5.07956,3.78217,3.9255,3.89106,3.87914,0.352328,1.70784,-8.06048,0.334939,-0.530828,0.0788726,-33.1068,0,293.526,284.526,0.000175882,5.39439,3.66669e-05,6.96992e-06,0.833348,4.47156e-06,1.46587e-05,-0.0384556,0.0722346,8.41718,0.00578984,0.00576908,2.0261e-05,8.8045322373224e-06
"257",64336.7,5.08198,3.78313,3.9265,3.89202,3.8801,0.35245,1.70843,-8.05912,0.335845,-0.530012,0.0789936,-33.1074,0,293.53,284.53,0.000175943,5.39478,3.66838e-05,6.96808e-06,0.833906,4.47134e-06,1.46614e-05,-0.0384294,0.072239,8.41673,0.00579966,0.0057789,2.02808e-05,8.80299674290135e-06
"258",64588.2,5.0844,3.78409,3.92751,3.89299,3.88105,0.352572,1.70903,-8.05775,0.336756,-0.529194,0.079115,-33.1081,0,293.534,284.534,0.000176004,5.39515,3.67008e-05,6.96627e-06,0.834473,4.47112e-06,1.4664e-05,-0.0384038,0.0722434,8.41627,0.0058095,0.00578875,2.03008e-05,8.80145461152204e-06
"259",64839.9,5.08683,3.78504,3.92852,3.89395,3.882,0.352694,1.70962,-8.05637,0.337669,-0.528376,0.0792366,-33.1087,0,293.538,284.538,0.000176065,5.39553,3.67177e-05,6.96446e-06,0.835014,4.4709e-06,1.46666e-05,-0.0383752,0.0722477,8.41582,0.00581944,0.00579861,2.03207e-05,8.79990836819784e-06
"260",65091.5,5.08928,3.78599,3.92952,3.89491,3.88296,0.352816,1.71022,-8.05503,0.338597,-0.527556,0.079358,-33.1094,0,293.543,284.543,0.000176126,5.3959,3.67346e-05,6.96265e-06,0.835538,4.47067e-06,1.46692e-05,-0.0383434,0.072252,8.41536,0.00582923,0.00580848,2.03406e-05,8.79836309526074e-06
"261",65342.8,5.0917,3.78694,3.93053,3.89587,3.88391,0.352938,1.71081,-8.05363,0.339505,-0.526737,0.0794801,-33.11,0,293.547,284.547,0.000176187,5.39627,3.67515e-05,6.96089e-06,0.83611,4.47046e-06,1.46718e-05,-0.0383183,0.0722563,8.41491,0.0058392,0.00581839,2.03607e-05,8.79680732303309e-06
"262",65593.3,5.09408,3.78791,3.93153,3.89683,3.88486,0.353059,1.7114,-8.05227,0.34036,-0.525919,0.0796014,-33.1107,0,293.551,284.551,0.000176247,5.39663,3.67683e-05,6.95916e-06,0.836761,4.47025e-06,1.46745e-05,-0.0383057,0.0722605,8.41446,0.00584911,0.00582822,2.03806e-05,8.79526016211048e-06
"263",65844.6,5.09652,3.78887,3.93254,3.89779,3.88581,0.353181,1.712,-8.0509,0.341271,-0.525098,0.0797235,-33.1114,0,293.555,284.555,0.000176308,5.397,3.67851e-05,6.95742e-06,0.83733,4.47002e-06,1.46771e-05,-0.0382799,0.0722647,8.41401,0.00585903,0.00583814,2.04006e-05,8.79370120067806e-06
"264",66095.8,5.09894,3.78982,3.93354,3.89875,3.88676,0.353303,1.71259,-8.04953,0.342185,-0.524277,0.0798459,-33.112,0,293.559,284.559,0.000176369,5.39736,3.68019e-05,6.95569e-06,0.837907,4.4698e-06,1.46797e-05,-0.0382546,0.0722688,8.41355,0.00586897,0.00584809,2.04207e-05,8.79213679693644e-06
"265",66347.1,5.10139,3.79077,3.93454,3.89971,3.88771,0.353425,1.71318,-8.04814,0.343099,-0.523454,0.0799685,-33.1127,0,293.563,284.563,0.00017643,5.39771,3.68187e-05,6.95397e-06,0.838452,4.46958e-06,1.46823e-05,-0.0382259,0.0722729,8.41309,0.00587901,0.00585805,2.04409e-05,8.79056821492442e-06
"266",66598.4,5.10387,3.79172,3.93555,3.90067,3.88866,0.353547,1.71378,-8.0468,0.344029,-0.52263,0.0800909,-33.1134,0,293.567,284.567,0.000176491,5.39807,3.68356e-05,6.95223e-06,0.838972,4.46934e-06,1.46849e-05,-0.0381931,0.0722771,8.41263,0.0058889,0.00586801,2.0461e-05,8.78900056816847e-06
"267",66849.3,5.1063,3.79267,3.93655,3.90163,3.88961,0.353669,1.71437,-8.04543,0.34493,-0.521806,0.0802136,-33.114,0,293.572,284.572,0.000176551,5.39842,3.68523e-05,6.95055e-06,0.839564,4.46912e-06,1.46875e-05,-0.0381702,0.0722811,8.41218,0.00589889,0.00587799,2.04811e-05,8.78742744666284e-06
"268",67100.1,5.10873,3.79363,3.93755,3.90258,3.89056,0.35379,1.71496,-8.04406,0.345838,-0.520982,0.0803366,-33.1147,0,293.576,284.576,0.000176612,5.39877,3.68691e-05,6.94887e-06,0.840162,4.4689e-06,1.46901e-05,-0.0381474,0.0722851,8.41173,0.0059089,0.00588798,2.05013e-05,8.78584883414647e-06
"269",67351,5.11116,3.79458,3.93855,3.90354,3.8915,0.353912,1.71556,-8.04265,0.346754,-0.520157,0.0804602,-33.1153,0,293.58,284.58,0.000176673,5.39911,3.68858e-05,6.94721e-06,0.840747,4.46868e-06,1.46926e-05,-0.0381225,0.0722891,8.41127,0.00591901,0.00589803,2.05216e-05,8.78426085791514e-06
"270",67601.2,5.11357,3.79555,3.93955,3.90449,3.89245,0.354033,1.71615,-8.04128,0.347626,-0.519333,0.0805831,-33.116,0,293.584,284.584,0.000176734,5.39945,3.69025e-05,6.94557e-06,0.841401,4.46846e-06,1.46953e-05,-0.0381085,0.0722931,8.41082,0.00592905,0.00590801,2.05418e-05,8.78268021766543e-06
"271",67852,5.11601,3.7965,3.94055,3.90545,3.89339,0.354155,1.71674,-8.0399,0.348546,-0.518507,0.0807069,-33.1166,0,293.588,284.588,0.000176794,5.39979,3.69192e-05,6.94392e-06,0.841989,4.46824e-06,1.46978e-05,-0.0380835,0.072297,8.41037,0.00593911,0.00591808,2.05622e-05,8.78108632704337e-06
"272",68102.9,5.11847,3.79745,3.94155,3.90641,3.89434,0.354277,1.71733,-8.03851,0.349468,-0.517679,0.0808308,-33.1173,0,293.592,284.592,0.000176855,5.40013,3.69359e-05,6.94227e-06,0.842544,4.46801e-06,1.47004e-05,-0.0380547,0.0723009,8.40991,0.00594927,0.00592817,2.05826e-05,8.7794894610563e-06
"273",68353.9,5.12096,3.79839,3.94255,3.90736,3.89529,0.354399,1.71793,-8.03716,0.350407,-0.51685,0.0809545,-33.118,0,293.596,284.596,0.000176916,5.40047,3.69527e-05,6.9406e-06,0.843072,4.46778e-06,1.4703e-05,-0.0380215,0.0723048,8.40945,0.00595928,0.00593825,2.06029e-05,8.77789348378918e-06
"274",68604.3,5.12339,3.79934,3.94355,3.90832,3.89623,0.35452,1.71852,-8.03578,0.351314,-0.516022,0.0810786,-33.1186,0,293.6,284.6,0.000176976,5.4008,3.69693e-05,6.93899e-06,0.843688,4.46755e-06,1.47055e-05,-0.0380004,0.0723087,8.409,0.00596939,0.00594835,2.06233e-05,8.77629064544132e-06
"275",68854.8,5.12584,3.80029,3.94455,3.90927,3.89718,0.354642,1.71911,-8.03437,0.352232,-0.515193,0.0812033,-33.1193,0,293.605,284.605,0.000177037,5.40113,3.6986e-05,6.93737e-06,0.84428,4.46733e-06,1.47081e-05,-0.0379758,0.0723125,8.40854,0.0059796,0.00595849,2.06438e-05,8.77467833770601e-06
"276",69108,5.12829,3.80126,3.94556,3.91023,3.89813,0.354764,1.71971,-8.03298,0.353118,-0.514354,0.0813288,-33.1199,0,293.609,284.609,0.000177098,5.40147,3.70028e-05,6.93576e-06,0.844942,4.46711e-06,1.47107e-05,-0.0379608,0.0723164,8.40809,0.00598985,0.00596871,2.06645e-05,8.77305394096577e-06
"277",69358.3,5.13075,3.80221,3.94656,3.91119,3.89908,0.354886,1.7203,-8.03161,0.35403,-0.513523,0.0814533,-33.1206,0,293.613,284.613,0.000177159,5.40179,3.70195e-05,6.93416e-06,0.845534,4.46688e-06,1.47133e-05,-0.0379366,0.0723202,8.40763,0.00600002,0.00597885,2.0685e-05,8.77144075285421e-06
"278",69608.7,5.1332,3.80316,3.94756,3.91214,3.90002,0.355007,1.72089,-8.03023,0.354948,-0.512692,0.0815782,-33.1213,0,293.617,284.617,0.00017722,5.40212,3.70361e-05,6.93256e-06,0.846128,4.46666e-06,1.47159e-05,-0.0379119,0.0723239,8.40717,0.00601019,0.00598902,2.07055e-05,8.76982064096171e-06
"279",69858.9,5.13565,3.80411,3.94856,3.91309,3.90096,0.355129,1.72148,-8.02885,0.355869,-0.51186,0.0817034,-33.1219,0,293.621,284.621,0.00017728,5.40244,3.70527e-05,6.93097e-06,0.846735,4.46643e-06,1.47184e-05,-0.0378885,0.0723277,8.40672,0.00602039,0.00599922,2.07261e-05,8.76819488304129e-06
"280",70109.4,5.13813,3.80505,3.94955,3.91405,3.9019,0.35525,1.72208,-8.02745,0.356813,-0.511026,0.0818291,-33.1226,0,293.625,284.625,0.000177341,5.40277,3.70694e-05,6.92937e-06,0.847286,4.4662e-06,1.4721e-05,-0.0378571,0.0723314,8.40626,0.00603069,0.00600946,2.07468e-05,8.766560860399e-06
"281",70362.1,5.14058,3.80603,3.95056,3.91501,3.90286,0.355373,1.72267,-8.02606,0.357703,-0.510184,0.0819556,-33.1232,0,293.629,284.629,0.000177402,5.40309,3.70861e-05,6.9278e-06,0.847966,4.46598e-06,1.47236e-05,-0.0378435,0.0723351,8.40581,0.00604103,0.00601976,2.07676e-05,8.76491464076534e-06
"282",70612.2,5.14304,3.80697,3.95156,3.91596,3.9038,0.355494,1.72327,-8.02467,0.35863,-0.50935,0.0820815,-33.1239,0,293.634,284.634,0.000177463,5.40341,3.71027e-05,6.92623e-06,0.84857,4.46575e-06,1.47262e-05,-0.0378191,0.0723388,8.40535,0.00605128,0.00603002,2.07884e-05,8.76327443401324e-06
"283",70862.6,5.14551,3.80792,3.95255,3.91691,3.90474,0.355615,1.72386,-8.02327,0.35956,-0.508515,0.0822075,-33.1245,0,293.638,284.638,0.000177523,5.40373,3.71193e-05,6.92465e-06,0.849139,4.46552e-06,1.47287e-05,-0.0377907,0.0723425,8.40489,0.00606164,0.00604029,2.08091e-05,8.76163112641677e-06
"284",71112.8,5.14801,3.80885,3.95355,3.91786,3.90568,0.355737,1.72445,-8.02191,0.360507,-0.507679,0.0823333,-33.1252,0,293.642,284.642,0.000177584,5.40404,3.71359e-05,6.92306e-06,0.84968,4.46528e-06,1.47312e-05,-0.0377578,0.0723462,8.40443,0.00607183,0.00605057,2.08299e-05,8.75998862783254e-06
"285",71365.4,5.15046,3.80982,3.95456,3.91882,3.90663,0.355859,1.72504,-8.0205,0.361403,-0.506834,0.082461,-33.1258,0,293.646,284.646,0.000177645,5.40436,3.71527e-05,6.92152e-06,0.850374,4.46507e-06,1.47338e-05,-0.0377451,0.0723498,8.40398,0.00608233,0.00606097,2.08509e-05,8.75831947803984e-06
"286",71618.2,5.15294,3.81079,3.95556,3.91978,3.90758,0.355982,1.72564,-8.01909,0.362332,-0.505987,0.0825891,-33.1265,0,293.65,284.65,0.000177706,5.40467,3.71694e-05,6.91996e-06,0.851011,4.46484e-06,1.47364e-05,-0.0377236,0.0723535,8.40352,0.00609276,0.00607141,2.0872e-05,8.75664322815709e-06
"287",71868.3,5.15542,3.81173,3.95656,3.92073,3.90852,0.356103,1.72623,-8.01768,0.363262,-0.505149,0.0827158,-33.1272,0,293.654,284.654,0.000177767,5.40499,3.7186e-05,6.9184e-06,0.851587,4.46461e-06,1.47389e-05,-0.0376958,0.0723571,8.40306,0.00610319,0.00608175,2.08929e-05,8.75498344874961e-06
"288",72118.3,5.15792,3.81266,3.95755,3.92168,3.90946,0.356224,1.72682,-8.01632,0.364207,-0.50431,0.0828424,-33.1278,0,293.659,284.659,0.000177827,5.4053,3.72026e-05,6.91682e-06,0.852135,4.46437e-06,1.47414e-05,-0.0376636,0.0723607,8.4026,0.00611345,0.00609209,2.09137e-05,8.75332313737135e-06
