"","Time","PCO2","SigCSurf","SigCDeep","AlkSurf","AlkDeep","PO4Surf","PO4Deep","d13CAtm","d13CSurf","d13CDeep","BioC","d13CBio","Inject","Stemp","Dtemp","Export","Lysocline","CalBurial","Dissolution","c13Diss","OrgBurial","PO4Burial","sCO3..Change","dCO3..Change","SAFrac","Assim","Resp","Eros","Kerogen"
"179",44766.1,4.91166,3.6706,3.80952,3.7754,3.76476,0.342077,1.65785,-7.98719,0.435544,-0.426101,0.104928,-32.8907,0,293.235,284.235,0.000170765,5.20405,3.44018e-05,7.96543e-06,1.00833,4.47975e-06,1.44012e-05,-0.0439633,0.0700679,8.44924,0.0076096,0.00758487,2.45992e-05,8.42975893881707e-06
"180",45018.5,4.91427,3.6718,3.8108,3.77665,3.76599,0.342203,1.65846,-7.98661,0.435664,-0.426066,0.104968,-32.8923,0,293.24,284.24,0.000170828,5.20543,3.44177e-05,7.96508e-06,1.00772,4.47946e-06,1.44038e-05,-0.0439076,0.0700833,8.44873,0.00761394,0.0075892,2.4606e-05,8.42909874939843e-06
"181",45270,4.9168,3.67304,3.81206,3.77789,3.76722,0.342328,1.65907,-7.98604,0.435703,-0.426029,0.105008,-32.894,0,293.244,284.244,0.00017089,5.20682,3.44339e-05,7.96445e-06,1.00728,4.4792e-06,1.44064e-05,-0.0438755,0.0700989,8.44824,0.00761824,0.00759347,2.46128e-05,8.42843823273778e-06
"182",45521.9,4.91938,3.67426,3.81333,3.77913,3.76845,0.342454,1.65969,-7.98547,0.435788,-0.42599,0.105049,-32.8956,0,293.249,284.249,0.000170953,5.20823,3.44503e-05,7.96356e-06,1.00676,4.47893e-06,1.44091e-05,-0.0438317,0.0701147,8.44774,0.00762254,0.00759777,2.46196e-05,8.42776086312009e-06
"183",45773.7,4.92195,3.67548,3.8146,3.78037,3.76968,0.34258,1.6603,-7.98488,0.435879,-0.425949,0.105089,-32.8972,0,293.253,284.253,0.000171016,5.20964,3.4467e-05,7.96247e-06,1.00624,4.47865e-06,1.44117e-05,-0.0437867,0.0701306,8.44724,0.00762685,0.00760209,2.46264e-05,8.42709968255058e-06
"184",46025.4,4.92451,3.6767,3.81587,3.78162,3.77091,0.342705,1.66091,-7.9843,0.435951,-0.425905,0.105129,-32.8989,0,293.258,284.258,0.000171078,5.21107,3.44838e-05,7.9612e-06,1.00575,4.47838e-06,1.44144e-05,-0.0437459,0.0701466,8.44674,0.00763116,0.00760639,2.46332e-05,8.42643817350898e-06
"185",46277.1,4.92709,3.67792,3.81714,3.78286,3.77215,0.342831,1.66152,-7.98373,0.436038,-0.42586,0.105169,-32.9005,0,293.262,284.262,0.000171141,5.2125,3.45008e-05,7.95979e-06,1.00524,4.47811e-06,1.4417e-05,-0.0437018,0.0701627,8.44624,0.00763548,0.00761069,2.464e-05,8.42577633558704e-06
"186",46528.8,4.92965,3.67914,3.81841,3.7841,3.77338,0.342956,1.66213,-7.98315,0.436129,-0.425813,0.10521,-32.9021,0,293.267,284.267,0.000171204,5.21394,3.45178e-05,7.95824e-06,1.00474,4.47784e-06,1.44196e-05,-0.0436572,0.0701788,8.44575,0.00763979,0.00761501,2.46468e-05,8.42509760997283e-06
"187",46780.5,4.93221,3.68036,3.81968,3.78535,3.77461,0.343082,1.66274,-7.98257,0.436221,-0.425764,0.10525,-32.9037,0,293.271,284.271,0.000171266,5.21538,3.4535e-05,7.95659e-06,1.00425,4.47758e-06,1.44223e-05,-0.0436139,0.070195,8.44525,0.00764411,0.00761933,2.46536e-05,8.4244351048144e-06
"188",47032.4,4.9348,3.68158,3.82095,3.78659,3.77584,0.343207,1.66335,-7.98198,0.436344,-0.425713,0.105291,-32.9054,0,293.276,284.276,0.000171329,5.21683,3.45524e-05,7.95481e-06,1.00369,4.4773e-06,1.44249e-05,-0.0435612,0.0702112,8.44475,0.00764847,0.00762368,2.46605e-05,8.42375569442048e-06
"189",47283.6,4.93733,3.68281,3.82222,3.78783,3.77707,0.343333,1.66397,-7.9814,0.436407,-0.425661,0.105331,-32.907,0,293.28,284.28,0.000171392,5.21827,3.45697e-05,7.95297e-06,1.00327,4.47704e-06,1.44276e-05,-0.0435261,0.0702274,8.44426,0.00765279,0.00762797,2.46673e-05,8.42309252034133e-06
"190",47535.2,4.93989,3.68403,3.82349,3.78908,3.7783,0.343458,1.66458,-7.98081,0.436511,-0.425606,0.105372,-32.9086,0,293.285,284.285,0.000171454,5.21972,3.45872e-05,7.95103e-06,1.00277,4.47678e-06,1.44302e-05,-0.0434806,0.0702437,8.44377,0.00765711,0.0076323,2.46742e-05,8.42241242343788e-06
"191",47786.5,4.94243,3.68525,3.82476,3.79032,3.77953,0.343583,1.66519,-7.98022,0.436596,-0.42555,0.105412,-32.9102,0,293.289,284.289,0.000171517,5.22116,3.46048e-05,7.94901e-06,1.00231,4.47652e-06,1.44329e-05,-0.0434394,0.0702599,8.44328,0.00766144,0.00763662,2.4681e-05,8.42174857874695e-06
"192",48037.9,4.94499,3.68647,3.82603,3.79156,3.78076,0.343709,1.6658,-7.97964,0.4367,-0.425492,0.105453,-32.9118,0,293.294,284.294,0.000171579,5.22261,3.46224e-05,7.94691e-06,1.00182,4.47625e-06,1.44356e-05,-0.0433941,0.0702762,8.44278,0.00766577,0.00764095,2.46879e-05,8.42106779359711e-06
"193",48289.3,4.94753,3.68769,3.8273,3.79281,3.78199,0.343834,1.66641,-7.97905,0.436801,-0.425432,0.105494,-32.9134,0,293.298,284.298,0.000171642,5.22406,3.46401e-05,7.94475e-06,1.00135,4.47599e-06,1.44382e-05,-0.0433508,0.0702925,8.44229,0.0076701,0.00764528,2.46948e-05,8.42038665941134e-06
"194",48541,4.95012,3.6889,3.82857,3.79405,3.78323,0.34396,1.66702,-7.97846,0.436941,-0.42537,0.105535,-32.915,0,293.303,284.303,0.000171705,5.22551,3.46579e-05,7.9425e-06,1.00079,4.47572e-06,1.44408e-05,-0.0432957,0.0703089,8.44179,0.00767448,0.00764964,2.47017e-05,8.41970517574193e-06
"195",48791.9,4.95263,3.69013,3.82984,3.79529,3.78446,0.344085,1.66763,-7.97787,0.437006,-0.425306,0.105575,-32.9166,0,293.307,284.307,0.000171767,5.22696,3.46757e-05,7.94021e-06,1.00039,4.47547e-06,1.44435e-05,-0.0432621,0.0703251,8.44131,0.00767882,0.00765394,2.47085e-05,8.41903997639497e-06
"196",49043.2,4.95517,3.69135,3.8311,3.79654,3.78569,0.34421,1.66824,-7.97728,0.437115,-0.425241,0.105616,-32.9181,0,293.311,284.311,0.00017183,5.2284,3.46935e-05,7.93785e-06,0.999911,4.47521e-06,1.44462e-05,-0.0432171,0.0703414,8.44082,0.00768315,0.00765828,2.47154e-05,8.41835780096266e-06
"197",49294.4,4.95772,3.69257,3.83237,3.79778,3.78692,0.344335,1.66885,-7.97669,0.437226,-0.425173,0.105657,-32.9197,0,293.316,284.316,0.000171892,5.22985,3.47115e-05,7.93544e-06,0.999441,4.47495e-06,1.44488e-05,-0.0431727,0.0703577,8.44033,0.0076875,0.00766262,2.47223e-05,8.41767527470903e-06
"198",49545.5,4.96026,3.69379,3.83364,3.79902,3.78815,0.344461,1.66946,-7.97609,0.437344,-0.425104,0.105698,-32.9213,0,293.32,284.32,0.000171955,5.2313,3.47295e-05,7.93297e-06,0.998969,4.47469e-06,1.44515e-05,-0.0431276,0.0703739,8.43984,0.00769184,0.00766698,2.47292e-05,8.41699239718267e-06
"199",49796.5,4.9628,3.69501,3.83491,3.80026,3.78938,0.344586,1.67007,-7.97549,0.437446,-0.425033,0.105739,-32.9229,0,293.325,284.325,0.000172017,5.23274,3.47475e-05,7.93044e-06,0.998521,4.47443e-06,1.44541e-05,-0.0430859,0.0703902,8.43935,0.00769619,0.00767131,2.47361e-05,8.41630916793127e-06
"200",50047.5,4.96533,3.69623,3.83617,3.8015,3.7906,0.344711,1.67068,-7.9749,0.437561,-0.42496,0.10578,-32.9244,0,293.329,284.329,0.00017208,5.23418,3.47656e-05,7.92787e-06,0.998065,4.47418e-06,1.44568e-05,-0.0430424,0.0704064,8.43886,0.00770054,0.00767566,2.4743e-05,8.41562558650157e-06
"201",50299,4.96792,3.69743,3.83744,3.80274,3.79183,0.344836,1.67129,-7.97429,0.437718,-0.424886,0.105821,-32.926,0,293.334,284.334,0.000172142,5.23562,3.47837e-05,7.92522e-06,0.997515,4.47391e-06,1.44594e-05,-0.042986,0.0704227,8.43837,0.00770493,0.00768005,2.475e-05,8.41494165243939e-06
"202",50549.6,4.97042,3.69867,3.83871,3.80398,3.79306,0.344961,1.6719,-7.97369,0.437794,-0.424809,0.105862,-32.9276,0,293.338,284.338,0.000172205,5.23706,3.48019e-05,7.92255e-06,0.997139,4.47366e-06,1.44621e-05,-0.0429535,0.0704389,8.43789,0.00770928,0.00768436,2.47569e-05,8.41425736528961e-06
"203",50800.5,4.97296,3.69988,3.83997,3.80522,3.79429,0.345087,1.67251,-7.97309,0.437916,-0.424731,0.105903,-32.9292,0,293.342,284.342,0.000172267,5.2385,3.48201e-05,7.91982e-06,0.996681,4.4734e-06,1.44647e-05,-0.042909,0.0704551,8.4374,0.00771364,0.00768872,2.47638e-05,8.41357272459615e-06
"204",51051.4,4.9755,3.7011,3.84124,3.80646,3.79552,0.345212,1.67312,-7.97248,0.438045,-0.424651,0.105944,-32.9307,0,293.347,284.347,0.00017233,5.23993,3.48384e-05,7.91704e-06,0.996219,4.47315e-06,1.44674e-05,-0.0428635,0.0704712,8.43691,0.007718,0.00769309,2.47708e-05,8.41288772990201e-06
"205",51302.1,4.97804,3.70232,3.8425,3.8077,3.79674,0.345337,1.67373,-7.97188,0.438154,-0.42457,0.105985,-32.9323,0,293.351,284.351,0.000172392,5.24136,3.48567e-05,7.91422e-06,0.995786,4.47289e-06,1.44701e-05,-0.0428224,0.0704874,8.43643,0.00772236,0.00769744,2.47777e-05,8.41220238074924e-06
"206",51552.9,4.98058,3.70353,3.84377,3.80894,3.79797,0.345462,1.67434,-7.97128,0.438279,-0.424486,0.106026,-32.9338,0,293.356,284.356,0.000172455,5.24279,3.48751e-05,7.91135e-06,0.995333,4.47264e-06,1.44727e-05,-0.042778,0.0705035,8.43594,0.00772673,0.0077018,2.47846e-05,8.41151667667893e-06
"207",51803.7,4.98312,3.70475,3.84503,3.81018,3.7992,0.345587,1.67495,-7.97067,0.438409,-0.424401,0.106067,-32.9354,0,293.36,284.36,0.000172517,5.24421,3.48935e-05,7.90843e-06,0.994881,4.47238e-06,1.44753e-05,-0.0427332,0.0705196,8.43545,0.00773109,0.00770616,2.47915e-05,8.41083061723122e-06
"208",52054.4,4.98566,3.70597,3.8463,3.81142,3.80042,0.345712,1.67556,-7.97006,0.438539,-0.424314,0.106108,-32.9369,0,293.365,284.365,0.000172579,5.24564,3.49119e-05,7.90547e-06,0.994443,4.47213e-06,1.4478e-05,-0.0426899,0.0705356,8.43497,0.00773546,0.00771053,2.47985e-05,8.41014420194532e-06
"209",52305.4,4.98824,3.70717,3.84756,3.81265,3.80165,0.345837,1.67617,-7.96944,0.4387,-0.424225,0.106149,-32.9385,0,293.369,284.369,0.000172642,5.24706,3.49305e-05,7.90245e-06,0.993937,4.47186e-06,1.44806e-05,-0.0426371,0.0705517,8.43447,0.00773987,0.00771493,2.48055e-05,8.40945743035944e-06
"210",52555.7,4.99075,3.7084,3.84882,3.81389,3.80287,0.345962,1.67678,-7.96883,0.438801,-0.424134,0.10619,-32.94,0,293.373,284.373,0.000172704,5.24847,3.4949e-05,7.89942e-06,0.993562,4.47161e-06,1.44833e-05,-0.0426022,0.0705676,8.43399,0.00774425,0.00771928,2.48124e-05,8.40877030201088e-06
"211",52806.3,4.99329,3.70961,3.85009,3.81513,3.8041,0.346087,1.67738,-7.96821,0.438943,-0.424042,0.106232,-32.9416,0,293.378,284.378,0.000172767,5.24989,3.49675e-05,7.89632e-06,0.993117,4.47136e-06,1.44859e-05,-0.0425569,0.0705836,8.43351,0.00774862,0.00772367,2.48194e-05,8.4080660440285e-06
"212",53056.7,4.99583,3.71082,3.85135,3.81636,3.80532,0.346212,1.67799,-7.9676,0.439066,-0.423948,0.106273,-32.9431,0,293.382,284.382,0.000172829,5.2513,3.49861e-05,7.89319e-06,0.992701,4.4711e-06,1.44886e-05,-0.042516,0.0705995,8.43302,0.007753,0.00772803,2.48263e-05,8.40737819203253e-06
"213",53307.2,4.99838,3.71204,3.85261,3.8176,3.80654,0.346337,1.6786,-7.96698,0.439208,-0.423852,0.106314,-32.9447,0,293.387,284.387,0.000172891,5.2527,3.50048e-05,7.89001e-06,0.992259,4.47085e-06,1.44912e-05,-0.0424711,0.0706154,8.43254,0.00775738,0.00773241,2.48333e-05,8.40668998186855e-06
"214",53557.6,5.00092,3.71325,3.85387,3.81883,3.80776,0.346462,1.67921,-7.96636,0.439346,-0.423754,0.106355,-32.9462,0,293.391,284.391,0.000172954,5.2541,3.50235e-05,7.88679e-06,0.991838,4.47059e-06,1.44938e-05,-0.0424283,0.0706312,8.43205,0.00776177,0.0077368,2.48403e-05,8.40600141306994e-06
"215",53808.4,5.00351,3.71445,3.85513,3.82007,3.80899,0.346587,1.67982,-7.96573,0.439524,-0.423655,0.106397,-32.9478,0,293.396,284.396,0.000173016,5.2555,3.50423e-05,7.8835e-06,0.99133,4.47033e-06,1.44964e-05,-0.0423737,0.0706471,8.43156,0.00776619,0.00774121,2.48473e-05,8.40529567755951e-06
"216",54061.2,5.00604,3.71569,3.85641,3.82131,3.81022,0.346713,1.68043,-7.9651,0.439615,-0.423552,0.106438,-32.9493,0,293.4,284.4,0.000173079,5.25691,3.50612e-05,7.88019e-06,0.991006,4.47008e-06,1.44991e-05,-0.0423445,0.0706629,8.43108,0.00777063,0.00774561,2.48543e-05,8.40460638131201e-06
"217",54311.6,5.0086,3.7169,3.85767,3.82255,3.81144,0.346838,1.68104,-7.96448,0.439762,-0.423449,0.106479,-32.9509,0,293.404,284.404,0.000173141,5.2583,3.508e-05,7.87684e-06,0.990576,4.46982e-06,1.45018e-05,-0.0423001,0.0706787,8.43059,0.00777502,0.00775,2.48613e-05,8.40391672501271e-06
"218",54561.9,5.01115,3.71811,3.85893,3.82378,3.81266,0.346963,1.68165,-7.96385,0.439913,-0.423345,0.106521,-32.9524,0,293.409,284.409,0.000173204,5.25969,3.50989e-05,7.87344e-06,0.99015,4.46957e-06,1.45044e-05,-0.0422557,0.0706943,8.4301,0.00777942,0.00775439,2.48683e-05,8.40320987400467e-06
"219",54812.1,5.0137,3.71932,3.86019,3.82501,3.81388,0.347088,1.68226,-7.96322,0.440066,-0.423238,0.106562,-32.9539,0,293.413,284.413,0.000173266,5.26107,3.51178e-05,7.87002e-06,0.989733,4.46931e-06,1.4507e-05,-0.042212,0.07071,8.42962,0.00778381,0.0077588,2.48753e-05,8.40251948737853e-06
"220",55062.6,5.01627,3.72053,3.86145,3.82624,3.8151,0.347213,1.68287,-7.96259,0.440229,-0.42313,0.106604,-32.9555,0,293.418,284.418,0.000173328,5.26245,3.51367e-05,7.86654e-06,0.989286,4.46905e-06,1.45096e-05,-0.0421644,0.0707256,8.42913,0.00778825,0.00776321,2.48823e-05,8.40181188723994e-06
"221",55312.9,5.01886,3.72173,3.8627,3.82748,3.81632,0.347337,1.68348,-7.96197,0.440411,-0.423021,0.106645,-32.957,0,293.422,284.422,0.000173391,5.26382,3.51557e-05,7.86301e-06,0.988813,4.46878e-06,1.45122e-05,-0.0421125,0.0707411,8.42864,0.00779261,0.00776762,2.48892e-05,8.40112076835039e-06
"222",55563,5.02142,3.72294,3.86396,3.82871,3.81754,0.347462,1.68408,-7.96132,0.440566,-0.422909,0.106686,-32.9585,0,293.426,284.426,0.000173453,5.26519,3.51747e-05,7.85946e-06,0.988406,4.46853e-06,1.45148e-05,-0.0420695,0.0707566,8.42815,0.00779706,0.00777204,2.48963e-05,8.40042928702325e-06
"223",55815.7,5.02397,3.72418,3.86523,3.82995,3.81877,0.347588,1.6847,-7.96068,0.440677,-0.422795,0.106728,-32.9601,0,293.431,284.431,0.000173516,5.26656,3.51939e-05,7.85586e-06,0.988085,4.46828e-06,1.45175e-05,-0.0420387,0.0707722,8.42767,0.00780151,0.00777646,2.49033e-05,8.39972056399549e-06
"224",56065.7,5.02653,3.72538,3.86649,3.83118,3.81999,0.347713,1.68531,-7.96004,0.440839,-0.42268,0.106769,-32.9616,0,293.435,284.435,0.000173578,5.26792,3.5213e-05,7.85223e-06,0.987672,4.46802e-06,1.45201e-05,-0.0419945,0.0707875,8.42718,0.00780592,0.00778087,2.49103e-05,8.39902834749641e-06
"225",56319.2,5.02917,3.72659,3.86776,3.83242,3.82122,0.347839,1.68592,-7.9594,0.441034,-0.422562,0.106811,-32.9632,0,293.44,284.44,0.000173641,5.26929,3.52324e-05,7.84849e-06,0.987195,4.46775e-06,1.45227e-05,-0.0419411,0.0708031,8.42668,0.00781038,0.00778536,2.49174e-05,8.39831887036429e-06
"226",56571.9,5.03173,3.72782,3.86903,3.83367,3.82245,0.347966,1.68654,-7.95874,0.44117,-0.422442,0.106853,-32.9647,0,293.444,284.444,0.000173704,5.27065,3.52518e-05,7.84476e-06,0.986854,4.4675e-06,1.45254e-05,-0.0419062,0.0708185,8.4262,0.00781488,0.00778981,2.49245e-05,8.39760901087214e-06
"227",56824.9,5.03433,3.72904,3.8703,3.83491,3.82368,0.348092,1.68715,-7.95808,0.441333,-0.422321,0.106895,-32.9662,0,293.449,284.449,0.000173767,5.27201,3.52712e-05,7.84096e-06,0.986447,4.46723e-06,1.4528e-05,-0.0418623,0.0708339,8.4257,0.00781938,0.00779428,2.49316e-05,8.39689876850439e-06
"228",57075,5.03694,3.73024,3.87156,3.83614,3.82489,0.348217,1.68776,-7.95745,0.44153,-0.422199,0.106937,-32.9678,0,293.453,284.453,0.00017383,5.27335,3.52905e-05,7.83716e-06,0.985976,4.46696e-06,1.45306e-05,-0.0418091,0.0708491,8.42521,0.00782376,0.00779872,2.49386e-05,8.39618814274434e-06
"229",57327.5,5.0395,3.73147,3.87282,3.83737,3.82612,0.348343,1.68837,-7.95679,0.441655,-0.422074,0.106979,-32.9693,0,293.458,284.458,0.000173893,5.2747,3.53099e-05,7.83331e-06,0.985673,4.46671e-06,1.45333e-05,-0.0417787,0.0708643,8.42473,0.00782827,0.00780316,2.49457e-05,8.39547713307417e-06
"230",57580.2,5.04209,3.7327,3.87409,3.83861,3.82734,0.348469,1.68899,-7.95613,0.441815,-0.421948,0.107021,-32.9709,0,293.462,284.462,0.000173956,5.27604,3.53294e-05,7.82941e-06,0.985304,4.46645e-06,1.45359e-05,-0.0417388,0.0708796,8.42423,0.00783274,0.00780763,2.49528e-05,8.39476573897496e-06
"231",57833.1,5.04471,3.73391,3.87536,3.83985,3.82857,0.348595,1.6896,-7.95548,0.441996,-0.42182,0.107063,-32.9724,0,293.466,284.466,0.000174019,5.27738,3.5349e-05,7.82546e-06,0.984903,4.46619e-06,1.45385e-05,-0.0416939,0.0708947,8.42374,0.00783721,0.00781212,2.49599e-05,8.39405395992665e-06
"232",58086.1,5.04735,3.73512,3.87663,3.84109,3.8298,0.348721,1.69022,-7.95481,0.442201,-0.421689,0.107105,-32.9739,0,293.471,284.471,0.000174082,5.27871,3.53687e-05,7.82146e-06,0.984451,4.46592e-06,1.45411e-05,-0.0416419,0.0709099,8.42324,0.00784173,0.00781663,2.4967e-05,8.39334179540805e-06
"233",58338.5,5.04993,3.73635,3.87789,3.84233,3.83102,0.348847,1.69083,-7.95415,0.442342,-0.421558,0.107147,-32.9755,0,293.475,284.475,0.000174145,5.28003,3.53883e-05,7.81746e-06,0.984136,4.46566e-06,1.45438e-05,-0.0416088,0.0709249,8.42275,0.00784621,0.00782109,2.49741e-05,8.39262924489687e-06
"234",58591.5,5.05259,3.73755,3.87916,3.84357,3.83225,0.348973,1.69145,-7.95349,0.442559,-0.421425,0.107189,-32.977,0,293.48,284.48,0.000174208,5.28136,3.5408e-05,7.81337e-06,0.983673,4.46538e-06,1.45463e-05,-0.0415544,0.0709399,8.42225,0.00785069,0.00782561,2.49812e-05,8.39191630786964e-06
"235",58843.8,5.05517,3.73878,3.88042,3.84481,3.83347,0.349099,1.69206,-7.95281,0.442705,-0.42129,0.107231,-32.9785,0,293.484,284.484,0.00017427,5.28267,3.54277e-05,7.8093e-06,0.983369,4.46513e-06,1.4549e-05,-0.041522,0.0709548,8.42177,0.00785521,0.00783008,2.49883e-05,8.3912029838018e-06
"236",59096.4,5.05779,3.73999,3.88169,3.84604,3.83469,0.349225,1.69267,-7.95214,0.442886,-0.421153,0.107273,-32.9801,0,293.489,284.489,0.000174333,5.28398,3.54474e-05,7.80516e-06,0.982986,4.46486e-06,1.45516e-05,-0.0414785,0.0709696,8.42127,0.00785974,0.00783458,2.49954e-05,8.39048927216761e-06
"237",59348.8,5.06041,3.74121,3.88295,3.84728,3.83592,0.349351,1.69329,-7.95148,0.443057,-0.421015,0.107315,-32.9816,0,293.493,284.493,0.000174396,5.28528,3.54672e-05,7.801e-06,0.982634,4.4646e-06,1.45542e-05,-0.0414391,0.0709844,8.42078,0.00786423,0.00783906,2.50025e-05,8.38977517244022e-06
"238",59601,5.06302,3.74243,3.88421,3.84851,3.83714,0.349477,1.6939,-7.9508,0.44323,-0.420875,0.107357,-32.9831,0,293.498,284.498,0.000174459,5.28657,3.5487e-05,7.7968e-06,0.98229,4.46434e-06,1.45568e-05,-0.0414002,0.0709991,8.42029,0.00786872,0.00784355,2.50096e-05,8.38906068409161e-06
"239",59853.6,5.06565,3.74364,3.88548,3.84974,3.83836,0.349603,1.69452,-7.95013,0.443425,-0.420733,0.107399,-32.9847,0,293.502,284.502,0.000174522,5.28786,3.55068e-05,7.79256e-06,0.981909,4.46407e-06,1.45594e-05,-0.0413557,0.0710138,8.41979,0.00787321,0.00784806,2.50168e-05,8.38834580659262e-06
"240",60106.3,5.06832,3.74484,3.88674,3.85098,3.83958,0.34973,1.69513,-7.94945,0.44365,-0.42059,0.107441,-32.9862,0,293.507,284.507,0.000174585,5.28915,3.55268e-05,7.78825e-06,0.981465,4.46379e-06,1.4562e-05,-0.0413022,0.0710284,8.41929,0.00787775,0.0078526,2.50239e-05,8.38763053941294e-06
"241",60358.2,5.07092,3.74607,3.888,3.85221,3.84079,0.349855,1.69574,-7.94877,0.443796,-0.420445,0.107483,-32.9877,0,293.511,284.511,0.000174648,5.29042,3.55466e-05,7.78397e-06,0.981189,4.46353e-06,1.45646e-05,-0.0412722,0.0710429,8.4188,0.00788225,0.00785707,2.5031e-05,8.38691488202108e-06
"242",60611,5.07361,3.74726,3.88926,3.85344,3.84201,0.349982,1.69636,-7.9481,0.444032,-0.420299,0.107525,-32.9893,0,293.516,284.516,0.000174711,5.2917,3.55666e-05,7.77959e-06,0.980729,4.46325e-06,1.45671e-05,-0.0412161,0.0710574,8.4183,0.00788675,0.00786161,2.50381e-05,8.38619883388442e-06
"243",60862.8,5.0762,3.74849,3.89052,3.85467,3.84323,0.350107,1.69697,-7.94742,0.444181,-0.420151,0.107567,-32.9908,0,293.52,284.52,0.000174774,5.29296,3.55866e-05,7.77524e-06,0.980467,4.46299e-06,1.45698e-05,-0.0411872,0.0710717,8.41781,0.00789129,0.00786609,2.50452e-05,8.38548239446916e-06
"244",61114.8,5.07883,3.7497,3.89178,3.8559,3.84444,0.350233,1.69758,-7.94673,0.444365,-0.420001,0.107609,-32.9923,0,293.525,284.525,0.000174836,5.29422,3.56065e-05,7.77083e-06,0.98014,4.46272e-06,1.45723e-05,-0.0411488,0.071086,8.41732,0.0078958,0.00787059,2.50523e-05,8.38476556324033e-06
"245",61367,5.08148,3.75091,3.89304,3.85713,3.84566,0.350359,1.6982,-7.94605,0.44457,-0.41985,0.107651,-32.9939,0,293.529,284.529,0.000174899,5.29547,3.56266e-05,7.76637e-06,0.97978,4.46245e-06,1.45749e-05,-0.0411053,0.0711003,8.41682,0.00790031,0.00787512,2.50595e-05,8.3840483396618e-06
"246",61619.4,5.08415,3.75211,3.8943,3.85836,3.84688,0.350485,1.69881,-7.94535,0.444798,-0.419697,0.107694,-32.9954,0,293.534,284.534,0.000174962,5.29672,3.56467e-05,7.76187e-06,0.97937,4.46217e-06,1.45775e-05,-0.0410547,0.0711145,8.41632,0.00790486,0.00787967,2.50666e-05,8.38331363229691e-06
"247",61871.1,5.08677,3.75333,3.89555,3.85958,3.84809,0.350611,1.69942,-7.94466,0.444963,-0.419542,0.107736,-32.9969,0,293.538,284.538,0.000175025,5.29796,3.56668e-05,7.75738e-06,0.979097,4.46191e-06,1.45801e-05,-0.0410231,0.0711285,8.41583,0.00790938,0.00788416,2.50737e-05,8.38259561303201e-06
"248",62123.4,5.08947,3.75452,3.89681,3.86081,3.8493,0.350737,1.70004,-7.94398,0.445204,-0.419386,0.107778,-32.9984,0,293.543,284.543,0.000175088,5.29919,3.5687e-05,7.7528e-06,0.978676,4.46163e-06,1.45826e-05,-0.0409701,0.0711426,8.41532,0.0079139,0.00788872,2.50808e-05,8.38187719978906e-06
"249",62375,5.09208,3.75574,3.89807,3.86204,3.85051,0.350863,1.70065,-7.94327,0.445374,-0.419228,0.10782,-33,0,293.547,284.547,0.000175151,5.30042,3.57071e-05,7.74825e-06,0.978415,4.46136e-06,1.45852e-05,-0.0409393,0.0711565,8.41483,0.00791846,0.00789323,2.5088e-05,8.38115839202719e-06
"250",62627,5.09474,3.75695,3.89932,3.86326,3.85173,0.350989,1.70126,-7.94258,0.445579,-0.419069,0.107862,-33.0015,0,293.552,284.552,0.000175213,5.30164,3.57273e-05,7.74363e-06,0.978074,4.46109e-06,1.45877e-05,-0.0408973,0.0711704,8.41434,0.00792302,0.00789776,2.50951e-05,8.38043918920431e-06
"251",62878.7,5.0974,3.75816,3.90057,3.86449,3.85294,0.351114,1.70187,-7.94189,0.445773,-0.418908,0.107904,-33.003,0,293.556,284.556,0.000175276,5.30285,3.57475e-05,7.739e-06,0.977765,4.46082e-06,1.45903e-05,-0.0408594,0.0711842,8.41384,0.00792754,0.00790228,2.51022e-05,8.37971959077716e-06
"252",63130.2,5.10005,3.75937,3.90183,3.86571,3.85414,0.35124,1.70249,-7.94119,0.445969,-0.418746,0.107946,-33.0046,0,293.561,284.561,0.000175339,5.30405,3.57677e-05,7.73433e-06,0.977463,4.46055e-06,1.45929e-05,-0.0408221,0.071198,8.41335,0.00793207,0.0079068,2.51093e-05,8.37899959620127e-06
"253",63382.1,5.10272,3.76057,3.90308,3.86693,3.85535,0.351366,1.7031,-7.94048,0.446188,-0.418582,0.107988,-33.0061,0,293.565,284.565,0.000175402,5.30525,3.5788e-05,7.72962e-06,0.977125,4.46027e-06,1.45954e-05,-0.0407791,0.0712116,8.41285,0.0079366,0.00791135,2.51165e-05,8.37827920493099e-06
"254",63634.1,5.10543,3.76176,3.90434,3.86815,3.85656,0.351492,1.70371,-7.93978,0.446437,-0.418416,0.108031,-33.0076,0,293.57,284.57,0.000175465,5.30645,3.58084e-05,7.72486e-06,0.976723,4.45998e-06,1.45979e-05,-0.0407271,0.0712253,8.41234,0.00794117,0.00791592,2.51236e-05,8.37754124994205e-06
"255",63885.3,5.10806,3.76298,3.90558,3.86937,3.85777,0.351617,1.70433,-7.93907,0.446605,-0.418249,0.108073,-33.0091,0,293.575,284.575,0.000175527,5.30763,3.58287e-05,7.72013e-06,0.97649,4.45972e-06,1.46005e-05,-0.0406988,0.0712388,8.41185,0.00794571,0.00792043,2.51307e-05,8.37682005416329e-06
