Time	PCO2	SigCSurf	SigCDeep	AlkSurf	AlkDeep	PO4Surf	PO4Deep	d13CAtm	d13CSurf	d13CDeep	BioC	d13CBio	Inject	Stemp	Dtemp	Export	Lysocline	CalBurial	Dissolution	c13Diss	OrgBurial	PO4Burial	sCO3--Change	dCO3--Change	SAFrac	Assim	Resp	Eros
46781.2	4.2096	3.46203	3.60829	3.57179	3.57259	0.338002	1.63881	-7.17228	1.3741	0.456035	0.210057	-31.4315	0	291.9	282.9	0.000168731	5.0606	3.16753e-05	1.01873e-05	1.95227	4.71012e-06	1.50212e-05	-0.0450328	0.068478	8.59716	0.014427	0.0143841	4.30458e-05	
47032.2	4.20958	3.46191	3.60817	3.57163	3.57244	0.338069	1.63913	-7.16831	1.37797	0.459806	0.210056	-31.4276	0	291.9	282.9	0.000168764	5.05917	3.16641e-05	1.02067e-05	1.95661	4.71043e-06	1.50242e-05	-0.0450683	0.0684623	8.59716	0.014427	0.014384	4.30456e-05	
47284.1	4.20966	3.46173	3.60806	3.57147	3.57229	0.338136	1.63946	-7.16436	1.382	0.463587	0.210056	-31.4236	0	291.9	282.9	0.000168798	5.05779	3.16536e-05	1.02255e-05	1.96061	4.71071e-06	1.50271e-05	-0.0450603	0.0684472	8.59714	0.014427	0.0143841	4.30456e-05	
47535.7	4.2097	3.46157	3.60795	3.57131	3.57215	0.338203	1.63979	-7.16042	1.38601	0.467358	0.210056	-31.4196	0	291.9	282.9	0.000168831	5.05646	3.16436e-05	1.02438e-05	1.9646	4.711e-06	1.503e-05	-0.0450532	0.0684326	8.59713	0.014427	0.0143842	4.30457e-05	
47786.6	4.20955	3.46147	3.60784	3.57116	3.57201	0.338269	1.64011	-7.15649	1.38981	0.471113	0.210057	-31.4157	0	291.9	282.9	0.000168864	5.05517	3.1634e-05	1.02616e-05	1.96897	4.71137e-06	1.50331e-05	-0.0450996	0.0684184	8.59717	0.014427	0.014384	4.30458e-05	
48038.6	4.2096	3.46128	3.60773	3.57101	3.57188	0.338336	1.64044	-7.15258	1.39389	0.474879	0.210058	-31.4117	0	291.9	282.9	0.000168897	5.05392	3.16251e-05	1.02788e-05	1.97277	4.71166e-06	1.5036e-05	-0.0450701	0.0684048	8.59716	0.014427	0.0143842	4.3046e-05	
48289.3	4.20937	3.4612	3.60763	3.57087	3.57175	0.338402	1.64076	-7.14868	1.39766	0.478621	0.21006	-31.4077	0	291.899	282.899	0.00016893	5.05271	3.16163e-05	1.02957e-05	1.97714	4.71205e-06	1.50392e-05	-0.04512	0.0683916	8.59721	0.014427	0.014384	4.30463e-05	
48541.1	4.2093	3.46104	3.60753	3.57072	3.57162	0.338468	1.64109	-7.14479	1.40165	0.482373	0.210062	-31.4037	0	291.899	282.899	0.000168963	5.05154	3.16082e-05	1.03121e-05	1.98106	4.71238e-06	1.50423e-05	-0.0451104	0.0683787	8.59723	0.014427	0.0143841	4.30467e-05	
48792	4.20909	3.46093	3.60743	3.57058	3.5715	0.338534	1.64141	-7.14091	1.40547	0.486106	0.210064	-31.3997	0	291.899	282.899	0.000168996	5.0504	3.16003e-05	1.03282e-05	1.98525	4.71277e-06	1.50455e-05	-0.0451402	0.0683662	8.59727	0.014427	0.014384	4.30472e-05	
49043.9	4.20899	3.46077	3.60733	3.57045	3.57137	0.3386	1.64174	-7.13704	1.40946	0.489848	0.210067	-31.3956	0	291.899	282.899	0.000169029	5.04929	3.15928e-05	1.03438e-05	1.98912	4.71312e-06	1.50485e-05	-0.0451261	0.0683541	8.5973	0.014427	0.0143841	4.30477e-05	
49295.5	4.20887	3.46061	3.60723	3.57031	3.57125	0.338666	1.64206	-7.13318	1.41343	0.493581	0.21007	-31.3916	0	291.898	282.898	0.000169062	5.04821	3.15857e-05	1.03591e-05	1.99297	4.71347e-06	1.50516e-05	-0.0451134	0.0683423	8.59732	0.014427	0.0143842	4.30483e-05	
49546.3	4.20856	3.46053	3.60714	3.57017	3.57114	0.338732	1.64238	-7.12933	1.41718	0.497297	0.210074	-31.3876	0	291.898	282.898	0.000169095	5.04715	3.15787e-05	1.03741e-05	1.99723	4.7139e-06	1.50549e-05	-0.0451557	0.0683308	8.5974	0.014427	0.014384	4.30489e-05	
49798.3	4.20847	3.46035	3.60704	3.57004	3.57102	0.338797	1.6427	-7.12549	1.42122	0.501024	0.210078	-31.3835	0	291.898	282.898	0.000169128	5.04613	3.15723e-05	1.03888e-05	2.0009	4.71423e-06	1.50579e-05	-0.0451209	0.0683196	8.59742	0.014427	0.0143842	4.30496e-05	
50049.1	4.2081	3.46028	3.60695	3.56991	3.5709	0.338863	1.64302	-7.12166	1.42494	0.504727	0.210082	-31.3795	0	291.897	282.897	0.00016916	5.04512	3.15658e-05	1.04033e-05	2.00517	4.71468e-06	1.50613e-05	-0.0451674	0.0683085	8.5975	0.014427	0.014384	4.30503e-05	
50300.9	4.20792	3.46012	3.60686	3.56978	3.57079	0.338928	1.64334	-7.11784	1.42888	0.508441	0.210086	-31.3754	0	291.896	282.896	0.000169193	5.04414	3.15598e-05	1.04174e-05	2.00899	4.71505e-06	1.50644e-05	-0.0451536	0.0682978	8.59754	0.014427	0.0143841	4.30511e-05	
50551.8	4.20759	3.46003	3.60677	3.56965	3.57068	0.338993	1.64366	-7.11403	1.43266	0.512135	0.21009	-31.3713	0	291.896	282.896	0.000169225	5.04317	3.15538e-05	1.04314e-05	2.01308	4.71548e-06	1.50677e-05	-0.0451802	0.0682872	8.59762	0.014427	0.014384	4.30519e-05	
50803.7	4.20739	3.45987	3.60668	3.56953	3.57057	0.339058	1.64398	-7.11023	1.43661	0.515838	0.210095	-31.3673	0	291.895	282.895	0.000169258	5.04223	3.15482e-05	1.0445e-05	2.01685	4.71586e-06	1.50709e-05	-0.0451624	0.0682769	8.59766	0.014427	0.0143841	4.30528e-05	
51055.3	4.20717	3.45972	3.60659	3.5694	3.57046	0.339123	1.64429	-7.10644	1.44054	0.519532	0.2101	-31.3632	0	291.895	282.895	0.00016929	5.0413	3.15428e-05	1.04584e-05	2.02061	4.71625e-06	1.5074e-05	-0.0451462	0.0682668	8.59771	0.014427	0.0143842	4.30537e-05	
51306.2	4.20676	3.45965	3.6065	3.56928	3.57035	0.339187	1.64461	-7.10265	1.44425	0.523209	0.210105	-31.3591	0	291.894	282.894	0.000169322	5.04039	3.15375e-05	1.04718e-05	2.02479	4.71671e-06	1.50774e-05	-0.0451864	0.0682568	8.59781	0.014427	0.014384	4.30546e-05	
51558.3	4.20659	3.45947	3.60641	3.56915	3.57025	0.339252	1.64493	-7.09887	1.44824	0.526897	0.210111	-31.355	0	291.894	282.894	0.000169354	5.0395	3.15325e-05	1.04848e-05	2.02837	4.71707e-06	1.50805e-05	-0.0451482	0.0682471	8.59785	0.014427	0.0143842	4.30555e-05	
51809.1	4.20615	3.4594	3.60633	3.56903	3.57014	0.339316	1.64524	-7.0951	1.45192	0.530562	0.210116	-31.351	0	291.893	282.893	0.000169386	5.03861	3.15274e-05	1.04978e-05	2.03257	4.71754e-06	1.50839e-05	-0.045193	0.0682374	8.59795	0.014427	0.014384	4.30565e-05	
52061	4.20589	3.45926	3.60624	3.56891	3.57004	0.33938	1.64556	-7.09134	1.45582	0.534236	0.210121	-31.3469	0	291.892	282.892	0.000169419	5.03774	3.15226e-05	1.05105e-05	2.0363	4.71794e-06	1.50871e-05	-0.0451766	0.0682279	8.59801	0.014427	0.0143841	4.30575e-05	
52312	4.20549	3.45917	3.60615	3.56879	3.56993	0.339444	1.64587	-7.08759	1.45956	0.537892	0.210127	-31.3428	0	291.892	282.892	0.00016945	5.03688	3.15179e-05	1.05232e-05	2.04033	4.71839e-06	1.50904e-05	-0.0452015	0.0682186	8.5981	0.014427	0.014384	4.30585e-05	
52563.9	4.20523	3.45902	3.60607	3.56867	3.56983	0.339508	1.64618	-7.08384	1.46346	0.541556	0.210133	-31.3388	0	291.891	282.891	0.000169482	5.03604	3.15134e-05	1.05356e-05	2.04401	4.71879e-06	1.50936e-05	-0.0451814	0.0682094	8.59816	0.014427	0.0143841	4.30596e-05	
52815.6	4.20495	3.45887	3.60598	3.56855	3.56973	0.339572	1.6465	-7.0801	1.46735	0.54521	0.210139	-31.3347	0	291.89	282.89	0.000169514	5.03521	3.1509e-05	1.05479e-05	2.04771	4.7192e-06	1.50968e-05	-0.0451631	0.0682003	8.59822	0.014427	0.0143841	4.30607e-05	
53066.6	4.20449	3.4588	3.6059	3.56843	3.56963	0.339635	1.64681	-7.07637	1.47101	0.548849	0.210145	-31.3306	0	291.889	282.889	0.000169546	5.03438	3.15046e-05	1.05601e-05	2.05182	4.71967e-06	1.51002e-05	-0.0452023	0.0681912	8.59833	0.014427	0.014384	4.30617e-05	
53318.7	4.20428	3.45862	3.60582	3.56831	3.56953	0.339699	1.64712	-7.07265	1.47497	0.552498	0.210151	-31.3265	0	291.889	282.889	0.000169578	5.03357	3.15005e-05	1.05721e-05	2.05533	4.72005e-06	1.51033e-05	-0.0451618	0.0681824	8.59838	0.014427	0.0143842	4.30629e-05	
53569.6	4.20379	3.45856	3.60573	3.5682	3.56943	0.339762	1.64743	-7.06893	1.4786	0.556123	0.210157	-31.3225	0	291.888	282.888	0.000169609	5.03275	3.14963e-05	1.05842e-05	2.05947	4.72053e-06	1.51067e-05	-0.045206	0.0681735	8.59849	0.014427	0.014384	4.30639e-05	
53821.6	4.20349	3.45842	3.60565	3.56808	3.56933	0.339825	1.64774	-7.06522	1.48247	0.559758	0.210163	-31.3184	0	291.887	282.887	0.000169641	5.03196	3.14923e-05	1.0596e-05	2.06313	4.72094e-06	1.51099e-05	-0.0451879	0.0681648	8.59856	0.014427	0.0143841	4.30651e-05	
54072.7	4.20305	3.45833	3.60557	3.56796	3.56923	0.339888	1.64805	-7.06151	1.48616	0.563375	0.21017	-31.3144	0	291.886	282.886	0.000169672	5.03116	3.14883e-05	1.06078e-05	2.06711	4.72141e-06	1.51132e-05	-0.0452121	0.0681562	8.59866	0.014427	0.014384	4.30662e-05	
54324.7	4.20276	3.45818	3.60548	3.56785	3.56913	0.339951	1.64836	-7.05782	1.49002	0.567	0.210176	-31.3103	0	291.886	282.886	0.000169703	5.03038	3.14845e-05	1.06194e-05	2.07073	4.72181e-06	1.51164e-05	-0.0451905	0.0681477	8.59872	0.014427	0.0143841	4.30674e-05	
54576.5	4.20245	3.45804	3.6054	3.56773	3.56903	0.340013	1.64866	-7.05413	1.49387	0.570616	0.210183	-31.3062	0	291.885	282.885	0.000169735	5.02961	3.14807e-05	1.06309e-05	2.07436	4.72222e-06	1.51196e-05	-0.0451708	0.0681392	8.59879	0.014427	0.0143841	4.30686e-05	
54827.6	4.20196	3.45797	3.60532	3.56762	3.56894	0.340076	1.64897	-7.05044	1.49749	0.574216	0.210189	-31.3022	0	291.884	282.884	0.000169766	5.02883	3.14769e-05	1.06425e-05	2.07843	4.72271e-06	1.5123e-05	-0.0452097	0.0681307	8.59891	0.014427	0.014384	4.30697e-05	
55079.8	4.20172	3.45779	3.60524	3.5675	3.56884	0.340138	1.64928	-7.04677	1.50141	0.577826	0.210196	-31.2981	0	291.884	282.884	0.000169797	5.02807	3.14733e-05	1.06538e-05	2.08188	4.72309e-06	1.51261e-05	-0.0451677	0.0681225	8.59896	0.014427	0.0143842	4.3071e-05	
55330.9	4.2012	3.45774	3.60516	3.56739	3.56874	0.3402	1.64958	-7.04309	1.505	0.581413	0.210202	-31.2941	0	291.883	282.883	0.000169828	5.0273	3.14695e-05	1.06652e-05	2.08597	4.72358e-06	1.51295e-05	-0.0452119	0.0681141	8.59908	0.014427	0.014384	4.30721e-05	
55582.9	4.20088	3.45759	3.60508	3.56727	3.56864	0.340263	1.64989	-7.03943	1.50882	0.585009	0.210209	-31.2901	0	291.882	282.882	0.000169859	5.02655	3.1466e-05	1.06765e-05	2.08958	4.724e-06	1.51326e-05	-0.0451927	0.0681059	8.59915	0.014427	0.0143841	4.30733e-05	
55834.1	4.20043	3.45751	3.60499	3.56716	3.56855	0.340324	1.65019	-7.03577	1.51247	0.588588	0.210216	-31.286	0	291.881	282.881	0.00016989	5.0258	3.14624e-05	1.06877e-05	2.0935	4.72446e-06	1.5136e-05	-0.0452167	0.0680977	8.59926	0.014427	0.014384	4.30745e-05	
56086.3	4.20011	3.45736	3.60491	3.56705	3.56845	0.340386	1.65049	-7.03212	1.51629	0.592174	0.210223	-31.282	0	291.88	282.88	0.000169921	5.02506	3.1459e-05	1.06988e-05	2.09707	4.72487e-06	1.51391e-05	-0.045194	0.0680896	8.59933	0.014427	0.0143841	4.30758e-05	
56338.2	4.19979	3.45722	3.60483	3.56693	3.56836	0.340448	1.6508	-7.02848	1.5201	0.595751	0.210229	-31.278	0	291.88	282.88	0.000169952	5.02432	3.14557e-05	1.07098e-05	2.10065	4.72529e-06	1.51423e-05	-0.0451734	0.0680816	8.59941	0.014427	0.0143841	4.3077e-05	
56589.4	4.19928	3.45715	3.60475	3.56682	3.56826	0.340509	1.6511	-7.02484	1.52368	0.599312	0.210236	-31.274	0	291.879	282.879	0.000169982	5.02358	3.14522e-05	1.07209e-05	2.10467	4.72577e-06	1.51456e-05	-0.0452125	0.0680735	8.59952	0.014427	0.014384	4.30782e-05	
56841.7	4.19903	3.45698	3.60467	3.56671	3.56816	0.340571	1.6514	-7.02121	1.52756	0.602884	0.210243	-31.2699	0	291.878	282.878	0.000170013	5.02285	3.14489e-05	1.07317e-05	2.10806	4.72616e-06	1.51487e-05	-0.0451692	0.0680656	8.59958	0.014427	0.0143842	4.30795e-05	
57092.9	4.19849	3.45692	3.60459	3.56659	3.56807	0.340632	1.6517	-7.01758	1.5311	0.606433	0.21025	-31.2659	0	291.877	282.877	0.000170043	5.02211	3.14455e-05	1.07427e-05	2.11211	4.72665e-06	1.51521e-05	-0.0452138	0.0680575	8.5997	0.014427	0.014384	4.30807e-05	
57345	4.19816	3.45678	3.60451	3.56648	3.56797	0.340693	1.652	-7.01396	1.53488	0.609991	0.210257	-31.2619	0	291.876	282.876	0.000170074	5.02139	3.14423e-05	1.07535e-05	2.11567	4.72706e-06	1.51552e-05	-0.0451939	0.0680497	8.59978	0.014427	0.014384	4.3082e-05	
57596.4	4.19769	3.45669	3.60443	3.56637	3.56788	0.340754	1.6523	-7.01034	1.53849	0.613531	0.210264	-31.2579	0	291.875	282.875	0.000170104	5.02066	3.14389e-05	1.07644e-05	2.11955	4.72753e-06	1.51585e-05	-0.0452179	0.0680418	8.59989	0.014427	0.014384	4.30832e-05	
57848.6	4.19737	3.45655	3.60434	3.56626	3.56778	0.340815	1.65259	-7.00673	1.54227	0.617078	0.210271	-31.2539	0	291.875	282.875	0.000170135	5.01994	3.14358e-05	1.07751e-05	2.12308	4.72794e-06	1.51616e-05	-0.0451945	0.0680339	8.59996	0.014427	0.014384	4.30845e-05	
58100.7	4.19704	3.4564	3.60426	3.56614	3.56769	0.340875	1.65289	-7.00313	1.54604	0.620617	0.210278	-31.2499	0	291.874	282.874	0.000170165	5.01923	3.14326e-05	1.07857e-05	2.1266	4.72835e-06	1.51648e-05	-0.0451732	0.0680262	8.60004	0.014427	0.0143841	4.30858e-05	
58352	4.19652	3.45634	3.60418	3.56603	3.56759	0.340936	1.65319	-6.99953	1.54958	0.62414	0.210284	-31.246	0	291.873	282.873	0.000170195	5.01851	3.14294e-05	1.07965e-05	2.13058	4.72883e-06	1.51681e-05	-0.0452127	0.0680183	8.60016	0.014427	0.014384	4.3087e-05	
58604.4	4.19626	3.45616	3.6041	3.56592	3.5675	0.340996	1.65348	-6.99595	1.55342	0.627673	0.210292	-31.242	0	291.872	282.872	0.000170225	5.0178	3.14263e-05	1.0807e-05	2.13393	4.72921e-06	1.51711e-05	-0.0451685	0.0680107	8.60022	0.014427	0.0143841	4.30883e-05	
58855.7	4.19572	3.45611	3.60402	3.56581	3.5674	0.341056	1.65378	-6.99236	1.55692	0.631184	0.210298	-31.238	0	291.871	282.871	0.000170255	5.01709	3.14231e-05	1.08177e-05	2.13794	4.72971e-06	1.51745e-05	-0.0452136	0.0680029	8.60034	0.014427	0.014384	4.30895e-05	
59108	4.19539	3.45597	3.60394	3.56569	3.56731	0.341116	1.65407	-6.98878	1.56066	0.634704	0.210305	-31.234	0	291.871	282.871	0.000170285	5.01638	3.142e-05	1.08282e-05	2.14145	4.73012e-06	1.51776e-05	-0.0451931	0.0679952	8.60042	0.014427	0.014384	4.30908e-05	
59359.4	4.19491	3.45588	3.60386	3.56558	3.56721	0.341176	1.65437	-6.98521	1.56423	0.638206	0.210312	-31.2301	0	291.87	282.87	0.000170315	5.01567	3.14169e-05	1.08387e-05	2.14529	4.73058e-06	1.51808e-05	-0.0452174	0.0679875	8.60053	0.014427	0.0143839	4.3092e-05	
59611.8	4.19459	3.45574	3.60378	3.56547	3.56712	0.341236	1.65466	-6.98164	1.56797	0.641716	0.210319	-31.2261	0	291.869	282.869	0.000170345	5.01497	3.14139e-05	1.08492e-05	2.14877	4.73099e-06	1.51839e-05	-0.0451935	0.0679799	8.6006	0.014427	0.014384	4.30933e-05	
59864	4.19426	3.45559	3.6037	3.56536	3.56703	0.341296	1.65495	-6.97808	1.5717	0.645217	0.210327	-31.2221	0	291.868	282.868	0.000170375	5.01428	3.14109e-05	1.08595e-05	2.15225	4.73139e-06	1.5187e-05	-0.0451717	0.0679723	8.60068	0.014427	0.0143841	4.30946e-05	
60115.4	4.19373	3.45553	3.60362	3.56525	3.56693	0.341355	1.65524	-6.97452	1.57519	0.648702	0.210333	-31.2182	0	291.867	282.867	0.000170404	5.01357	3.14077e-05	1.087e-05	2.1562	4.73188e-06	1.51903e-05	-0.0452118	0.0679646	8.6008	0.014427	0.014384	4.30959e-05	
60368	4.19347	3.45536	3.60354	3.56514	3.56684	0.341414	1.65554	-6.97097	1.579	0.652197	0.210341	-31.2142	0	291.867	282.867	0.000170434	5.01288	3.14049e-05	1.08803e-05	2.15949	4.73226e-06	1.51933e-05	-0.0451667	0.0679571	8.60086	0.014427	0.0143841	4.30972e-05	
60619.4	4.19293	3.4553	3.60345	3.56502	3.56674	0.341473	1.65583	-6.96743	1.58246	0.65567	0.210348	-31.2103	0	291.866	282.866	0.000170463	5.01218	3.14017e-05	1.08907e-05	2.16347	4.73274e-06	1.51966e-05	-0.0452125	0.0679495	8.60098	0.014427	0.014384	4.30984e-05	
60871.8	4.19259	3.45516	3.60337	3.56491	3.56665	0.341532	1.65612	-6.96389	1.58616	0.659152	0.210355	-31.2064	0	291.865	282.865	0.000170493	5.01149	3.13988e-05	1.0901e-05	2.16694	4.73315e-06	1.51997e-05	-0.0451916	0.0679419	8.60106	0.014427	0.014384	4.30997e-05	
61123.3	4.19211	3.45508	3.60329	3.5648	3.56655	0.341591	1.6564	-6.96036	1.58969	0.662616	0.210362	-31.2025	0	291.864	282.864	0.000170522	5.01079	3.13957e-05	1.09113e-05	2.17074	4.73361e-06	1.52029e-05	-0.0452162	0.0679344	8.60117	0.014427	0.0143839	4.31009e-05	
61375.9	4.19179	3.45493	3.60321	3.56469	3.56646	0.34165	1.65669	-6.95683	1.59339	0.666088	0.210369	-31.1985	0	291.863	282.863	0.000170552	5.0101	3.13928e-05	1.09215e-05	2.17417	4.73401e-06	1.52059e-05	-0.0451919	0.0679269	8.60124	0.014427	0.014384	4.31022e-05	
61628.2	4.19146	3.45478	3.60313	3.56458	3.56636	0.341709	1.65698	-6.95331	1.59708	0.669552	0.210376	-31.1946	0	291.863	282.863	0.000170581	5.00942	3.139e-05	1.09316e-05	2.17761	4.73442e-06	1.52089e-05	-0.0451697	0.0679195	8.60132	0.014427	0.0143841	4.31035e-05	
61879.7	4.19093	3.45472	3.60305	3.56447	3.56627	0.341767	1.65727	-6.94979	1.60053	0.672999	0.210383	-31.1907	0	291.861	282.861	0.00017061	5.00872	3.13869e-05	1.09419e-05	2.18152	4.7349e-06	1.52122e-05	-0.0452104	0.0679119	8.60144	0.014427	0.014384	4.31048e-05	
62132.4	4.19067	3.45455	3.60297	3.56436	3.56617	0.341825	1.65755	-6.94629	1.6043	0.676457	0.21039	-31.1868	0	291.861	282.861	0.000170639	5.00804	3.13841e-05	1.09519e-05	2.18477	4.73527e-06	1.52151e-05	-0.0451646	0.0679045	8.6015	0.014427	0.0143841	4.31061e-05	
62383.9	4.19012	3.4545	3.60289	3.56424	3.56608	0.341883	1.65784	-6.94278	1.60771	0.679893	0.210397	-31.1829	0	291.86	282.86	0.000170668	5.00735	3.13811e-05	1.09622e-05	2.18871	4.73575e-06	1.52184e-05	-0.0452111	0.067897	8.60163	0.014427	0.0143839	4.31073e-05	
62636.4	4.18979	3.45435	3.6028	3.56413	3.56598	0.341941	1.65812	-6.93928	1.61138	0.683337	0.210404	-31.179	0	291.859	282.859	0.000170697	5.00667	3.13782e-05	1.09722e-05	2.19214	4.73615e-06	1.52214e-05	-0.0451899	0.0678896	8.6017	0.014427	0.014384	4.31086e-05	
62888.1	4.18931	3.45427	3.60272	3.56402	3.56589	0.341999	1.65841	-6.93579	1.61486	0.686764	0.210411	-31.1751	0	291.858	282.858	0.000170726	5.00598	3.13752e-05	1.09823e-05	2.1959	4.73661e-06	1.52246e-05	-0.0452149	0.0678821	8.60181	0.014427	0.0143839	4.31098e-05	
63140.8	4.18899	3.45412	3.60264	3.56391	3.5658	0.342057	1.65869	-6.9323	1.61853	0.690199	0.210418	-31.1712	0	291.857	282.857	0.000170755	5.00531	3.13724e-05	1.09923e-05	2.1993	4.73701e-06	1.52276e-05	-0.0451902	0.0678748	8.60189	0.014427	0.014384	4.31111e-05	
63393.2	4.18866	3.45398	3.60256	3.5638	3.5657	0.342115	1.65897	-6.92882	1.62218	0.693625	0.210425	-31.1673	0	291.857	282.857	0.000170784	5.00463	3.13696e-05	1.10023e-05	2.20269	4.73741e-06	1.52306e-05	-0.0451677	0.0678674	8.60196	0.014427	0.0143841	4.31124e-05	
63644.9	4.18813	3.45392	3.60248	3.56369	3.56561	0.342172	1.65925	-6.92534	1.62559	0.697035	0.210432	-31.1635	0	291.856	282.856	0.000170812	5.00394	3.13666e-05	1.10124e-05	2.20657	4.73788e-06	1.52338e-05	-0.0452091	0.06786	8.60208	0.014427	0.0143839	4.31137e-05	
63897.7	4.18787	3.45374	3.6024	3.56357	3.56551	0.342229	1.65953	-6.92187	1.62932	0.700456	0.210439	-31.1596	0	291.855	282.855	0.000170841	5.00327	3.13639e-05	1.10222e-05	2.20977	4.73825e-06	1.52367e-05	-0.0451626	0.0678527	8.60214	0.014427	0.0143841	4.3115e-05	
64149.3	4.18733	3.45369	3.60231	3.56346	3.56542	0.342286	1.65981	-6.9184	1.6327	0.703854	0.210446	-31.1558	0	291.854	282.854	0.000170869	5.00259	3.13609e-05	1.10323e-05	2.21368	4.73873e-06	1.52399e-05	-0.0452098	0.0678453	8.60227	0.014427	0.0143839	4.31162e-05	
64402	4.187	3.45355	3.60223	3.56335	3.56532	0.342344	1.66009	-6.91494	1.63632	0.707262	0.210453	-31.1519	0	291.853	282.853	0.000170898	5.00191	3.13581e-05	1.10421e-05	2.21707	4.73913e-06	1.52429e-05	-0.0451884	0.067838	8.60235	0.014427	0.014384	4.31175e-05	
64653.8	4.18652	3.45346	3.60215	3.56324	3.56523	0.3424	1.66037	-6.91149	1.63977	0.710652	0.21046	-31.1481	0	291.852	282.852	0.000170926	5.00124	3.13552e-05	1.10521e-05	2.2208	4.73958e-06	1.5246e-05	-0.0452138	0.0678306	8.60246	0.014427	0.0143839	4.31187e-05	
64906.5	4.1862	3.45332	3.60207	3.56313	3.56513	0.342457	1.66065	-6.90804	1.6434	0.71405	0.210467	-31.1442	0	291.852	282.852	0.000170955	5.00057	3.13524e-05	1.10619e-05	2.22414	4.73997e-06	1.5249e-05	-0.0451888	0.0678233	8.60253	0.014427	0.014384	4.312e-05	
65159.1	4.18587	3.45317	3.60199	3.56302	3.56504	0.342514	1.66093	-6.9046	1.64701	0.717439	0.210474	-31.1404	0	291.851	282.851	0.000170983	4.9999	3.13496e-05	1.10717e-05	2.2275	4.74036e-06	1.52519e-05	-0.045166	0.0678161	8.6026	0.014427	0.0143841	4.31213e-05	
65410.9	4.18534	3.45311	3.6019	3.56291	3.56494	0.34257	1.66121	-6.90116	1.65038	0.720813	0.210481	-31.1366	0	291.85	282.85	0.000171011	4.99922	3.13467e-05	1.10816e-05	2.23134	4.74083e-06	1.52551e-05	-0.045208	0.0678087	8.60273	0.014427	0.0143839	4.31225e-05	
65663.8	4.18509	3.45293	3.60182	3.56279	3.56485	0.342627	1.66148	-6.89773	1.65407	0.724196	0.210488	-31.1327	0	291.849	282.849	0.000171039	4.99855	3.1344e-05	1.10912e-05	2.23451	4.74119e-06	1.52579e-05	-0.0451609	0.0678015	8.60278	0.014427	0.0143841	4.31238e-05	
65915.5	4.18455	3.45288	3.60174	3.56268	3.56475	0.342683	1.66176	-6.8943	1.65741	0.727558	0.210495	-31.1289	0	291.848	282.848	0.000171067	4.99788	3.13411e-05	1.11011e-05	2.23838	4.74167e-06	1.52611e-05	-0.0452089	0.0677942	8.60291	0.014427	0.0143839	4.31251e-05	
66168.3	4.18422	3.45274	3.60166	3.56257	3.56466	0.342739	1.66203	-6.89088	1.661	0.730929	0.210502	-31.1251	0	291.848	282.848	0.000171095	4.99721	3.13383e-05	1.11108e-05	2.24173	4.74206e-06	1.5264e-05	-0.0451872	0.0677869	8.60299	0.014427	0.014384	4.31263e-05	
66420.3	4.18374	3.45266	3.60157	3.56246	3.56456	0.342794	1.66231	-6.88746	1.6644	0.734283	0.210509	-31.1213	0	291.847	282.847	0.000171123	4.99654	3.13355e-05	1.11206e-05	2.24542	4.74251e-06	1.52671e-05	-0.0452131	0.0677796	8.60309	0.014427	0.0143839	4.31276e-05	
66673.1	4.18343	3.45251	3.60149	3.56235	3.56446	0.34285	1.66258	-6.88405	1.66799	0.737644	0.210516	-31.1175	0	291.846	282.846	0.000171151	4.99587	3.13328e-05	1.11302e-05	2.24873	4.74289e-06	1.527e-05	-0.0451878	0.0677724	8.60317	0.014427	0.014384	4.31289e-05	
66925.8	4.1831	3.45236	3.60141	3.56224	3.56437	0.342906	1.66285	-6.88065	1.67157	0.740996	0.210523	-31.1137	0	291.845	282.845	0.000171179	4.99521	3.133e-05	1.11399e-05	2.25204	4.74328e-06	1.52729e-05	-0.0451647	0.0677653	8.60324	0.014427	0.0143841	4.31301e-05	
67177.7	4.18258	3.45231	3.60132	3.56212	3.56427	0.342961	1.66313	-6.87724	1.67489	0.744334	0.21053	-31.1099	0	291.844	282.844	0.000171206	4.99454	3.13271e-05	1.11496e-05	2.25585	4.74374e-06	1.52761e-05	-0.0452075	0.067758	8.60336	0.014427	0.0143839	4.31314e-05	
67430.8	4.18233	3.45213	3.60124	3.56201	3.56418	0.343017	1.6634	-6.87385	1.67855	0.747681	0.210537	-31.1061	0	291.844	282.844	0.000171234	4.99388	3.13245e-05	1.11591e-05	2.25897	4.7441e-06	1.52789e-05	-0.0451597	0.0677508	8.60342	0.014427	0.0143841	4.31327e-05	
67682.6	4.18179	3.45208	3.60116	3.5619	3.56408	0.343072	1.66367	-6.87046	1.68185	0.751006	0.210544	-31.1024	0	291.843	282.843	0.000171262	4.99321	3.13216e-05	1.11688e-05	2.26282	4.74457e-06	1.5282e-05	-0.0452086	0.0677435	8.60355	0.014427	0.0143839	4.31339e-05	
67935.5	4.18146	3.45193	3.60107	3.56179	3.56399	0.343127	1.66394	-6.86708	1.6854	0.754341	0.210551	-31.0986	0	291.842	282.842	0.000171289	4.99255	3.13189e-05	1.11784e-05	2.26612	4.74496e-06	1.52849e-05	-0.0451866	0.0677364	8.60362	0.014427	0.014384	4.31351e-05	
