Time	PCO2	SigCSurf	SigCDeep	AlkSurf	AlkDeep	PO4Surf	PO4Deep	d13CAtm	d13CSurf	d13CDeep	BioC	d13CBio	Inject	Stemp	Dtemp	Export	Lysocline	CalBurial	Dissolution	c13Diss	OrgBurial	PO4Burial	sCO3--Change	dCO3--Change	SAFrac	Assim	Resp	Eros
47041.1	3.81548	3.2739	3.41789	3.38079	3.38594	0.328234	1.59164	-6.14653	2.48775	1.55573	0.226828	-29.5173	0	291.049	282.049	0.000163854	4.76397	2.83172e-05	1.23355e-05	3.15276	5.03854e-06	1.57552e-05	-0.0513322	0.0653038	8.69214	0.014427	0.0143809	4.60917e-05	
47291.5	3.81512	3.27384	3.41784	3.38074	3.3859	0.328251	1.59173	-6.14425	2.49012	1.55805	0.226828	-29.515	0	291.048	282.048	0.000163863	4.76396	2.83179e-05	1.23369e-05	3.15507	5.03863e-06	1.5756e-05	-0.0513282	0.0653037	8.69223	0.014427	0.0143809	4.60917e-05	
47542.2	3.81476	3.27379	3.4178	3.38069	3.38586	0.328268	1.59181	-6.14197	2.49249	1.56037	0.226828	-29.5127	0	291.047	282.047	0.000163871	4.76393	2.83184e-05	1.23385e-05	3.15737	5.03871e-06	1.57569e-05	-0.0513241	0.0653035	8.69232	0.014427	0.0143809	4.60917e-05	
47793.3	3.81441	3.27373	3.41775	3.38064	3.38581	0.328285	1.5919	-6.13968	2.49486	1.5627	0.226828	-29.5104	0	291.047	282.047	0.00016388	4.7639	2.83188e-05	1.23402e-05	3.15968	5.0388e-06	1.57577e-05	-0.0513196	0.0653031	8.69241	0.014427	0.0143809	4.60917e-05	
48044.5	3.81407	3.27367	3.41771	3.38059	3.38577	0.328302	1.59198	-6.1374	2.49722	1.56502	0.226828	-29.5081	0	291.046	282.046	0.000163888	4.76385	2.8319e-05	1.23421e-05	3.16198	5.03888e-06	1.57585e-05	-0.0513152	0.0653026	8.69249	0.014427	0.0143809	4.60917e-05	
48295.5	3.81374	3.27361	3.41766	3.38053	3.38572	0.328319	1.59206	-6.13512	2.49959	1.56734	0.226828	-29.5058	0	291.045	282.045	0.000163897	4.7638	2.83192e-05	1.2344e-05	3.16429	5.03897e-06	1.57593e-05	-0.0513113	0.065302	8.69258	0.014427	0.0143809	4.60917e-05	
48546.1	3.81341	3.27355	3.41761	3.38048	3.38568	0.328335	1.59214	-6.13284	2.50194	1.56965	0.226828	-29.5036	0	291.044	282.044	0.000163905	4.76373	2.83191e-05	1.23461e-05	3.16659	5.03905e-06	1.57601e-05	-0.0513086	0.0653013	8.69266	0.014427	0.0143809	4.60917e-05	
48797.1	3.81309	3.27349	3.41756	3.38043	3.38563	0.328352	1.59223	-6.13057	2.50429	1.57195	0.226828	-29.5013	0	291.044	282.044	0.000163913	4.76366	2.8319e-05	1.23483e-05	3.1689	5.03913e-06	1.57609e-05	-0.0513054	0.0653006	8.69274	0.014427	0.0143809	4.60917e-05	
49047.6	3.81277	3.27343	3.41752	3.38037	3.38558	0.328369	1.59231	-6.1283	2.50663	1.57426	0.226828	-29.499	0	291.043	282.043	0.000163922	4.76357	2.83188e-05	1.23506e-05	3.1712	5.03922e-06	1.57617e-05	-0.0513029	0.0652997	8.69283	0.014427	0.0143809	4.60917e-05	
49298.9	3.81246	3.27337	3.41747	3.38032	3.38554	0.328385	1.59239	-6.12602	2.50898	1.57656	0.226828	-29.4967	0	291.042	282.042	0.00016393	4.76348	2.83185e-05	1.2353e-05	3.17351	5.0393e-06	1.57625e-05	-0.0512997	0.0652988	8.6929	0.014427	0.0143809	4.60917e-05	
49550.1	3.81216	3.27331	3.41742	3.38026	3.38549	0.328402	1.59247	-6.12375	2.51133	1.57886	0.226828	-29.4945	0	291.042	282.042	0.000163938	4.76339	2.83181e-05	1.23555e-05	3.17582	5.03938e-06	1.57633e-05	-0.0512969	0.0652977	8.69298	0.014427	0.0143809	4.60917e-05	
49800.9	3.81185	3.27325	3.41737	3.3802	3.38544	0.328419	1.59255	-6.12149	2.51367	1.58116	0.226828	-29.4922	0	291.041	282.041	0.000163947	4.76328	2.83176e-05	1.2358e-05	3.17812	5.03947e-06	1.57641e-05	-0.0512945	0.0652967	8.69306	0.014427	0.0143809	4.60917e-05	
50051.7	3.81156	3.27319	3.41731	3.38015	3.38539	0.328435	1.59263	-6.11922	2.516	1.58345	0.226828	-29.4899	0	291.04	282.04	0.000163955	4.76317	2.8317e-05	1.23606e-05	3.18042	5.03955e-06	1.57649e-05	-0.0512924	0.0652955	8.69313	0.014427	0.0143809	4.60917e-05	
50303.1	3.81127	3.27312	3.41726	3.38009	3.38534	0.328452	1.59272	-6.11696	2.51833	1.58574	0.226828	-29.4877	0	291.039	282.039	0.000163963	4.76306	2.83164e-05	1.23633e-05	3.18273	5.03963e-06	1.57657e-05	-0.05129	0.0652943	8.69321	0.014427	0.0143809	4.60917e-05	
50554.5	3.81098	3.27306	3.41721	3.38003	3.38529	0.328468	1.5928	-6.1147	2.52067	1.58803	0.226828	-29.4854	0	291.039	282.039	0.000163971	4.76293	2.83157e-05	1.2366e-05	3.18503	5.03971e-06	1.57665e-05	-0.0512871	0.065293	8.69328	0.014427	0.0143809	4.60917e-05	
50805.2	3.81069	3.273	3.41716	3.37997	3.38523	0.328484	1.59288	-6.11244	2.52299	1.59031	0.226828	-29.4832	0	291.038	282.038	0.000163979	4.76281	2.83149e-05	1.23688e-05	3.18732	5.03979e-06	1.57673e-05	-0.0512859	0.0652917	8.69335	0.014427	0.0143809	4.60917e-05	
51056.1	3.81041	3.27293	3.41711	3.37991	3.38518	0.328501	1.59296	-6.11019	2.52531	1.59259	0.226828	-29.4809	0	291.038	282.038	0.000163988	4.76268	2.83141e-05	1.23717e-05	3.18962	5.03988e-06	1.5768e-05	-0.0512843	0.0652903	8.69343	0.014427	0.0143809	4.60917e-05	
51307.5	3.81013	3.27287	3.41705	3.37985	3.38513	0.328517	1.59304	-6.10793	2.52763	1.59486	0.226828	-29.4787	0	291.037	282.037	0.000163996	4.76254	2.83132e-05	1.23746e-05	3.19192	5.03996e-06	1.57688e-05	-0.0512822	0.0652889	8.6935	0.014427	0.0143809	4.60917e-05	
51558.9	3.80986	3.2728	3.417	3.37979	3.38508	0.328533	1.59312	-6.10568	2.52995	1.59714	0.226828	-29.4764	0	291.036	282.036	0.000164004	4.7624	2.83122e-05	1.23776e-05	3.19421	5.04004e-06	1.57696e-05	-0.05128	0.0652874	8.69357	0.014427	0.0143809	4.60917e-05	
51810.2	3.80959	3.27274	3.41695	3.37973	3.38502	0.32855	1.5932	-6.10343	2.53227	1.59941	0.226828	-29.4742	0	291.036	282.036	0.000164012	4.76226	2.83112e-05	1.23805e-05	3.19651	5.04012e-06	1.57704e-05	-0.0512782	0.0652859	8.69363	0.014427	0.0143809	4.60917e-05	
52061	3.80932	3.27268	3.41689	3.37967	3.38497	0.328566	1.59328	-6.10119	2.53457	1.60167	0.226828	-29.4719	0	291.035	282.035	0.00016402	4.76211	2.83102e-05	1.23836e-05	3.19879	5.0402e-06	1.57712e-05	-0.0512774	0.0652844	8.6937	0.014427	0.0143809	4.60917e-05	
52312.1	3.80905	3.27261	3.41684	3.37961	3.38491	0.328582	1.59336	-6.09895	2.53687	1.60393	0.226828	-29.4697	0	291.034	282.034	0.000164028	4.76196	2.83091e-05	1.23866e-05	3.20108	5.04028e-06	1.57719e-05	-0.0512761	0.0652828	8.69377	0.014427	0.0143809	4.60917e-05	
52562.9	3.80878	3.27255	3.41679	3.37955	3.38486	0.328598	1.59344	-6.09672	2.53917	1.60619	0.226828	-29.4674	0	291.034	282.034	0.000164036	4.76181	2.8308e-05	1.23897e-05	3.20336	5.04036e-06	1.57727e-05	-0.0512753	0.0652812	8.69384	0.014427	0.0143809	4.60917e-05	
52814.4	3.80852	3.27248	3.41673	3.37949	3.3848	0.328614	1.59351	-6.09448	2.54147	1.60845	0.226828	-29.4652	0	291.033	282.033	0.000164044	4.76165	2.83069e-05	1.23929e-05	3.20565	5.04044e-06	1.57735e-05	-0.0512737	0.0652796	8.69391	0.014427	0.0143809	4.60917e-05	
53065.8	3.80826	3.27242	3.41668	3.37943	3.38475	0.32863	1.59359	-6.09225	2.54377	1.6107	0.226828	-29.463	0	291.033	282.033	0.000164052	4.76149	2.83057e-05	1.2396e-05	3.20793	5.04052e-06	1.57742e-05	-0.0512724	0.0652779	8.69397	0.014427	0.0143809	4.60917e-05	
53316.9	3.808	3.27235	3.41662	3.37936	3.38469	0.328646	1.59367	-6.09002	2.54606	1.61295	0.226828	-29.4607	0	291.032	282.032	0.00016406	4.76133	2.83045e-05	1.23992e-05	3.21021	5.0406e-06	1.5775e-05	-0.0512715	0.0652763	8.69404	0.014427	0.0143809	4.60917e-05	
53567.9	3.80774	3.27229	3.41657	3.3793	3.38464	0.328662	1.59375	-6.0878	2.54834	1.61519	0.226828	-29.4585	0	291.031	282.031	0.000164068	4.76117	2.83033e-05	1.24024e-05	3.21248	5.04068e-06	1.57758e-05	-0.0512707	0.0652745	8.6941	0.014427	0.0143809	4.60917e-05	
53819.4	3.80749	3.27222	3.41651	3.37924	3.38458	0.328678	1.59383	-6.08557	2.55063	1.61744	0.226828	-29.4563	0	291.031	282.031	0.000164076	4.761	2.8302e-05	1.24056e-05	3.21476	5.04076e-06	1.57765e-05	-0.0512695	0.0652728	8.69417	0.014427	0.0143809	4.60917e-05	
54071	3.80724	3.27215	3.41646	3.37918	3.38453	0.328693	1.5939	-6.08335	2.55292	1.61968	0.226828	-29.4541	0	291.03	282.03	0.000164084	4.76083	2.83007e-05	1.24089e-05	3.21703	5.04084e-06	1.57773e-05	-0.0512678	0.0652711	8.69423	0.014427	0.0143809	4.60917e-05	
54321.9	3.80699	3.27209	3.4164	3.37911	3.38447	0.328709	1.59398	-6.08113	2.55519	1.62191	0.226828	-29.4518	0	291.03	282.03	0.000164092	4.76066	2.82994e-05	1.24122e-05	3.2193	5.04092e-06	1.5778e-05	-0.0512676	0.0652693	8.6943	0.014427	0.0143809	4.60917e-05	
54573	3.80673	3.27202	3.41635	3.37905	3.38441	0.328725	1.59406	-6.07892	2.55746	1.62414	0.226828	-29.4496	0	291.029	282.029	0.000164099	4.76049	2.82981e-05	1.24154e-05	3.22156	5.04099e-06	1.57788e-05	-0.051267	0.0652675	8.69436	0.014427	0.0143809	4.60917e-05	
54824.6	3.80649	3.27196	3.41629	3.37899	3.38436	0.328741	1.59414	-6.07671	2.55973	1.62637	0.226828	-29.4474	0	291.029	282.029	0.000164107	4.76032	2.82967e-05	1.24187e-05	3.22383	5.04107e-06	1.57795e-05	-0.0512659	0.0652657	8.69442	0.014427	0.0143809	4.60917e-05	
55076.2	3.80624	3.27189	3.41623	3.37892	3.3843	0.328756	1.59421	-6.0745	2.562	1.6286	0.226828	-29.4452	0	291.028	282.028	0.000164115	4.76014	2.82953e-05	1.24221e-05	3.22609	5.04115e-06	1.57803e-05	-0.0512647	0.0652639	8.69449	0.014427	0.0143809	4.60917e-05	
55327.6	3.80599	3.27182	3.41618	3.37886	3.38424	0.328772	1.59429	-6.07229	2.56427	1.63082	0.226828	-29.443	0	291.028	282.028	0.000164123	4.75997	2.82939e-05	1.24254e-05	3.22834	5.04123e-06	1.5781e-05	-0.0512637	0.065262	8.69455	0.014427	0.0143809	4.60917e-05	
55578.6	3.80575	3.27176	3.41612	3.3788	3.38419	0.328787	1.59437	-6.07009	2.56652	1.63304	0.226828	-29.4408	0	291.027	282.027	0.000164131	4.75979	2.82925e-05	1.24287e-05	3.2306	5.04131e-06	1.57818e-05	-0.0512637	0.0652602	8.69461	0.014427	0.0143809	4.60917e-05	
55830	3.8055	3.27169	3.41606	3.37873	3.38413	0.328803	1.59444	-6.0679	2.56878	1.63525	0.226828	-29.4386	0	291.026	282.026	0.000164138	4.75961	2.82911e-05	1.24321e-05	3.23285	5.04138e-06	1.57825e-05	-0.0512631	0.0652583	8.69467	0.014427	0.0143809	4.60917e-05	
56080.9	3.80526	3.27162	3.41601	3.37867	3.38407	0.328818	1.59452	-6.06571	2.57103	1.63746	0.226828	-29.4364	0	291.026	282.026	0.000164146	4.75943	2.82897e-05	1.24354e-05	3.23509	5.04146e-06	1.57833e-05	-0.051263	0.0652564	8.69474	0.014427	0.0143809	4.60917e-05	
56332.6	3.80502	3.27156	3.41595	3.37861	3.38401	0.328834	1.59459	-6.06351	2.57328	1.63967	0.226828	-29.4342	0	291.025	282.025	0.000164154	4.75925	2.82882e-05	1.24388e-05	3.23734	5.04154e-06	1.5784e-05	-0.0512622	0.0652545	8.6948	0.014427	0.0143809	4.60917e-05	
56584.1	3.80478	3.27149	3.41589	3.37854	3.38396	0.328849	1.59467	-6.06132	2.57553	1.64188	0.226828	-29.432	0	291.025	282.025	0.000164161	4.75907	2.82868e-05	1.24421e-05	3.23959	5.04161e-06	1.57848e-05	-0.0512614	0.0652526	8.69486	0.014427	0.0143809	4.60917e-05	
56835.4	3.80454	3.27142	3.41584	3.37848	3.3839	0.328864	1.59475	-6.05914	2.57777	1.64408	0.226828	-29.4299	0	291.024	282.024	0.000164169	4.75889	2.82853e-05	1.24455e-05	3.24182	5.04169e-06	1.57855e-05	-0.0512611	0.0652507	8.69492	0.014427	0.0143809	4.60917e-05	
57086.5	3.8043	3.27136	3.41578	3.37841	3.38384	0.32888	1.59482	-6.05696	2.58001	1.64628	0.226828	-29.4277	0	291.024	282.024	0.000164177	4.7587	2.82838e-05	1.24489e-05	3.24406	5.04177e-06	1.57862e-05	-0.0512609	0.0652488	8.69498	0.014427	0.0143809	4.60917e-05	
57338.2	3.80406	3.27129	3.41572	3.37835	3.38378	0.328895	1.5949	-6.05478	2.58225	1.64847	0.226828	-29.4255	0	291.023	282.023	0.000164184	4.75852	2.82823e-05	1.24523e-05	3.24629	5.04184e-06	1.5787e-05	-0.0512602	0.0652469	8.69504	0.014427	0.0143809	4.60917e-05	
57590	3.80382	3.27122	3.41567	3.37829	3.38373	0.32891	1.59497	-6.0526	2.58448	1.65067	0.226828	-29.4233	0	291.023	282.023	0.000164192	4.75833	2.82808e-05	1.24557e-05	3.24853	5.04192e-06	1.57877e-05	-0.051259	0.065245	8.6951	0.014427	0.0143809	4.60917e-05	
57841.1	3.80358	3.27116	3.41561	3.37822	3.38367	0.328925	1.59505	-6.05043	2.58671	1.65285	0.226828	-29.4211	0	291.022	282.022	0.0001642	4.75815	2.82793e-05	1.24591e-05	3.25075	5.042e-06	1.57884e-05	-0.0512593	0.0652431	8.69516	0.014427	0.0143809	4.60917e-05	
58092.3	3.80335	3.27109	3.41555	3.37816	3.38361	0.32894	1.59512	-6.04826	2.58893	1.65504	0.226828	-29.419	0	291.021	282.021	0.000164207	4.75796	2.82778e-05	1.24624e-05	3.25297	5.04207e-06	1.57891e-05	-0.0512592	0.0652411	8.69522	0.014427	0.0143809	4.60917e-05	
58344.1	3.80311	3.27102	3.4155	3.37809	3.38355	0.328956	1.59519	-6.0461	2.59116	1.65722	0.226828	-29.4168	0	291.021	282.021	0.000164215	4.75778	2.82762e-05	1.24658e-05	3.2552	5.04215e-06	1.57899e-05	-0.0512585	0.0652392	8.69528	0.014427	0.0143809	4.60917e-05	
58595.9	3.80288	3.27096	3.41544	3.37803	3.38349	0.328971	1.59527	-6.04393	2.59338	1.6594	0.226828	-29.4146	0	291.02	282.02	0.000164222	4.75759	2.82747e-05	1.24692e-05	3.25742	5.04222e-06	1.57906e-05	-0.0512576	0.0652372	8.69534	0.014427	0.0143809	4.60917e-05	
58847.5	3.80264	3.27089	3.41538	3.37796	3.38343	0.328986	1.59534	-6.04177	2.5956	1.66158	0.226828	-29.4125	0	291.02	282.02	0.00016423	4.7574	2.82732e-05	1.24726e-05	3.25963	5.0423e-06	1.57913e-05	-0.0512571	0.0652353	8.6954	0.014427	0.0143809	4.60917e-05	
59098.6	3.80241	3.27082	3.41532	3.3779	3.38338	0.329001	1.59542	-6.03962	2.5978	1.66375	0.226828	-29.4103	0	291.019	282.019	0.000164237	4.75722	2.82716e-05	1.2476e-05	3.26184	5.04237e-06	1.5792e-05	-0.0512574	0.0652333	8.69546	0.014427	0.0143809	4.60917e-05	
59350.1	3.80217	3.27076	3.41527	3.37784	3.38332	0.329016	1.59549	-6.03747	2.60001	1.66592	0.226828	-29.4082	0	291.019	282.019	0.000164245	4.75703	2.82701e-05	1.24794e-05	3.26405	5.04245e-06	1.57927e-05	-0.0512572	0.0652314	8.69552	0.014427	0.0143809	4.60917e-05	
59601.2	3.80194	3.27069	3.41521	3.37777	3.38326	0.32903	1.59556	-6.03532	2.60221	1.66808	0.226828	-29.406	0	291.018	282.018	0.000164252	4.75684	2.82685e-05	1.24828e-05	3.26625	5.04252e-06	1.57935e-05	-0.0512574	0.0652294	8.69558	0.014427	0.0143809	4.60917e-05	
59853.1	3.80171	3.27062	3.41515	3.37771	3.3832	0.329045	1.59564	-6.03317	2.60442	1.67024	0.226828	-29.4039	0	291.018	282.018	0.000164259	4.75665	2.8267e-05	1.24862e-05	3.26846	5.04259e-06	1.57942e-05	-0.0512568	0.0652274	8.69564	0.014427	0.0143809	4.60917e-05	
60104.8	3.80148	3.27055	3.41509	3.37764	3.38314	0.32906	1.59571	-6.03103	2.60662	1.6724	0.226828	-29.4017	0	291.017	282.017	0.000164267	4.75646	2.82654e-05	1.24896e-05	3.27066	5.04267e-06	1.57949e-05	-0.0512563	0.0652255	8.6957	0.014427	0.0143809	4.60917e-05	
60356.2	3.80125	3.27049	3.41504	3.37758	3.38308	0.329075	1.59578	-6.02889	2.60881	1.67455	0.226828	-29.3996	0	291.017	282.017	0.000164274	4.75627	2.82638e-05	1.2493e-05	3.27285	5.04274e-06	1.57956e-05	-0.0512563	0.0652235	8.69576	0.014427	0.0143809	4.60917e-05	
60607.5	3.80102	3.27042	3.41498	3.37751	3.38302	0.32909	1.59585	-6.02675	2.611	1.6767	0.226828	-29.3975	0	291.016	282.016	0.000164282	4.75609	2.82623e-05	1.24964e-05	3.27504	5.04282e-06	1.57963e-05	-0.0512563	0.0652215	8.69582	0.014427	0.0143809	4.60917e-05	
60859.3	3.80079	3.27035	3.41492	3.37745	3.38297	0.329104	1.59593	-6.02462	2.61319	1.67886	0.226828	-29.3953	0	291.016	282.016	0.000164289	4.7559	2.82607e-05	1.24998e-05	3.27723	5.04289e-06	1.5797e-05	-0.0512559	0.0652195	8.69588	0.014427	0.0143809	4.60917e-05	
61111.3	3.80056	3.27029	3.41486	3.37738	3.38291	0.329119	1.596	-6.02249	2.61538	1.681	0.226828	-29.3932	0	291.015	282.015	0.000164296	4.75571	2.82591e-05	1.25032e-05	3.27942	5.04296e-06	1.57977e-05	-0.051255	0.0652176	8.69593	0.014427	0.0143809	4.60917e-05	
61362.5	3.80033	3.27022	3.41481	3.37732	3.38285	0.329134	1.59607	-6.02036	2.61756	1.68314	0.226828	-29.3911	0	291.015	282.015	0.000164303	4.75552	2.82575e-05	1.25066e-05	3.2816	5.04303e-06	1.57984e-05	-0.0512555	0.0652156	8.69599	0.014427	0.0143809	4.60917e-05	
61613.9	3.8001	3.27015	3.41475	3.37725	3.38279	0.329148	1.59614	-6.01824	2.61973	1.68528	0.226828	-29.389	0	291.014	282.014	0.000164311	4.75533	2.8256e-05	1.251e-05	3.28378	5.04311e-06	1.57991e-05	-0.0512556	0.0652136	8.69605	0.014427	0.0143809	4.60917e-05	
61865.9	3.79987	3.27008	3.41469	3.37719	3.38273	0.329163	1.59621	-6.01612	2.62191	1.68742	0.226828	-29.3868	0	291.014	282.014	0.000164318	4.75514	2.82544e-05	1.25133e-05	3.28596	5.04318e-06	1.57998e-05	-0.051255	0.0652116	8.69611	0.014427	0.0143809	4.60917e-05	
62117.7	3.79964	3.27002	3.41463	3.37712	3.38267	0.329177	1.59628	-6.014	2.62409	1.68955	0.226828	-29.3847	0	291.013	282.013	0.000164325	4.75495	2.82528e-05	1.25167e-05	3.28813	5.04325e-06	1.58005e-05	-0.0512544	0.0652097	8.69617	0.014427	0.0143809	4.60917e-05	
62369.5	3.79941	3.26995	3.41458	3.37706	3.38261	0.329192	1.59635	-6.01189	2.62626	1.69168	0.226828	-29.3826	0	291.013	282.013	0.000164332	4.75476	2.82512e-05	1.25201e-05	3.2903	5.04332e-06	1.58012e-05	-0.051254	0.0652077	8.69623	0.014427	0.0143809	4.60917e-05	
62620.8	3.79919	3.26988	3.41452	3.37699	3.38255	0.329206	1.59643	-6.00978	2.62842	1.6938	0.226828	-29.3805	0	291.012	282.012	0.00016434	4.75457	2.82496e-05	1.25235e-05	3.29247	5.0434e-06	1.58019e-05	-0.0512546	0.0652057	8.69628	0.014427	0.0143809	4.60917e-05	
62872.5	3.79896	3.26982	3.41446	3.37693	3.38249	0.32922	1.5965	-6.00767	2.63058	1.69593	0.226828	-29.3784	0	291.011	282.011	0.000164347	4.75438	2.8248e-05	1.25268e-05	3.29463	5.04347e-06	1.58026e-05	-0.0512545	0.0652037	8.69634	0.014427	0.0143809	4.60917e-05	
63123.7	3.79873	3.26975	3.4144	3.37686	3.38244	0.329235	1.59657	-6.00557	2.63273	1.69804	0.226828	-29.3763	0	291.011	282.011	0.000164354	4.75419	2.82465e-05	1.25302e-05	3.29679	5.04354e-06	1.58033e-05	-0.0512548	0.0652017	8.6964	0.014427	0.0143809	4.60917e-05	
63375.7	3.7985	3.26968	3.41434	3.3768	3.38238	0.329249	1.59664	-6.00347	2.63489	1.70016	0.226828	-29.3742	0	291.01	282.01	0.000164361	4.754	2.82449e-05	1.25336e-05	3.29895	5.04361e-06	1.5804e-05	-0.0512544	0.0651998	8.69646	0.014427	0.0143809	4.60917e-05	
63627.6	3.79828	3.26962	3.41429	3.37673	3.38232	0.329263	1.59671	-6.00137	2.63704	1.70227	0.226828	-29.3721	0	291.01	282.01	0.000164368	4.75381	2.82433e-05	1.25369e-05	3.30111	5.04368e-06	1.58046e-05	-0.0512541	0.0651978	8.69652	0.014427	0.0143809	4.60917e-05	
63879.1	3.79805	3.26955	3.41423	3.37667	3.38226	0.329277	1.59678	-5.99928	2.63919	1.70438	0.226828	-29.37	0	291.009	282.009	0.000164375	4.75362	2.82417e-05	1.25403e-05	3.30326	5.04375e-06	1.58053e-05	-0.0512542	0.0651958	8.69657	0.014427	0.0143809	4.60917e-05	
64130.6	3.79783	3.26948	3.41417	3.3766	3.3822	0.329292	1.59685	-5.99719	2.64133	1.70649	0.226828	-29.3679	0	291.009	282.009	0.000164382	4.75343	2.82401e-05	1.25436e-05	3.3054	5.04382e-06	1.5806e-05	-0.0512544	0.0651938	8.69663	0.014427	0.0143809	4.60917e-05	
64382.6	3.7976	3.26941	3.41411	3.37654	3.38214	0.329306	1.59692	-5.9951	2.64347	1.70859	0.226828	-29.3658	0	291.008	282.008	0.000164389	4.75324	2.82385e-05	1.2547e-05	3.30755	5.04389e-06	1.58067e-05	-0.0512541	0.0651919	8.69669	0.014427	0.0143809	4.60917e-05	
64634.7	3.79738	3.26935	3.41405	3.37647	3.38208	0.32932	1.59699	-5.99302	2.64562	1.71069	0.226828	-29.3637	0	291.008	282.008	0.000164396	4.75305	2.82369e-05	1.25503e-05	3.30969	5.04396e-06	1.58074e-05	-0.0512533	0.0651899	8.69675	0.014427	0.0143809	4.60917e-05	
64886.1	3.79715	3.26928	3.414	3.37641	3.38202	0.329334	1.59705	-5.99094	2.64775	1.71279	0.226828	-29.3616	0	291.007	282.007	0.000164403	4.75286	2.82353e-05	1.25536e-05	3.31183	5.04403e-06	1.5808e-05	-0.0512539	0.0651879	8.6968	0.014427	0.0143809	4.60917e-05	
65137.6	3.79693	3.26921	3.41394	3.37634	3.38196	0.329348	1.59712	-5.98886	2.64987	1.71488	0.226828	-29.3596	0	291.007	282.007	0.00016441	4.75267	2.82337e-05	1.25569e-05	3.31396	5.0441e-06	1.58087e-05	-0.0512541	0.0651859	8.69686	0.014427	0.0143809	4.60917e-05	
65389.7	3.7967	3.26915	3.41388	3.37628	3.3819	0.329362	1.59719	-5.98679	2.65201	1.71697	0.226828	-29.3575	0	291.006	282.006	0.000164417	4.75249	2.82321e-05	1.25603e-05	3.31609	5.04417e-06	1.58094e-05	-0.0512537	0.065184	8.69692	0.014427	0.0143809	4.60917e-05	
65641.8	3.79648	3.26908	3.41382	3.37621	3.38184	0.329376	1.59726	-5.98471	2.65414	1.71906	0.226828	-29.3554	0	291.006	282.006	0.000164424	4.7523	2.82305e-05	1.25636e-05	3.31822	5.04424e-06	1.581e-05	-0.0512532	0.065182	8.69698	0.014427	0.0143809	4.60917e-05	
65893.7	3.79626	3.26901	3.41376	3.37615	3.38178	0.32939	1.59733	-5.98264	2.65626	1.72114	0.226828	-29.3533	0	291.005	282.005	0.000164431	4.75211	2.82289e-05	1.25669e-05	3.32035	5.04431e-06	1.58107e-05	-0.0512529	0.06518	8.69703	0.014427	0.0143809	4.60917e-05	
66145.1	3.79603	3.26894	3.41371	3.37608	3.38173	0.329404	1.5974	-5.98058	2.65837	1.72322	0.226828	-29.3513	0	291.005	282.005	0.000164438	4.75192	2.82274e-05	1.25702e-05	3.32247	5.04438e-06	1.58114e-05	-0.0512536	0.065178	8.69709	0.014427	0.0143809	4.60917e-05	
66396.9	3.79581	3.26888	3.41365	3.37602	3.38167	0.329417	1.59747	-5.97852	2.66049	1.7253	0.226828	-29.3492	0	291.004	282.004	0.000164445	4.75173	2.82258e-05	1.25735e-05	3.32459	5.04445e-06	1.5812e-05	-0.0512536	0.0651761	8.69715	0.014427	0.0143809	4.60917e-05	
66648.3	3.79559	3.26881	3.41359	3.37595	3.38161	0.329431	1.59753	-5.97647	2.66259	1.72737	0.226828	-29.3472	0	291.004	282.004	0.000164452	4.75154	2.82242e-05	1.25768e-05	3.3267	5.04452e-06	1.58127e-05	-0.051254	0.0651741	8.6972	0.014427	0.0143809	4.60917e-05	
66900.5	3.79536	3.26874	3.41353	3.37589	3.38155	0.329445	1.5976	-5.97441	2.66471	1.72944	0.226828	-29.3451	0	291.003	282.003	0.000164459	4.75135	2.82226e-05	1.25801e-05	3.32882	5.04459e-06	1.58134e-05	-0.0512537	0.0651722	8.69726	0.014427	0.0143809	4.60917e-05	
67152.5	3.79514	3.26868	3.41347	3.37582	3.38149	0.329459	1.59767	-5.97236	2.66681	1.73151	0.226828	-29.3431	0	291.003	282.003	0.000164466	4.75116	2.8221e-05	1.25834e-05	3.33093	5.04466e-06	1.5814e-05	-0.0512535	0.0651702	8.69732	0.014427	0.0143809	4.60917e-05	
67404.2	3.79492	3.26861	3.41341	3.37576	3.38143	0.329472	1.59774	-5.97031	2.66891	1.73357	0.226828	-29.341	0	291.002	282.002	0.000164473	4.75098	2.82194e-05	1.25867e-05	3.33303	5.04473e-06	1.58147e-05	-0.0512537	0.0651682	8.69737	0.014427	0.0143809	4.60917e-05	
67655.8	3.7947	3.26854	3.41336	3.37569	3.38137	0.329486	1.5978	-5.96826	2.67101	1.73563	0.226828	-29.339	0	291.002	282.002	0.000164479	4.75079	2.82178e-05	1.259e-05	3.33513	5.04479e-06	1.58153e-05	-0.0512539	0.0651663	8.69743	0.014427	0.0143809	4.60917e-05	
67907.9	3.79448	3.26848	3.4133	3.37563	3.38131	0.3295	1.59787	-5.96622	2.67311	1.73769	0.226828	-29.3369	0	291.001	282.001	0.000164486	4.7506	2.82162e-05	1.25932e-05	3.33723	5.04486e-06	1.5816e-05	-0.0512537	0.0651643	8.69749	0.014427	0.0143809	4.60917e-05	
68160.2	3.79426	3.26841	3.41324	3.37556	3.38125	0.329513	1.59794	-5.96418	2.67521	1.73975	0.226828	-29.3349	0	291.001	282.001	0.000164493	4.75041	2.82146e-05	1.25965e-05	3.33933	5.04493e-06	1.58166e-05	-0.051253	0.0651624	8.69754	0.014427	0.0143809	4.60917e-05	
