Time	PCO2	SigCSurf	SigCDeep	AlkSurf	AlkDeep	PO4Surf	PO4Deep	d13CAtm	d13CSurf	d13CDeep	BioC	d13CBio	Inject	Stemp	Dtemp	Export	Lysocline	CalBurial	Dissolution	c13Diss	OrgBurial	PO4Burial	sCO3--Change	dCO3--Change	SAFrac
50033	4.84374	3.64757	3.78807	3.74963	3.74243	0.341491	1.65511	-7.99954	0.475936	-0.395492	0.20423	-32.8443	0	292.595	283.595	0.000170472	5.10663	3.27104e-05	9.58419e-06	1.0822	4.59481e-06	1.47542e-05	-0.0467055	0.0689842	8.51993	
50284.8	4.84563	3.64874	3.78929	3.75083	3.74363	0.341599	1.65564	-7.99774	0.477453	-0.394042	0.204207	-32.8441	0	292.598	283.598	0.000170526	5.10815	3.27426e-05	9.56543e-06	1.083	4.59477e-06	1.47572e-05	-0.0466538	0.0690009	8.51962	
50536.6	4.84753	3.6499	3.79051	3.75203	3.74481	0.341707	1.65617	-7.99592	0.478984	-0.39258	0.204184	-32.8439	0	292.601	283.601	0.00017058	5.10964	3.27744e-05	9.54693e-06	1.08382	4.59473e-06	1.47602e-05	-0.0466021	0.0690174	8.51931	
50788.3	4.84942	3.65105	3.79172	3.75321	3.74599	0.341814	1.65669	-7.99409	0.480522	-0.391107	0.20416	-32.8437	0	292.604	283.604	0.000170634	5.1111	3.2806e-05	9.5287e-06	1.08468	4.59469e-06	1.47631e-05	-0.0465525	0.0690335	8.519	
51040.4	4.85134	3.65219	3.79292	3.7544	3.74716	0.341922	1.65722	-7.99224	0.48211	-0.38962	0.204137	-32.8435	0	292.607	283.607	0.000170688	5.11254	3.28374e-05	9.51066e-06	1.08547	4.59464e-06	1.47661e-05	-0.0464931	0.0690494	8.51868	
51291.8	4.8532	3.65334	3.79412	3.75557	3.74832	0.34203	1.65774	-7.99039	0.483641	-0.388126	0.204114	-32.8433	0	292.61	283.61	0.000170741	5.11395	3.28684e-05	9.49296e-06	1.08643	4.59461e-06	1.47691e-05	-0.0464535	0.069065	8.51837	
51543.6	4.8551	3.65448	3.79531	3.75674	3.74948	0.342138	1.65827	-7.98852	0.485224	-0.386618	0.204091	-32.8431	0	292.612	283.612	0.000170795	5.11534	3.28993e-05	9.47543e-06	1.08733	4.59457e-06	1.4772e-05	-0.0464031	0.0690803	8.51806	
51795.1	4.85697	3.65561	3.79649	3.7579	3.75063	0.342245	1.65879	-7.98664	0.486803	-0.3851	0.204068	-32.8429	0	292.615	283.615	0.000170849	5.1167	3.29299e-05	9.45815e-06	1.08828	4.59453e-06	1.4775e-05	-0.0463578	0.0690954	8.51775	
52046.9	4.85887	3.65673	3.79767	3.75905	3.75177	0.342353	1.65932	-7.98474	0.488411	-0.383569	0.204045	-32.8426	0	292.618	283.618	0.000170902	5.11805	3.29603e-05	9.44106e-06	1.08921	4.59449e-06	1.4778e-05	-0.0463085	0.0691103	8.51744	
52298.5	4.86074	3.65785	3.79884	3.7602	3.75291	0.34246	1.65984	-7.98284	0.490023	-0.382027	0.204022	-32.8424	0	292.621	283.621	0.000170956	5.11937	3.29905e-05	9.42418e-06	1.09018	4.59446e-06	1.47809e-05	-0.0462619	0.0691249	8.51713	
52550.5	4.86267	3.65895	3.80001	3.76135	3.75404	0.342568	1.66037	-7.98092	0.491694	-0.380472	0.203999	-32.8421	0	292.624	283.624	0.00017101	5.12068	3.30206e-05	9.40744e-06	1.09107	4.59441e-06	1.47839e-05	-0.0462025	0.0691393	8.51682	
52801.8	4.8645	3.66007	3.80117	3.76248	3.75517	0.342675	1.66089	-7.979	0.493291	-0.37891	0.203976	-32.8418	0	292.626	283.626	0.000171063	5.12196	3.30503e-05	9.39102e-06	1.09216	4.59438e-06	1.47869e-05	-0.0461674	0.0691535	8.51652	
53053.4	4.86637	3.66117	3.80233	3.76361	3.75629	0.342783	1.66141	-7.97706	0.494946	-0.377334	0.203953	-32.8415	0	292.629	283.629	0.000171117	5.12322	3.30799e-05	9.37471e-06	1.09316	4.59435e-06	1.47898e-05	-0.04612	0.0691675	8.51621	
53305	4.86824	3.66227	3.80348	3.76474	3.7574	0.34289	1.66194	-7.97511	0.496611	-0.375747	0.20393	-32.8411	0	292.632	283.632	0.000171171	5.12446	3.31093e-05	9.3586e-06	1.09419	4.59431e-06	1.47928e-05	-0.0460737	0.0691813	8.5159	
